month, format: day,hour,forecast,일최고기온,6시간강수량,하늘상태,풍속,강수확률,풍향,6시간적설,일최저기온,습도,강수형태,3시간기온
1, 10,2000.0,19.0,1.0,0.0,2.0,2.9,10.0,284.0,0.0,,55.0,0.0,1.0
1, 10,2000.0,22.0,0.0,,2.0,3.0,10.0,214.0,,,60.0,0.0,0.0
1, 10,2000.0,25.0,1.0,0.0,2.0,2.8,10.0,226.0,0.0,,55.0,0.0,1.0
1, 10,2000.0,28.0,3.0,,2.0,2.3,10.0,218.0,,,55.0,0.0,3.0
1, 10,2000.0,31.0,7.0,0.0,2.0,1.4,10.0,253.0,0.0,,45.0,0.0,7.0
1, 10,2000.0,34.0,7.0,,2.0,3.6,10.0,257.0,,,40.0,0.0,7.0
1, 10,2000.0,37.0,6.0,0.0,2.0,4.0,10.0,230.0,0.0,,50.0,0.0,6.0
1, 10,2000.0,40.0,4.0,,2.0,3.2,10.0,261.0,,,50.0,0.0,4.0
1, 10,2000.0,43.0,3.0,0.0,2.0,2.5,10.0,313.0,0.0,,55.0,0.0,3.0
1, 10,2000.0,46.0,2.0,,1.0,3.2,0.0,325.0,,,55.0,0.0,2.0
1, 10,2000.0,49.0,0.0,0.0,1.0,3.0,0.0,330.0,0.0,,45.0,0.0,0.0
1, 10,2000.0,52.0,1.0,,1.0,2.3,0.0,285.0,,,45.0,0.0,1.0
1, 10,2000.0,55.0,5.0,0.0,1.0,3.2,0.0,272.0,0.0,,35.0,0.0,5.0
1, 10,2000.0,58.0,6.0,,1.0,3.6,0.0,289.0,,,30.0,0.0,6.0
1, 10,2000.0,61.0,3.0,0.0,1.0,5.1,0.0,297.0,0.0,,45.0,0.0,3.0
1, 10,2000.0,64.0,2.0,,1.0,4.0,0.0,293.0,,,45.0,0.0,2.0
1, 10,2000.0,67.0,-1.0,0.0,1.0,3.6,0.0,291.0,0.0,,45.0,0.0,-1.0
1, 10,2300.0,4.0,2.0,0.0,1.0,4.0,0.0,312.0,0.0,0.0,30.0,0.0,2.0
1, 10,2300.0,7.0,5.0,,2.0,4.5,10.0,303.0,,-2.0,35.0,0.0,5.0
1, 10,2300.0,10.0,3.0,0.0,2.0,4.2,10.0,292.0,0.0,,40.0,0.0,3.0
1, 10,2300.0,13.0,1.0,,2.0,3.5,10.0,283.0,,,45.0,0.0,1.0
1, 10,2300.0,16.0,1.0,0.0,2.0,2.9,10.0,284.0,0.0,,55.0,0.0,1.0
1, 10,2300.0,19.0,1.0,,2.0,3.0,10.0,214.0,,,60.0,0.0,1.0
1, 10,2300.0,22.0,1.0,0.0,2.0,2.8,10.0,226.0,0.0,,60.0,0.0,1.0
1, 10,2300.0,25.0,3.0,,2.0,2.3,10.0,218.0,,,55.0,0.0,3.0
1, 10,2300.0,28.0,7.0,0.0,2.0,1.4,10.0,253.0,0.0,,45.0,0.0,7.0
1, 10,2300.0,31.0,8.0,,2.0,3.6,10.0,257.0,,,40.0,0.0,8.0
1, 10,2300.0,34.0,6.0,0.0,2.0,4.0,10.0,230.0,0.0,,45.0,0.0,6.0
1, 10,2300.0,37.0,4.0,,2.0,3.2,10.0,261.0,,,50.0,0.0,4.0
1, 10,2300.0,40.0,2.0,0.0,2.0,2.5,10.0,313.0,0.0,,55.0,0.0,2.0
1, 10,2300.0,43.0,1.0,,1.0,3.2,0.0,325.0,,,55.0,0.0,1.0
1, 10,2300.0,46.0,0.0,0.0,1.0,3.0,0.0,330.0,0.0,,45.0,0.0,0.0
1, 10,2300.0,49.0,0.0,,1.0,2.3,0.0,285.0,,,45.0,0.0,0.0
1, 10,2300.0,52.0,5.0,0.0,1.0,3.2,0.0,272.0,0.0,,40.0,0.0,5.0
1, 10,2300.0,55.0,7.0,,1.0,3.6,0.0,289.0,,,30.0,0.0,7.0
1, 10,2300.0,58.0,4.0,0.0,1.0,5.1,0.0,297.0,0.0,,45.0,0.0,4.0
1, 10,2300.0,61.0,2.0,,1.0,4.0,0.0,293.0,,,45.0,0.0,2.0
1, 10,2300.0,64.0,-1.0,0.0,1.0,3.6,0.0,291.0,0.0,,45.0,0.0,-1.0
1, 11,200.0,4.0,5.0,,2.0,4.5,10.0,303.0,,0.0,35.0,0.0,5.0
1, 11,200.0,7.0,3.0,0.0,2.0,4.2,10.0,292.0,0.0,-2.0,40.0,0.0,3.0
1, 11,200.0,10.0,1.0,,2.0,3.5,10.0,283.0,,,45.0,0.0,1.0
1, 11,200.0,13.0,1.0,0.0,2.0,2.9,10.0,284.0,0.0,,55.0,0.0,1.0
1, 11,200.0,16.0,1.0,,2.0,3.0,10.0,214.0,,,60.0,0.0,1.0
1, 11,200.0,19.0,1.0,0.0,2.0,2.8,10.0,226.0,0.0,,60.0,0.0,1.0
1, 11,200.0,22.0,3.0,,2.0,2.3,10.0,218.0,,,55.0,0.0,3.0
1, 11,200.0,25.0,7.0,0.0,2.0,1.4,10.0,253.0,0.0,,45.0,0.0,7.0
1, 11,200.0,28.0,8.0,,2.0,3.6,10.0,257.0,,,40.0,0.0,8.0
1, 11,200.0,31.0,6.0,0.0,2.0,4.0,10.0,230.0,0.0,,45.0,0.0,6.0
1, 11,200.0,34.0,4.0,,2.0,3.2,10.0,261.0,,,50.0,0.0,4.0
1, 11,200.0,37.0,2.0,0.0,2.0,2.5,10.0,313.0,0.0,,55.0,0.0,2.0
1, 11,200.0,40.0,1.0,,1.0,3.2,0.0,325.0,,,55.0,0.0,1.0
1, 11,200.0,43.0,0.0,0.0,1.0,3.0,0.0,330.0,0.0,,45.0,0.0,0.0
1, 11,200.0,46.0,0.0,,1.0,2.3,0.0,285.0,,,45.0,0.0,0.0
1, 11,200.0,49.0,5.0,0.0,1.0,3.2,0.0,272.0,0.0,,40.0,0.0,5.0
1, 11,200.0,52.0,7.0,,1.0,3.6,0.0,289.0,,,30.0,0.0,7.0
1, 11,200.0,55.0,4.0,0.0,1.0,5.1,0.0,297.0,0.0,,45.0,0.0,4.0
1, 11,200.0,58.0,2.0,,1.0,4.0,0.0,293.0,,,45.0,0.0,2.0
1, 11,200.0,61.0,-1.0,0.0,1.0,3.6,0.0,291.0,0.0,,45.0,0.0,-1.0
1, 11,500.0,4.0,3.0,0.0,2.0,4.7,10.0,292.0,0.0,0.0,40.0,0.0,3.0
1, 11,500.0,7.0,1.0,,2.0,3.4,10.0,283.0,,-2.0,45.0,0.0,1.0
1, 11,500.0,10.0,1.0,0.0,2.0,3.1,10.0,284.0,0.0,,55.0,0.0,1.0
1, 11,500.0,13.0,1.0,,2.0,3.1,10.0,214.0,,,60.0,0.0,1.0
1, 11,500.0,16.0,1.0,0.0,2.0,2.7,10.0,226.0,0.0,,55.0,0.0,1.0
1, 11,500.0,19.0,3.0,,2.0,2.5,10.0,218.0,,,55.0,0.0,3.0
1, 11,500.0,22.0,7.0,0.0,2.0,3.5,10.0,253.0,0.0,,40.0,0.0,7.0
1, 11,500.0,25.0,8.0,,2.0,4.1,10.0,257.0,,,35.0,0.0,8.0
1, 11,500.0,28.0,6.0,0.0,2.0,3.9,10.0,230.0,0.0,,45.0,0.0,6.0
1, 11,500.0,31.0,4.0,,2.0,3.1,10.0,261.0,,,50.0,0.0,4.0
1, 11,500.0,34.0,2.0,0.0,2.0,2.7,10.0,313.0,0.0,,55.0,0.0,2.0
1, 11,500.0,37.0,1.0,,1.0,2.5,0.0,325.0,,,50.0,0.0,1.0
1, 11,500.0,40.0,0.0,0.0,1.0,2.2,0.0,330.0,0.0,,40.0,0.0,0.0
1, 11,500.0,43.0,0.0,,1.0,2.1,0.0,285.0,,,45.0,0.0,0.0
1, 11,500.0,46.0,5.0,0.0,1.0,3.2,0.0,272.0,0.0,,40.0,0.0,5.0
1, 11,500.0,49.0,7.0,,1.0,4.2,0.0,289.0,,,35.0,0.0,7.0
1, 11,500.0,52.0,4.0,0.0,1.0,4.7,0.0,297.0,0.0,,45.0,0.0,4.0
1, 11,500.0,55.0,2.0,,1.0,3.8,0.0,293.0,,,45.0,0.0,2.0
1, 11,500.0,58.0,-1.0,0.0,1.0,3.9,0.0,291.0,0.0,,45.0,0.0,-1.0
1, 11,800.0,4.0,2.0,,2.0,3.4,10.0,240.0,,0.0,45.0,0.0,2.0
1, 11,800.0,7.0,1.0,0.0,2.0,3.1,10.0,283.0,0.0,-2.0,55.0,0.0,1.0
1, 11,800.0,10.0,1.0,,2.0,3.1,10.0,220.0,,,60.0,0.0,1.0
1, 11,800.0,13.0,1.0,0.0,2.0,2.7,10.0,225.0,0.0,,60.0,0.0,1.0
1, 11,800.0,16.0,2.0,,2.0,2.5,10.0,223.0,,,55.0,0.0,2.0
1, 11,800.0,19.0,7.0,0.0,2.0,3.5,10.0,262.0,0.0,,40.0,0.0,7.0
1, 11,800.0,22.0,8.0,,2.0,4.1,10.0,264.0,,,35.0,0.0,8.0
1, 11,800.0,25.0,6.0,0.0,2.0,3.9,10.0,307.0,0.0,,45.0,0.0,6.0
1, 11,800.0,28.0,3.0,,2.0,3.1,10.0,301.0,,,50.0,0.0,3.0
1, 11,800.0,31.0,2.0,0.0,2.0,2.7,10.0,321.0,0.0,,45.0,0.0,2.0
1, 11,800.0,34.0,1.0,,1.0,2.5,0.0,334.0,,,45.0,0.0,1.0
1, 11,800.0,37.0,-1.0,0.0,1.0,2.2,0.0,300.0,0.0,,45.0,0.0,-1.0
1, 11,800.0,40.0,0.0,,1.0,2.1,0.0,233.0,,,45.0,0.0,0.0
1, 11,800.0,43.0,5.0,0.0,1.0,3.2,0.0,265.0,0.0,,40.0,0.0,5.0
1, 11,800.0,46.0,6.0,,1.0,4.2,0.0,297.0,,,35.0,0.0,6.0
1, 11,800.0,49.0,3.0,0.0,1.0,4.7,0.0,302.0,0.0,,45.0,0.0,3.0
1, 11,800.0,52.0,1.0,,1.0,3.8,0.0,292.0,,,45.0,0.0,1.0
1, 11,800.0,55.0,-1.0,0.0,1.0,3.9,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 11,1100.0,4.0,1.0,0.0,2.0,3.1,10.0,283.0,0.0,0.0,55.0,0.0,1.0
1, 11,1100.0,7.0,1.0,,2.0,3.1,10.0,220.0,,-2.0,60.0,0.0,1.0
1, 11,1100.0,10.0,1.0,0.0,2.0,2.7,10.0,225.0,0.0,,60.0,0.0,1.0
1, 11,1100.0,13.0,2.0,,2.0,2.5,10.0,223.0,,,55.0,0.0,2.0
1, 11,1100.0,16.0,7.0,0.0,2.0,3.5,10.0,262.0,0.0,,40.0,0.0,7.0
1, 11,1100.0,19.0,8.0,,2.0,4.1,10.0,264.0,,,35.0,0.0,8.0
1, 11,1100.0,22.0,6.0,0.0,2.0,3.9,10.0,307.0,0.0,,45.0,0.0,6.0
1, 11,1100.0,25.0,3.0,,2.0,3.1,10.0,301.0,,,50.0,0.0,3.0
1, 11,1100.0,28.0,2.0,0.0,2.0,2.7,10.0,321.0,0.0,,45.0,0.0,2.0
1, 11,1100.0,31.0,1.0,,1.0,2.5,0.0,334.0,,,45.0,0.0,1.0
1, 11,1100.0,34.0,-1.0,0.0,1.0,2.2,0.0,300.0,0.0,,45.0,0.0,-1.0
1, 11,1100.0,37.0,0.0,,1.0,2.1,0.0,233.0,,,45.0,0.0,0.0
1, 11,1100.0,40.0,5.0,0.0,1.0,3.2,0.0,265.0,0.0,,40.0,0.0,5.0
1, 11,1100.0,43.0,6.0,,1.0,4.2,0.0,297.0,,,35.0,0.0,6.0
1, 11,1100.0,46.0,3.0,0.0,1.0,4.7,0.0,302.0,0.0,,45.0,0.0,3.0
1, 11,1100.0,49.0,1.0,,1.0,3.8,0.0,292.0,,,45.0,0.0,1.0
1, 11,1100.0,52.0,-1.0,0.0,1.0,3.9,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 11,1400.0,4.0,1.0,,2.0,3.1,10.0,220.0,,0.0,60.0,0.0,1.0
1, 11,1400.0,7.0,1.0,0.0,2.0,2.7,10.0,225.0,0.0,-2.0,60.0,0.0,1.0
1, 11,1400.0,10.0,2.0,,2.0,2.5,10.0,223.0,,,55.0,0.0,2.0
1, 11,1400.0,13.0,7.0,0.0,2.0,3.5,10.0,262.0,0.0,,40.0,0.0,7.0
1, 11,1400.0,16.0,8.0,,2.0,4.1,10.0,264.0,,,35.0,0.0,8.0
1, 11,1400.0,19.0,6.0,0.0,2.0,3.9,10.0,307.0,0.0,,45.0,0.0,6.0
1, 11,1400.0,22.0,3.0,,2.0,3.1,10.0,301.0,,,50.0,0.0,3.0
1, 11,1400.0,25.0,2.0,0.0,2.0,2.7,10.0,321.0,0.0,,45.0,0.0,2.0
1, 11,1400.0,28.0,1.0,,1.0,2.5,0.0,334.0,,,45.0,0.0,1.0
1, 11,1400.0,31.0,-1.0,0.0,1.0,2.2,0.0,300.0,0.0,,45.0,0.0,-1.0
1, 11,1400.0,34.0,0.0,,1.0,2.1,0.0,233.0,,,45.0,0.0,0.0
1, 11,1400.0,37.0,5.0,0.0,1.0,3.2,0.0,265.0,0.0,,40.0,0.0,5.0
1, 11,1400.0,40.0,6.0,,1.0,4.2,0.0,297.0,,,35.0,0.0,6.0
1, 11,1400.0,43.0,3.0,0.0,1.0,4.7,0.0,302.0,0.0,,45.0,0.0,3.0
1, 11,1400.0,46.0,1.0,,1.0,3.8,0.0,292.0,,,45.0,0.0,1.0
1, 11,1400.0,49.0,-1.0,0.0,1.0,3.9,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 11,1700.0,4.0,1.0,0.0,2.0,2.7,10.0,225.0,0.0,0.0,60.0,0.0,1.0
1, 11,1700.0,7.0,2.0,,2.0,2.5,10.0,223.0,,-2.0,55.0,0.0,2.0
1, 11,1700.0,10.0,7.0,0.0,2.0,3.5,10.0,262.0,0.0,,40.0,0.0,7.0
1, 11,1700.0,13.0,8.0,,2.0,4.1,10.0,264.0,,,35.0,0.0,8.0
1, 11,1700.0,16.0,6.0,0.0,2.0,3.9,10.0,307.0,0.0,,45.0,0.0,6.0
1, 11,1700.0,19.0,3.0,,2.0,3.1,10.0,301.0,,,50.0,0.0,3.0
1, 11,1700.0,22.0,2.0,0.0,2.0,2.7,10.0,321.0,0.0,,45.0,0.0,2.0
1, 11,1700.0,25.0,1.0,,1.0,2.5,0.0,334.0,,,45.0,0.0,1.0
1, 11,1700.0,28.0,-1.0,0.0,1.0,2.2,0.0,300.0,0.0,,45.0,0.0,-1.0
1, 11,1700.0,31.0,0.0,,1.0,2.1,0.0,233.0,,,45.0,0.0,0.0
1, 11,1700.0,34.0,5.0,0.0,1.0,3.2,0.0,265.0,0.0,,40.0,0.0,5.0
1, 11,1700.0,37.0,6.0,,1.0,4.2,0.0,297.0,,,35.0,0.0,6.0
1, 11,1700.0,40.0,3.0,0.0,1.0,4.7,0.0,302.0,0.0,,45.0,0.0,3.0
1, 11,1700.0,43.0,1.0,,1.0,3.8,0.0,292.0,,,45.0,0.0,1.0
1, 11,1700.0,46.0,-1.0,0.0,1.0,3.9,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 11,2000.0,4.0,2.0,,2.0,2.8,10.0,218.0,,-1.0,55.0,0.0,2.0
1, 11,2000.0,7.0,7.0,0.0,2.0,3.0,10.0,261.0,0.0,-4.0,45.0,0.0,7.0
1, 11,2000.0,10.0,8.0,,2.0,4.1,10.0,263.0,,,40.0,0.0,8.0
1, 11,2000.0,13.0,6.0,0.0,2.0,4.6,10.0,289.0,0.0,,50.0,0.0,6.0
1, 11,2000.0,16.0,3.0,,2.0,3.5,10.0,290.0,,,50.0,0.0,3.0
1, 11,2000.0,19.0,2.0,0.0,2.0,3.1,10.0,292.0,0.0,,40.0,0.0,2.0
1, 11,2000.0,22.0,0.0,,1.0,3.2,0.0,300.0,,,40.0,0.0,0.0
1, 11,2000.0,25.0,0.0,0.0,1.0,2.6,0.0,301.0,0.0,,50.0,0.0,0.0
1, 11,2000.0,28.0,0.0,,1.0,2.2,0.0,198.0,,,45.0,0.0,0.0
1, 11,2000.0,31.0,5.0,0.0,1.0,1.6,0.0,259.0,0.0,,40.0,0.0,5.0
1, 11,2000.0,34.0,6.0,,1.0,4.4,0.0,287.0,,,40.0,0.0,6.0
1, 11,2000.0,37.0,3.0,0.0,1.0,4.7,0.0,298.0,0.0,,50.0,0.0,3.0
1, 11,2000.0,40.0,0.0,,1.0,4.0,0.0,297.0,,,45.0,0.0,0.0
1, 11,2000.0,43.0,-1.0,0.0,1.0,3.7,0.0,292.0,0.0,,45.0,0.0,-1.0
1, 11,2000.0,46.0,-2.0,,1.0,4.7,0.0,304.0,,,50.0,0.0,-2.0
1, 11,2000.0,49.0,-4.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-4.0
1, 11,2000.0,52.0,-3.0,,1.0,4.3,0.0,303.0,,,35.0,0.0,-3.0
1, 11,2000.0,55.0,0.0,0.0,1.0,3.6,0.0,308.0,0.0,,20.0,0.0,0.0
1, 11,2000.0,58.0,0.0,,1.0,3.8,0.0,309.0,,,20.0,0.0,0.0
1, 11,2000.0,61.0,-3.0,0.0,1.0,5.4,0.0,307.0,0.0,,25.0,0.0,-3.0
1, 11,2000.0,64.0,-4.0,,1.0,4.8,0.0,307.0,,,20.0,0.0,-4.0
1, 11,2000.0,67.0,-5.0,0.0,1.0,4.5,0.0,310.0,0.0,,25.0,0.0,-5.0
1, 11,2300.0,4.0,7.0,0.0,2.0,3.0,10.0,261.0,0.0,-1.0,45.0,0.0,7.0
1, 11,2300.0,7.0,8.0,,2.0,4.1,10.0,263.0,,-4.0,40.0,0.0,8.0
1, 11,2300.0,10.0,6.0,0.0,2.0,4.6,10.0,289.0,0.0,,50.0,0.0,6.0
1, 11,2300.0,13.0,3.0,,2.0,3.5,10.0,290.0,,,50.0,0.0,3.0
1, 11,2300.0,16.0,2.0,0.0,2.0,3.1,10.0,292.0,0.0,,40.0,0.0,2.0
1, 11,2300.0,19.0,0.0,,1.0,3.2,0.0,300.0,,,40.0,0.0,0.0
1, 11,2300.0,22.0,0.0,0.0,1.0,2.6,0.0,301.0,0.0,,50.0,0.0,0.0
1, 11,2300.0,25.0,0.0,,1.0,2.2,0.0,198.0,,,45.0,0.0,0.0
1, 11,2300.0,28.0,5.0,0.0,1.0,1.6,0.0,259.0,0.0,,40.0,0.0,5.0
1, 11,2300.0,31.0,6.0,,1.0,4.4,0.0,287.0,,,40.0,0.0,6.0
1, 11,2300.0,34.0,3.0,0.0,1.0,4.7,0.0,298.0,0.0,,50.0,0.0,3.0
1, 11,2300.0,37.0,0.0,,1.0,4.0,0.0,297.0,,,45.0,0.0,0.0
1, 11,2300.0,40.0,-1.0,0.0,1.0,3.7,0.0,292.0,0.0,,45.0,0.0,-1.0
1, 11,2300.0,43.0,-2.0,,1.0,4.7,0.0,304.0,,,50.0,0.0,-2.0
1, 11,2300.0,46.0,-4.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-4.0
1, 11,2300.0,49.0,-3.0,,1.0,4.3,0.0,303.0,,,35.0,0.0,-3.0
1, 11,2300.0,52.0,0.0,0.0,1.0,3.6,0.0,308.0,0.0,,20.0,0.0,0.0
1, 11,2300.0,55.0,0.0,,1.0,3.8,0.0,309.0,,,20.0,0.0,0.0
1, 11,2300.0,58.0,-3.0,0.0,1.0,5.4,0.0,307.0,0.0,,25.0,0.0,-3.0
1, 11,2300.0,61.0,-4.0,,1.0,4.8,0.0,307.0,,,20.0,0.0,-4.0
1, 11,2300.0,64.0,-5.0,0.0,1.0,4.5,0.0,310.0,0.0,,25.0,0.0,-5.0
1, 12,200.0,4.0,8.0,,2.0,4.1,10.0,263.0,,-1.0,40.0,0.0,8.0
1, 12,200.0,7.0,6.0,0.0,2.0,4.6,10.0,289.0,0.0,-4.0,50.0,0.0,6.0
1, 12,200.0,10.0,3.0,,2.0,3.5,10.0,290.0,,,50.0,0.0,3.0
1, 12,200.0,13.0,2.0,0.0,2.0,3.1,10.0,292.0,0.0,,40.0,0.0,2.0
1, 12,200.0,16.0,0.0,,1.0,3.2,0.0,300.0,,,40.0,0.0,0.0
1, 12,200.0,19.0,0.0,0.0,1.0,2.6,0.0,301.0,0.0,,50.0,0.0,0.0
1, 12,200.0,22.0,0.0,,1.0,2.2,0.0,198.0,,,45.0,0.0,0.0
1, 12,200.0,25.0,5.0,0.0,1.0,1.6,0.0,259.0,0.0,,40.0,0.0,5.0
1, 12,200.0,28.0,6.0,,1.0,4.4,0.0,287.0,,,40.0,0.0,6.0
1, 12,200.0,31.0,3.0,0.0,1.0,4.7,0.0,298.0,0.0,,50.0,0.0,3.0
1, 12,200.0,34.0,0.0,,1.0,4.0,0.0,297.0,,,45.0,0.0,0.0
1, 12,200.0,37.0,-1.0,0.0,1.0,3.7,0.0,292.0,0.0,,45.0,0.0,-1.0
1, 12,200.0,40.0,-2.0,,1.0,4.7,0.0,304.0,,,50.0,0.0,-2.0
1, 12,200.0,43.0,-4.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-4.0
1, 12,200.0,46.0,-3.0,,1.0,4.3,0.0,303.0,,,35.0,0.0,-3.0
1, 12,200.0,49.0,0.0,0.0,1.0,3.6,0.0,308.0,0.0,,20.0,0.0,0.0
1, 12,200.0,52.0,0.0,,1.0,3.8,0.0,309.0,,,20.0,0.0,0.0
1, 12,200.0,55.0,-3.0,0.0,1.0,5.4,0.0,307.0,0.0,,25.0,0.0,-3.0
1, 12,200.0,58.0,-4.0,,1.0,4.8,0.0,307.0,,,20.0,0.0,-4.0
1, 12,200.0,61.0,-5.0,0.0,1.0,4.5,0.0,310.0,0.0,,25.0,0.0,-5.0
1, 12,500.0,4.0,6.0,0.0,2.0,4.6,10.0,289.0,0.0,-1.0,50.0,0.0,6.0
1, 12,500.0,7.0,3.0,,2.0,3.5,10.0,290.0,,-4.0,50.0,0.0,3.0
1, 12,500.0,10.0,2.0,0.0,2.0,3.1,10.0,292.0,0.0,,40.0,0.0,2.0
1, 12,500.0,13.0,0.0,,1.0,3.2,0.0,300.0,,,40.0,0.0,0.0
1, 12,500.0,16.0,0.0,0.0,1.0,2.6,0.0,301.0,0.0,,50.0,0.0,0.0
1, 12,500.0,19.0,0.0,,1.0,2.2,0.0,198.0,,,45.0,0.0,0.0
1, 12,500.0,22.0,5.0,0.0,1.0,1.6,0.0,259.0,0.0,,40.0,0.0,5.0
1, 12,500.0,25.0,6.0,,1.0,4.4,0.0,287.0,,,40.0,0.0,6.0
1, 12,500.0,28.0,3.0,0.0,1.0,4.7,0.0,298.0,0.0,,50.0,0.0,3.0
1, 12,500.0,31.0,0.0,,1.0,4.0,0.0,297.0,,,45.0,0.0,0.0
1, 12,500.0,34.0,-1.0,0.0,1.0,3.7,0.0,292.0,0.0,,45.0,0.0,-1.0
1, 12,500.0,37.0,-2.0,,1.0,4.7,0.0,304.0,,,50.0,0.0,-2.0
1, 12,500.0,40.0,-4.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-4.0
1, 12,500.0,43.0,-3.0,,1.0,4.3,0.0,303.0,,,35.0,0.0,-3.0
1, 12,500.0,46.0,0.0,0.0,1.0,3.6,0.0,308.0,0.0,,20.0,0.0,0.0
1, 12,500.0,49.0,0.0,,1.0,3.8,0.0,309.0,,,20.0,0.0,0.0
1, 12,500.0,52.0,-3.0,0.0,1.0,5.4,0.0,307.0,0.0,,25.0,0.0,-3.0
1, 12,500.0,55.0,-4.0,,1.0,4.8,0.0,307.0,,,20.0,0.0,-4.0
1, 12,500.0,58.0,-5.0,0.0,1.0,4.5,0.0,310.0,0.0,,25.0,0.0,-5.0
1, 12,800.0,4.0,3.0,,2.0,3.6,10.0,284.0,,-2.0,45.0,0.0,3.0
1, 12,800.0,7.0,1.0,0.0,2.0,2.8,10.0,296.0,0.0,-4.0,35.0,0.0,1.0
1, 12,800.0,10.0,0.0,,1.0,3.3,0.0,299.0,,,40.0,0.0,0.0
1, 12,800.0,13.0,-1.0,0.0,1.0,2.4,0.0,306.0,0.0,,50.0,0.0,-1.0
1, 12,800.0,16.0,0.0,,1.0,1.9,0.0,223.0,,,45.0,0.0,0.0
1, 12,800.0,19.0,5.0,0.0,1.0,3.6,0.0,243.0,0.0,,40.0,0.0,5.0
1, 12,800.0,22.0,6.0,,1.0,4.5,0.0,280.0,,,40.0,0.0,6.0
1, 12,800.0,25.0,3.0,0.0,1.0,4.8,0.0,304.0,0.0,,45.0,0.0,3.0
1, 12,800.0,28.0,0.0,,1.0,4.0,0.0,289.0,,,40.0,0.0,0.0
1, 12,800.0,31.0,-1.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 12,800.0,34.0,-2.0,,1.0,5.0,0.0,303.0,,,50.0,0.0,-2.0
1, 12,800.0,37.0,-3.0,0.0,1.0,4.3,0.0,299.0,0.0,,45.0,0.0,-3.0
1, 12,800.0,40.0,-3.0,,1.0,3.9,0.0,302.0,,,40.0,0.0,-3.0
1, 12,800.0,43.0,0.0,0.0,1.0,4.4,0.0,308.0,0.0,,25.0,0.0,0.0
1, 12,800.0,46.0,1.0,,1.0,5.3,0.0,308.0,,,20.0,0.0,1.0
1, 12,800.0,49.0,-2.0,0.0,1.0,5.6,0.0,308.0,0.0,,25.0,0.0,-2.0
1, 12,800.0,52.0,-4.0,,1.0,4.5,0.0,307.0,,,20.0,0.0,-4.0
1, 12,800.0,55.0,-5.0,0.0,1.0,4.6,0.0,309.0,0.0,,30.0,0.0,-5.0
1, 12,1100.0,4.0,1.0,0.0,2.0,2.8,10.0,296.0,0.0,-2.0,35.0,0.0,1.0
1, 12,1100.0,7.0,0.0,,1.0,3.3,0.0,299.0,,-4.0,40.0,0.0,0.0
1, 12,1100.0,10.0,-1.0,0.0,1.0,2.4,0.0,306.0,0.0,,50.0,0.0,-1.0
1, 12,1100.0,13.0,0.0,,1.0,1.9,0.0,223.0,,,45.0,0.0,0.0
1, 12,1100.0,16.0,5.0,0.0,1.0,3.6,0.0,243.0,0.0,,40.0,0.0,5.0
1, 12,1100.0,19.0,6.0,,1.0,4.5,0.0,280.0,,,40.0,0.0,6.0
1, 12,1100.0,22.0,3.0,0.0,1.0,4.8,0.0,304.0,0.0,,45.0,0.0,3.0
1, 12,1100.0,25.0,0.0,,1.0,4.0,0.0,289.0,,,40.0,0.0,0.0
1, 12,1100.0,28.0,-1.0,0.0,1.0,4.0,0.0,293.0,0.0,,45.0,0.0,-1.0
1, 12,1100.0,31.0,-2.0,,1.0,5.0,0.0,303.0,,,50.0,0.0,-2.0
1, 12,1100.0,34.0,-3.0,0.0,1.0,4.3,0.0,299.0,0.0,,45.0,0.0,-3.0
1, 12,1100.0,37.0,-3.0,,1.0,3.9,0.0,302.0,,,40.0,0.0,-3.0
1, 12,1100.0,40.0,0.0,0.0,1.0,4.4,0.0,308.0,0.0,,25.0,0.0,0.0
1, 12,1100.0,43.0,1.0,,1.0,5.3,0.0,308.0,,,20.0,0.0,1.0
1, 12,1100.0,46.0,-2.0,0.0,1.0,5.6,0.0,308.0,0.0,,25.0,0.0,-2.0
1, 12,1100.0,49.0,-4.0,,1.0,4.5,0.0,307.0,,,20.0,0.0,-4.0
1, 12,1100.0,52.0,-5.0,0.0,1.0,4.6,0.0,309.0,0.0,,30.0,0.0,-5.0
1, 12,1400.0,4.0,0.0,,1.0,3.3,0.0,299.0,,-2.0,40.0,0.0,0.0
1, 12,1400.0,7.0,-1.0,0.0,1.0,2.4,0.0,306.0,0.0,-4.0,50.0,0.0,-1.0
1, 12,1400.0,10.0,0.0,,1.0,1.9,0.0,223.0,,,45.0,0.0,0.0
1, 12,1400.0,13.0,5.0,0.0,1.0,3.6,0.0,243.0,0.0,,40.0,0.0,5.0
1, 12,1400.0,16.0,6.0,,1.0,4.5,0.0,280.0,,,40.0,0.0,6.0
