month, format: day,hour,forecast,풍속,하늘상태,3시간기온,6시간강수량,강수확률,6시간적설,강수형태,일최고기온,풍향,일최저기온,습도
8, 10,1400.0,4.0,90.0,4.0,26.0,,30.0,,0.0,32.0,213.0,25.0,90.0
8, 10,1400.0,7.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,32.0,210.0,25.0,95.0
8, 10,1400.0,10.0,85.0,4.0,28.0,,30.0,,0.0,,211.0,,85.0
8, 10,1400.0,13.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,211.0,,75.0
8, 10,1400.0,16.0,70.0,4.0,30.0,,30.0,,0.0,,214.0,,70.0
8, 10,1400.0,19.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 10,1400.0,22.0,85.0,4.0,26.0,,30.0,,0.0,,221.0,,85.0
8, 10,1400.0,25.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,221.0,,90.0
8, 10,1400.0,28.0,90.0,4.0,26.0,,30.0,,0.0,,221.0,,90.0
8, 10,1400.0,31.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,95.0
8, 10,1400.0,34.0,85.0,3.0,27.0,,20.0,,0.0,,222.0,,85.0
8, 10,1400.0,37.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,1400.0,40.0,75.0,3.0,30.0,,20.0,,0.0,,220.0,,75.0
8, 10,1400.0,43.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,221.0,,85.0
8, 10,1400.0,46.0,85.0,3.0,26.0,,20.0,,0.0,,224.0,,85.0
8, 10,1400.0,49.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,227.0,,90.0
8, 10,1700.0,4.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,32.0,210.0,25.0,95.0
8, 10,1700.0,7.0,85.0,4.0,28.0,,30.0,,0.0,32.0,211.0,25.0,85.0
8, 10,1700.0,10.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,,211.0,,75.0
8, 10,1700.0,13.0,70.0,4.0,30.0,,30.0,,0.0,,214.0,,70.0
8, 10,1700.0,16.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,216.0,,80.0
8, 10,1700.0,19.0,85.0,4.0,26.0,,30.0,,0.0,,221.0,,85.0
8, 10,1700.0,22.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,221.0,,90.0
8, 10,1700.0,25.0,90.0,4.0,26.0,,30.0,,0.0,,221.0,,90.0
8, 10,1700.0,28.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,220.0,,95.0
8, 10,1700.0,31.0,85.0,3.0,27.0,,20.0,,0.0,,222.0,,85.0
8, 10,1700.0,34.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,1700.0,37.0,75.0,3.0,30.0,,20.0,,0.0,,220.0,,75.0
8, 10,1700.0,40.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,221.0,,85.0
8, 10,1700.0,43.0,85.0,3.0,26.0,,20.0,,0.0,,224.0,,85.0
8, 10,1700.0,46.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,227.0,,90.0
8, 10,2000.0,4.0,85.0,4.0,28.0,,30.0,,0.0,32.0,209.0,25.0,85.0
8, 10,2000.0,7.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,32.0,208.0,25.0,75.0
8, 10,2000.0,10.0,70.0,4.0,30.0,,30.0,,0.0,32.0,213.0,,70.0
8, 10,2000.0,13.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,,218.0,,80.0
8, 10,2000.0,16.0,85.0,4.0,26.0,,30.0,,0.0,,220.0,,85.0
8, 10,2000.0,19.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,222.0,,90.0
8, 10,2000.0,22.0,90.0,4.0,26.0,,30.0,,0.0,,225.0,,90.0
8, 10,2000.0,25.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,224.0,,95.0
8, 10,2000.0,28.0,85.0,3.0,27.0,,20.0,,0.0,,226.0,,85.0
8, 10,2000.0,31.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,226.0,,80.0
8, 10,2000.0,34.0,75.0,3.0,30.0,,20.0,,0.0,,226.0,,75.0
8, 10,2000.0,37.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,225.0,,85.0
8, 10,2000.0,40.0,85.0,3.0,26.0,,20.0,,0.0,,226.0,,85.0
8, 10,2000.0,43.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,229.0,,90.0
8, 10,2000.0,46.0,90.0,4.0,26.0,,30.0,,0.0,,233.0,,90.0
8, 10,2000.0,49.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,227.0,,95.0
8, 10,2000.0,52.0,80.0,3.0,28.0,,20.0,,0.0,,226.0,,80.0
8, 10,2000.0,55.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 10,2000.0,58.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 10,2000.0,61.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,2000.0,64.0,90.0,3.0,27.0,,20.0,,0.0,,223.0,,90.0
8, 10,2000.0,67.0,85.0,4.0,27.0,0.0,30.0,0.0,0.0,,226.0,,85.0
8, 10,2300.0,4.0,75.0,4.0,30.0,0.0,30.0,0.0,0.0,32.0,208.0,25.0,75.0
8, 10,2300.0,7.0,70.0,4.0,30.0,,30.0,,0.0,32.0,213.0,25.0,70.0
8, 10,2300.0,10.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,32.0,218.0,,80.0
8, 10,2300.0,13.0,85.0,4.0,26.0,,30.0,,0.0,,220.0,,85.0
8, 10,2300.0,16.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,222.0,,90.0
8, 10,2300.0,19.0,90.0,4.0,26.0,,30.0,,0.0,,225.0,,90.0
8, 10,2300.0,22.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,224.0,,95.0
8, 10,2300.0,25.0,85.0,3.0,27.0,,20.0,,0.0,,226.0,,85.0
8, 10,2300.0,28.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,226.0,,80.0
8, 10,2300.0,31.0,75.0,3.0,30.0,,20.0,,0.0,,226.0,,75.0
8, 10,2300.0,34.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,225.0,,85.0
8, 10,2300.0,37.0,85.0,3.0,26.0,,20.0,,0.0,,226.0,,85.0
8, 10,2300.0,40.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,229.0,,90.0
8, 10,2300.0,43.0,90.0,4.0,26.0,,30.0,,0.0,,233.0,,90.0
8, 10,2300.0,46.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,227.0,,95.0
8, 10,2300.0,49.0,80.0,3.0,28.0,,20.0,,0.0,,226.0,,80.0
8, 10,2300.0,52.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 10,2300.0,55.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 10,2300.0,58.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 10,2300.0,61.0,90.0,3.0,27.0,,20.0,,0.0,,223.0,,90.0
8, 10,2300.0,64.0,85.0,4.0,27.0,0.0,30.0,0.0,0.0,,226.0,,85.0
8, 11,200.0,4.0,70.0,4.0,30.0,,30.0,,0.0,32.0,213.0,25.0,70.0
8, 11,200.0,7.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,32.0,218.0,25.0,80.0
8, 11,200.0,10.0,85.0,4.0,26.0,,30.0,,0.0,32.0,220.0,,85.0
8, 11,200.0,13.0,90.0,4.0,26.0,0.0,30.0,0.0,0.0,,222.0,,90.0
8, 11,200.0,16.0,90.0,4.0,26.0,,30.0,,0.0,,225.0,,90.0
8, 11,200.0,19.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,224.0,,95.0
8, 11,200.0,22.0,85.0,3.0,27.0,,20.0,,0.0,,226.0,,85.0
8, 11,200.0,25.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,226.0,,80.0
8, 11,200.0,28.0,75.0,3.0,30.0,,20.0,,0.0,,226.0,,75.0
8, 11,200.0,31.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,225.0,,85.0
8, 11,200.0,34.0,85.0,3.0,26.0,,20.0,,0.0,,226.0,,85.0
8, 11,200.0,37.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,229.0,,90.0
8, 11,200.0,40.0,90.0,4.0,26.0,,30.0,,0.0,,233.0,,90.0
8, 11,200.0,43.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,227.0,,95.0
8, 11,200.0,46.0,80.0,3.0,28.0,,20.0,,0.0,,226.0,,80.0
8, 11,200.0,49.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,200.0,52.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,200.0,55.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 11,200.0,58.0,90.0,3.0,27.0,,20.0,,0.0,,223.0,,90.0
8, 11,200.0,61.0,85.0,4.0,27.0,0.0,30.0,0.0,0.0,,226.0,,85.0
8, 11,500.0,4.0,80.0,4.0,28.0,0.0,30.0,0.0,0.0,32.0,218.0,25.0,80.0
8, 11,500.0,7.0,85.0,4.0,26.0,,30.0,,0.0,32.0,220.0,25.0,85.0
8, 11,500.0,10.0,90.0,4.0,26.0,20.0,60.0,0.0,1.0,,222.0,,90.0
8, 11,500.0,13.0,90.0,4.0,26.0,,30.0,,0.0,,225.0,,90.0
8, 11,500.0,16.0,95.0,3.0,25.0,0.0,20.0,0.0,0.0,,224.0,,95.0
8, 11,500.0,19.0,85.0,3.0,27.0,,20.0,,0.0,,226.0,,85.0
8, 11,500.0,22.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,226.0,,80.0
8, 11,500.0,25.0,75.0,3.0,30.0,,20.0,,0.0,,226.0,,75.0
8, 11,500.0,28.0,85.0,3.0,28.0,0.0,20.0,0.0,0.0,,225.0,,85.0
8, 11,500.0,31.0,85.0,3.0,26.0,,20.0,,0.0,,226.0,,85.0
8, 11,500.0,34.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,229.0,,90.0
8, 11,500.0,37.0,90.0,4.0,26.0,,30.0,,0.0,,233.0,,90.0
8, 11,500.0,40.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,227.0,,95.0
8, 11,500.0,43.0,80.0,3.0,28.0,,20.0,,0.0,,226.0,,80.0
8, 11,500.0,46.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,500.0,49.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,500.0,52.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 11,500.0,55.0,90.0,3.0,27.0,,20.0,,0.0,,223.0,,90.0
8, 11,500.0,58.0,85.0,4.0,27.0,0.0,30.0,0.0,0.0,,226.0,,85.0
8, 11,800.0,4.0,85.0,4.0,26.0,,60.0,,1.0,32.0,218.0,25.0,85.0
8, 11,800.0,7.0,90.0,4.0,26.0,20.0,60.0,0.0,1.0,32.0,225.0,25.0,90.0
8, 11,800.0,10.0,90.0,4.0,26.0,,30.0,,0.0,,226.0,,90.0
8, 11,800.0,13.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,,224.0,,95.0
8, 11,800.0,16.0,85.0,4.0,27.0,,30.0,,0.0,,226.0,,85.0
8, 11,800.0,19.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,224.0,,80.0
8, 11,800.0,22.0,75.0,3.0,30.0,,20.0,,0.0,,223.0,,75.0
8, 11,800.0,25.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,224.0,,85.0
8, 11,800.0,28.0,85.0,3.0,26.0,,20.0,,0.0,,228.0,,85.0
8, 11,800.0,31.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,800.0,34.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,800.0,37.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,800.0,40.0,80.0,3.0,28.0,,20.0,,0.0,,225.0,,80.0
8, 11,800.0,43.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,800.0,46.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,800.0,49.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 11,800.0,52.0,90.0,1.0,27.0,,0.0,,0.0,,224.0,,90.0
8, 11,800.0,55.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,85.0
8, 11,1100.0,4.0,90.0,4.0,26.0,20.0,60.0,0.0,1.0,32.0,225.0,25.0,90.0
8, 11,1100.0,7.0,90.0,4.0,26.0,,30.0,,0.0,32.0,226.0,25.0,90.0
8, 11,1100.0,10.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,,224.0,,95.0
8, 11,1100.0,13.0,85.0,4.0,27.0,,30.0,,0.0,,226.0,,85.0
8, 11,1100.0,16.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,224.0,,80.0
8, 11,1100.0,19.0,75.0,3.0,30.0,,20.0,,0.0,,223.0,,75.0
8, 11,1100.0,22.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,224.0,,85.0
8, 11,1100.0,25.0,85.0,3.0,26.0,,20.0,,0.0,,228.0,,85.0
8, 11,1100.0,28.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,1100.0,31.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,1100.0,34.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,1100.0,37.0,80.0,3.0,28.0,,20.0,,0.0,,225.0,,80.0
8, 11,1100.0,40.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,1100.0,43.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,1100.0,46.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 11,1100.0,49.0,90.0,1.0,27.0,,0.0,,0.0,,224.0,,90.0
8, 11,1100.0,52.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,85.0
8, 11,1400.0,4.0,90.0,4.0,26.0,,30.0,,0.0,32.0,226.0,25.0,90.0
8, 11,1400.0,7.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,32.0,224.0,25.0,95.0
8, 11,1400.0,10.0,85.0,4.0,27.0,,30.0,,0.0,,226.0,,85.0
8, 11,1400.0,13.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,224.0,,80.0
8, 11,1400.0,16.0,75.0,3.0,30.0,,20.0,,0.0,,223.0,,75.0
8, 11,1400.0,19.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,224.0,,85.0
8, 11,1400.0,22.0,85.0,3.0,26.0,,20.0,,0.0,,228.0,,85.0
8, 11,1400.0,25.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,1400.0,28.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,1400.0,31.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,1400.0,34.0,80.0,3.0,28.0,,20.0,,0.0,,225.0,,80.0
8, 11,1400.0,37.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,1400.0,40.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,1400.0,43.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 11,1400.0,46.0,90.0,1.0,27.0,,0.0,,0.0,,224.0,,90.0
8, 11,1400.0,49.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,85.0
8, 11,1700.0,4.0,95.0,4.0,25.0,0.0,30.0,0.0,0.0,32.0,224.0,25.0,95.0
8, 11,1700.0,7.0,85.0,4.0,27.0,,30.0,,0.0,32.0,226.0,25.0,85.0
8, 11,1700.0,10.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,224.0,,80.0
8, 11,1700.0,13.0,75.0,3.0,30.0,,20.0,,0.0,,223.0,,75.0
8, 11,1700.0,16.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,224.0,,85.0
8, 11,1700.0,19.0,85.0,3.0,26.0,,20.0,,0.0,,228.0,,85.0
8, 11,1700.0,22.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,1700.0,25.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,1700.0,28.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,1700.0,31.0,80.0,3.0,28.0,,20.0,,0.0,,225.0,,80.0
8, 11,1700.0,34.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,222.0,,75.0
8, 11,1700.0,37.0,70.0,3.0,31.0,,20.0,,0.0,,220.0,,70.0
8, 11,1700.0,40.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,219.0,,80.0
8, 11,1700.0,43.0,90.0,1.0,27.0,,0.0,,0.0,,224.0,,90.0
8, 11,1700.0,46.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,85.0
8, 11,2000.0,4.0,85.0,4.0,27.0,,30.0,,0.0,32.0,224.0,25.0,85.0
8, 11,2000.0,7.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,32.0,220.0,26.0,80.0
8, 11,2000.0,10.0,75.0,3.0,30.0,,20.0,,0.0,33.0,222.0,,75.0
8, 11,2000.0,13.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,,223.0,,85.0
8, 11,2000.0,16.0,85.0,3.0,26.0,,20.0,,0.0,,225.0,,85.0
8, 11,2000.0,19.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,2000.0,22.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,2000.0,25.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,2000.0,28.0,80.0,3.0,28.0,,20.0,,0.0,,227.0,,80.0
8, 11,2000.0,31.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,225.0,,75.0
8, 11,2000.0,34.0,70.0,3.0,31.0,,20.0,,0.0,,221.0,,70.0
8, 11,2000.0,37.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 11,2000.0,40.0,90.0,1.0,27.0,,0.0,,0.0,,225.0,,90.0
8, 11,2000.0,43.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,228.0,,85.0
8, 11,2000.0,46.0,90.0,1.0,26.0,,0.0,,0.0,,230.0,,90.0
8, 11,2000.0,49.0,90.0,1.0,26.0,0.0,0.0,0.0,0.0,,227.0,,90.0
8, 11,2000.0,52.0,80.0,1.0,29.0,,0.0,,0.0,,225.0,,80.0
8, 11,2000.0,55.0,70.0,1.0,32.0,0.0,0.0,0.0,0.0,,225.0,,70.0
8, 11,2000.0,58.0,65.0,3.0,32.0,,20.0,,0.0,,221.0,,65.0
8, 11,2000.0,61.0,80.0,1.0,30.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 11,2000.0,64.0,85.0,1.0,27.0,,0.0,,0.0,,225.0,,85.0
8, 11,2000.0,67.0,90.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 11,2300.0,4.0,80.0,4.0,29.0,1.0,60.0,0.0,1.0,32.0,220.0,25.0,80.0
8, 11,2300.0,7.0,75.0,3.0,30.0,,20.0,,0.0,32.0,222.0,26.0,75.0
8, 11,2300.0,10.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,33.0,223.0,,85.0
8, 11,2300.0,13.0,85.0,3.0,26.0,,20.0,,0.0,,225.0,,85.0
8, 11,2300.0,16.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 11,2300.0,19.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 11,2300.0,22.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 11,2300.0,25.0,80.0,3.0,28.0,,20.0,,0.0,,227.0,,80.0
8, 11,2300.0,28.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,225.0,,75.0
8, 11,2300.0,31.0,70.0,3.0,31.0,,20.0,,0.0,,221.0,,70.0
8, 11,2300.0,34.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 11,2300.0,37.0,90.0,1.0,27.0,,0.0,,0.0,,225.0,,90.0
8, 11,2300.0,40.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,228.0,,85.0
8, 11,2300.0,43.0,90.0,1.0,26.0,,0.0,,0.0,,230.0,,90.0
8, 11,2300.0,46.0,90.0,1.0,26.0,0.0,0.0,0.0,0.0,,227.0,,90.0
8, 11,2300.0,49.0,80.0,1.0,29.0,,0.0,,0.0,,225.0,,80.0
8, 11,2300.0,52.0,70.0,1.0,32.0,0.0,0.0,0.0,0.0,,225.0,,70.0
8, 11,2300.0,55.0,65.0,3.0,32.0,,20.0,,0.0,,221.0,,65.0
8, 11,2300.0,58.0,80.0,1.0,30.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 11,2300.0,61.0,85.0,1.0,27.0,,0.0,,0.0,,225.0,,85.0
8, 11,2300.0,64.0,90.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 12,200.0,4.0,75.0,3.0,30.0,,20.0,,0.0,32.0,222.0,25.0,75.0
8, 12,200.0,7.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,32.0,223.0,26.0,85.0
8, 12,200.0,10.0,85.0,3.0,26.0,,20.0,,0.0,33.0,225.0,,85.0
8, 12,200.0,13.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 12,200.0,16.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 12,200.0,19.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 12,200.0,22.0,80.0,3.0,28.0,,20.0,,0.0,,227.0,,80.0
8, 12,200.0,25.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,225.0,,75.0
8, 12,200.0,28.0,70.0,3.0,31.0,,20.0,,0.0,,221.0,,70.0
8, 12,200.0,31.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 12,200.0,34.0,90.0,1.0,27.0,,0.0,,0.0,,225.0,,90.0
8, 12,200.0,37.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,228.0,,85.0
8, 12,200.0,40.0,90.0,1.0,26.0,,0.0,,0.0,,230.0,,90.0
8, 12,200.0,43.0,90.0,1.0,26.0,0.0,0.0,0.0,0.0,,227.0,,90.0
8, 12,200.0,46.0,80.0,1.0,29.0,,0.0,,0.0,,225.0,,80.0
8, 12,200.0,49.0,70.0,1.0,32.0,0.0,0.0,0.0,0.0,,225.0,,70.0
8, 12,200.0,52.0,65.0,3.0,32.0,,20.0,,0.0,,221.0,,65.0
8, 12,200.0,55.0,80.0,1.0,30.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 12,200.0,58.0,85.0,1.0,27.0,,0.0,,0.0,,225.0,,85.0
8, 12,200.0,61.0,90.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 12,500.0,4.0,85.0,4.0,28.0,0.0,30.0,0.0,0.0,32.0,223.0,25.0,85.0
8, 12,500.0,7.0,85.0,3.0,26.0,,20.0,,0.0,33.0,225.0,26.0,85.0
8, 12,500.0,10.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,,231.0,,90.0
8, 12,500.0,13.0,90.0,3.0,26.0,,20.0,,0.0,,233.0,,90.0
8, 12,500.0,16.0,95.0,4.0,26.0,0.0,30.0,0.0,0.0,,231.0,,95.0
8, 12,500.0,19.0,80.0,3.0,28.0,,20.0,,0.0,,227.0,,80.0
8, 12,500.0,22.0,75.0,3.0,31.0,0.0,20.0,0.0,0.0,,225.0,,75.0
8, 12,500.0,25.0,70.0,3.0,31.0,,20.0,,0.0,,221.0,,70.0
8, 12,500.0,28.0,80.0,1.0,29.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 12,500.0,31.0,90.0,1.0,27.0,,0.0,,0.0,,225.0,,90.0
8, 12,500.0,34.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,228.0,,85.0
8, 12,500.0,37.0,90.0,1.0,26.0,,0.0,,0.0,,230.0,,90.0
8, 12,500.0,40.0,90.0,1.0,26.0,0.0,0.0,0.0,0.0,,227.0,,90.0
8, 12,500.0,43.0,80.0,1.0,29.0,,0.0,,0.0,,225.0,,80.0
8, 12,500.0,46.0,70.0,1.0,32.0,0.0,0.0,0.0,0.0,,225.0,,70.0
8, 12,500.0,49.0,65.0,3.0,32.0,,20.0,,0.0,,221.0,,65.0
8, 12,500.0,52.0,80.0,1.0,30.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 12,500.0,55.0,85.0,1.0,27.0,,0.0,,0.0,,225.0,,85.0
8, 12,500.0,58.0,90.0,1.0,27.0,0.0,0.0,0.0,0.0,,226.0,,90.0
8, 12,800.0,4.0,85.0,4.0,26.0,,30.0,,0.0,32.0,224.0,25.0,85.0
8, 12,800.0,7.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,33.0,228.0,26.0,90.0
8, 12,800.0,10.0,90.0,3.0,26.0,,20.0,,0.0,,231.0,,90.0
8, 12,800.0,13.0,95.0,3.0,26.0,0.0,20.0,0.0,0.0,,225.0,,95.0
8, 12,800.0,16.0,80.0,3.0,28.0,,20.0,,0.0,,228.0,,80.0
8, 12,800.0,19.0,70.0,1.0,31.0,0.0,0.0,0.0,0.0,,224.0,,70.0
8, 12,800.0,22.0,70.0,1.0,31.0,,0.0,,0.0,,220.0,,70.0
8, 12,800.0,25.0,80.0,3.0,29.0,0.0,20.0,0.0,0.0,,219.0,,80.0
8, 12,800.0,28.0,90.0,1.0,27.0,,0.0,,0.0,,224.0,,90.0
8, 12,800.0,31.0,85.0,1.0,27.0,0.0,0.0,0.0,0.0,,228.0,,85.0
8, 12,800.0,34.0,90.0,1.0,26.0,,0.0,,0.0,,229.0,,90.0
8, 12,800.0,37.0,90.0,1.0,26.0,0.0,0.0,0.0,0.0,,228.0,,90.0
8, 12,800.0,40.0,75.0,1.0,29.0,,0.0,,0.0,,227.0,,75.0
8, 12,800.0,43.0,70.0,1.0,32.0,0.0,0.0,0.0,0.0,,228.0,,70.0
8, 12,800.0,46.0,65.0,3.0,32.0,,20.0,,0.0,,223.0,,65.0
8, 12,800.0,49.0,80.0,1.0,30.0,0.0,0.0,0.0,0.0,,221.0,,80.0
8, 12,800.0,52.0,85.0,1.0,27.0,,0.0,,0.0,,224.0,,85.0
8, 12,800.0,55.0,90.0,1.0,27.0,0.0,0.0,0.0,0.0,,227.0,,90.0
8, 12,1100.0,4.0,90.0,3.0,27.0,0.0,20.0,0.0,0.0,32.0,228.0,25.0,90.0
8, 12,1100.0,7.0,90.0,3.0,26.0,,20.0,,0.0,33.0,231.0,26.0,90.0
