month, format: day,hour,forecast,3시간기온,습도,강수형태,강수확률,일최저기온,일최고기온,하늘상태,풍속,풍향,6시간적설,6시간강수량
7, 10,800.0,25.0,28.0,85.0,0.0,20.0,,,3.0,3.8,229.0,0.0,0.0
7, 10,800.0,28.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,800.0,31.0,25.0,95.0,0.0,20.0,,,3.0,2.0,213.0,0.0,0.0
7, 10,800.0,34.0,24.0,95.0,0.0,20.0,,,3.0,1.7,205.0,,
7, 10,800.0,37.0,23.0,95.0,0.0,20.0,,,3.0,1.7,187.0,0.0,0.0
7, 10,800.0,40.0,26.0,90.0,0.0,20.0,,,3.0,0.9,234.0,,
7, 10,800.0,43.0,29.0,75.0,0.0,10.0,,,2.0,2.3,275.0,0.0,0.0
7, 10,800.0,46.0,30.0,75.0,0.0,10.0,,,2.0,3.0,258.0,,
7, 10,800.0,49.0,28.0,80.0,0.0,10.0,,,2.0,3.5,265.0,0.0,0.0
7, 10,800.0,52.0,25.0,95.0,0.0,10.0,,,2.0,2.4,272.0,,
7, 10,800.0,55.0,24.0,95.0,0.0,10.0,,,2.0,1.0,217.0,0.0,0.0
7, 10,1100.0,4.0,24.0,95.0,1.0,80.0,23.0,30.0,4.0,5.2,210.0,0.0,20.0
7, 10,1100.0,7.0,24.0,90.0,1.0,70.0,23.0,31.0,4.0,3.9,301.0,,
7, 10,1100.0,10.0,23.0,95.0,0.0,30.0,,,4.0,1.7,270.0,0.0,5.0
7, 10,1100.0,13.0,25.0,95.0,0.0,30.0,,,4.0,1.6,255.0,,
7, 10,1100.0,16.0,29.0,80.0,0.0,30.0,,,4.0,2.2,238.0,0.0,0.0
7, 10,1100.0,19.0,29.0,80.0,0.0,20.0,,,3.0,3.2,248.0,,
7, 10,1100.0,22.0,28.0,85.0,0.0,20.0,,,3.0,3.8,229.0,0.0,0.0
7, 10,1100.0,25.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,1100.0,28.0,25.0,95.0,0.0,20.0,,,3.0,2.0,213.0,0.0,0.0
7, 10,1100.0,31.0,24.0,95.0,0.0,20.0,,,3.0,1.7,205.0,,
7, 10,1100.0,34.0,23.0,95.0,0.0,20.0,,,3.0,1.7,187.0,0.0,0.0
7, 10,1100.0,37.0,26.0,90.0,0.0,20.0,,,3.0,0.9,234.0,,
7, 10,1100.0,40.0,29.0,75.0,0.0,10.0,,,2.0,2.3,275.0,0.0,0.0
7, 10,1100.0,43.0,30.0,75.0,0.0,10.0,,,2.0,3.0,258.0,,
7, 10,1100.0,46.0,28.0,80.0,0.0,10.0,,,2.0,3.5,265.0,0.0,0.0
7, 10,1100.0,49.0,25.0,95.0,0.0,10.0,,,2.0,2.4,272.0,,
7, 10,1100.0,52.0,24.0,95.0,0.0,10.0,,,2.0,1.0,217.0,0.0,0.0
7, 10,1400.0,4.0,24.0,90.0,1.0,70.0,23.0,30.0,4.0,3.9,301.0,,
7, 10,1400.0,7.0,23.0,95.0,0.0,30.0,23.0,31.0,4.0,1.7,270.0,0.0,5.0
7, 10,1400.0,10.0,25.0,95.0,0.0,30.0,,,4.0,1.6,255.0,,
7, 10,1400.0,13.0,29.0,80.0,0.0,30.0,,,4.0,2.2,238.0,0.0,0.0
7, 10,1400.0,16.0,29.0,80.0,0.0,20.0,,,3.0,3.2,248.0,,
7, 10,1400.0,19.0,28.0,85.0,0.0,20.0,,,3.0,3.8,229.0,0.0,0.0
7, 10,1400.0,22.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,1400.0,25.0,25.0,95.0,0.0,20.0,,,3.0,2.0,213.0,0.0,0.0
7, 10,1400.0,28.0,24.0,95.0,0.0,20.0,,,3.0,1.7,205.0,,
7, 10,1400.0,31.0,23.0,95.0,0.0,20.0,,,3.0,1.7,187.0,0.0,0.0
7, 10,1400.0,34.0,26.0,90.0,0.0,20.0,,,3.0,0.9,234.0,,
7, 10,1400.0,37.0,29.0,75.0,0.0,10.0,,,2.0,2.3,275.0,0.0,0.0
7, 10,1400.0,40.0,30.0,75.0,0.0,10.0,,,2.0,3.0,258.0,,
7, 10,1400.0,43.0,28.0,80.0,0.0,10.0,,,2.0,3.5,265.0,0.0,0.0
7, 10,1400.0,46.0,25.0,95.0,0.0,10.0,,,2.0,2.4,272.0,,
7, 10,1400.0,49.0,24.0,95.0,0.0,10.0,,,2.0,1.0,217.0,0.0,0.0
7, 10,1700.0,4.0,23.0,95.0,0.0,30.0,23.0,30.0,4.0,1.7,270.0,0.0,5.0
7, 10,1700.0,7.0,25.0,95.0,0.0,30.0,23.0,31.0,4.0,1.6,255.0,,
7, 10,1700.0,10.0,29.0,80.0,0.0,30.0,,,4.0,2.2,238.0,0.0,0.0
7, 10,1700.0,13.0,29.0,80.0,0.0,20.0,,,3.0,3.2,248.0,,
7, 10,1700.0,16.0,28.0,85.0,0.0,20.0,,,3.0,3.8,229.0,0.0,0.0
7, 10,1700.0,19.0,25.0,95.0,0.0,20.0,,,3.0,3.4,210.0,,
7, 10,1700.0,22.0,25.0,95.0,0.0,20.0,,,3.0,2.0,213.0,0.0,0.0
7, 10,1700.0,25.0,24.0,95.0,0.0,20.0,,,3.0,1.7,205.0,,
7, 10,1700.0,28.0,23.0,95.0,0.0,20.0,,,3.0,1.7,187.0,0.0,0.0
7, 10,1700.0,31.0,26.0,90.0,0.0,20.0,,,3.0,0.9,234.0,,
7, 10,1700.0,34.0,29.0,75.0,0.0,10.0,,,2.0,2.3,275.0,0.0,0.0
7, 10,1700.0,37.0,30.0,75.0,0.0,10.0,,,2.0,3.0,258.0,,
7, 10,1700.0,40.0,28.0,80.0,0.0,10.0,,,2.0,3.5,265.0,0.0,0.0
7, 10,1700.0,43.0,25.0,95.0,0.0,10.0,,,2.0,2.4,272.0,,
7, 10,1700.0,46.0,24.0,95.0,0.0,10.0,,,2.0,1.0,217.0,0.0,0.0
7, 10,2000.0,4.0,26.0,90.0,0.0,30.0,24.0,30.0,4.0,1.7,257.0,,
7, 10,2000.0,7.0,29.0,80.0,0.0,20.0,23.0,31.0,3.0,2.5,256.0,0.0,0.0
7, 10,2000.0,10.0,29.0,80.0,0.0,20.0,,30.0,3.0,3.8,237.0,,
7, 10,2000.0,13.0,28.0,90.0,0.0,20.0,,,3.0,4.3,229.0,0.0,0.0
7, 10,2000.0,16.0,25.0,95.0,0.0,20.0,,,3.0,3.4,212.0,,
7, 10,2000.0,19.0,25.0,95.0,0.0,20.0,,,3.0,2.5,212.0,0.0,0.0
7, 10,2000.0,22.0,25.0,95.0,0.0,20.0,,,3.0,1.8,199.0,,
7, 10,2000.0,25.0,24.0,95.0,0.0,20.0,,,3.0,1.7,155.0,0.0,0.0
7, 10,2000.0,28.0,26.0,90.0,0.0,10.0,,,2.0,1.3,225.0,,
7, 10,2000.0,31.0,29.0,80.0,0.0,10.0,,,2.0,2.3,257.0,0.0,0.0
7, 10,2000.0,34.0,29.0,80.0,0.0,10.0,,,2.0,3.6,252.0,,
7, 10,2000.0,37.0,28.0,85.0,0.0,10.0,,,2.0,3.6,246.0,0.0,0.0
7, 10,2000.0,40.0,25.0,95.0,0.0,10.0,,,2.0,2.4,248.0,,
7, 10,2000.0,43.0,24.0,95.0,0.0,10.0,,,2.0,0.7,236.0,0.0,0.0
7, 10,2000.0,46.0,24.0,90.0,0.0,20.0,,,3.0,1.0,209.0,,
7, 10,2000.0,49.0,23.0,95.0,0.0,20.0,,,3.0,1.1,202.0,0.0,0.0
7, 10,2000.0,52.0,26.0,90.0,0.0,20.0,,,3.0,0.5,202.0,,
7, 10,2000.0,55.0,29.0,75.0,0.0,10.0,,,2.0,2.8,291.0,0.0,0.0
7, 10,2000.0,58.0,29.0,80.0,0.0,10.0,,,2.0,3.6,262.0,,
7, 10,2000.0,61.0,28.0,80.0,0.0,10.0,,,2.0,3.5,246.0,0.0,0.0
7, 10,2000.0,64.0,25.0,95.0,0.0,10.0,,,2.0,2.9,236.0,,
7, 10,2000.0,67.0,24.0,95.0,0.0,10.0,,,2.0,1.6,207.0,0.0,0.0
7, 10,2300.0,4.0,29.0,80.0,0.0,20.0,24.0,30.0,3.0,2.5,256.0,0.0,0.0
7, 10,2300.0,7.0,29.0,80.0,0.0,20.0,23.0,31.0,3.0,3.8,237.0,,
7, 10,2300.0,10.0,28.0,90.0,0.0,20.0,,30.0,3.0,4.3,229.0,0.0,0.0
7, 10,2300.0,13.0,25.0,95.0,0.0,20.0,,,3.0,3.4,212.0,,
7, 10,2300.0,16.0,25.0,95.0,0.0,20.0,,,3.0,2.5,212.0,0.0,0.0
7, 10,2300.0,19.0,25.0,95.0,0.0,20.0,,,3.0,1.8,199.0,,
7, 10,2300.0,22.0,24.0,95.0,0.0,20.0,,,3.0,1.7,155.0,0.0,0.0
7, 10,2300.0,25.0,26.0,90.0,0.0,10.0,,,2.0,1.3,225.0,,
7, 10,2300.0,28.0,29.0,80.0,0.0,10.0,,,2.0,2.3,257.0,0.0,0.0
7, 10,2300.0,31.0,29.0,80.0,0.0,10.0,,,2.0,3.6,252.0,,
7, 10,2300.0,34.0,28.0,85.0,0.0,10.0,,,2.0,3.6,246.0,0.0,0.0
7, 10,2300.0,37.0,25.0,95.0,0.0,10.0,,,2.0,2.4,248.0,,
7, 10,2300.0,40.0,24.0,95.0,0.0,10.0,,,2.0,0.7,236.0,0.0,0.0
7, 10,2300.0,43.0,24.0,90.0,0.0,20.0,,,3.0,1.0,209.0,,
7, 10,2300.0,46.0,23.0,95.0,0.0,20.0,,,3.0,1.1,202.0,0.0,0.0
7, 10,2300.0,49.0,26.0,90.0,0.0,20.0,,,3.0,0.5,202.0,,
7, 10,2300.0,52.0,29.0,75.0,0.0,10.0,,,2.0,2.8,291.0,0.0,0.0
7, 10,2300.0,55.0,29.0,80.0,0.0,10.0,,,2.0,3.6,262.0,,
7, 10,2300.0,58.0,28.0,80.0,0.0,10.0,,,2.0,3.5,246.0,0.0,0.0
7, 10,2300.0,61.0,25.0,95.0,0.0,10.0,,,2.0,2.9,236.0,,
7, 10,2300.0,64.0,24.0,95.0,0.0,10.0,,,2.0,1.6,207.0,0.0,0.0
7, 11,200.0,4.0,29.0,80.0,0.0,20.0,24.0,30.0,3.0,3.8,237.0,,
7, 11,200.0,7.0,28.0,90.0,0.0,20.0,23.0,31.0,3.0,4.3,229.0,0.0,0.0
7, 11,200.0,10.0,25.0,95.0,0.0,20.0,,30.0,3.0,3.4,212.0,,
7, 11,200.0,13.0,25.0,95.0,0.0,20.0,,,3.0,2.5,212.0,0.0,0.0
7, 11,200.0,16.0,25.0,95.0,0.0,20.0,,,3.0,1.8,199.0,,
7, 11,200.0,19.0,24.0,95.0,0.0,20.0,,,3.0,1.7,155.0,0.0,0.0
7, 11,200.0,22.0,26.0,90.0,0.0,10.0,,,2.0,1.3,225.0,,
7, 11,200.0,25.0,29.0,80.0,0.0,10.0,,,2.0,2.3,257.0,0.0,0.0
7, 11,200.0,28.0,29.0,80.0,0.0,10.0,,,2.0,3.6,252.0,,
7, 11,200.0,31.0,28.0,85.0,0.0,10.0,,,2.0,3.6,246.0,0.0,0.0
7, 11,200.0,34.0,25.0,95.0,0.0,10.0,,,2.0,2.4,248.0,,
7, 11,200.0,37.0,24.0,95.0,0.0,10.0,,,2.0,0.7,236.0,0.0,0.0
7, 11,200.0,40.0,24.0,90.0,0.0,20.0,,,3.0,1.0,209.0,,
7, 11,200.0,43.0,23.0,95.0,0.0,20.0,,,3.0,1.1,202.0,0.0,0.0
7, 11,200.0,46.0,26.0,90.0,0.0,20.0,,,3.0,0.5,202.0,,
7, 11,200.0,49.0,29.0,75.0,0.0,10.0,,,2.0,2.8,291.0,0.0,0.0
7, 11,200.0,52.0,29.0,80.0,0.0,10.0,,,2.0,3.6,262.0,,
7, 11,200.0,55.0,28.0,80.0,0.0,10.0,,,2.0,3.5,246.0,0.0,0.0
7, 11,200.0,58.0,25.0,95.0,0.0,10.0,,,2.0,2.9,236.0,,
7, 11,200.0,61.0,24.0,95.0,0.0,10.0,,,2.0,1.6,207.0,0.0,0.0
7, 11,500.0,4.0,28.0,90.0,0.0,20.0,24.0,31.0,3.0,4.3,229.0,0.0,0.0
7, 11,500.0,7.0,25.0,95.0,0.0,20.0,23.0,30.0,3.0,3.4,212.0,,
7, 11,500.0,10.0,25.0,95.0,0.0,20.0,,,3.0,2.5,212.0,0.0,0.0
7, 11,500.0,13.0,25.0,95.0,0.0,20.0,,,3.0,1.8,199.0,,
7, 11,500.0,16.0,24.0,95.0,0.0,20.0,,,3.0,1.7,155.0,0.0,0.0
7, 11,500.0,19.0,26.0,90.0,0.0,10.0,,,2.0,1.3,225.0,,
7, 11,500.0,22.0,29.0,80.0,0.0,10.0,,,2.0,2.3,257.0,0.0,0.0
7, 11,500.0,25.0,29.0,80.0,0.0,10.0,,,2.0,3.6,252.0,,
7, 11,500.0,28.0,28.0,85.0,0.0,10.0,,,2.0,3.6,246.0,0.0,0.0
7, 11,500.0,31.0,25.0,95.0,0.0,10.0,,,2.0,2.4,248.0,,
7, 11,500.0,34.0,24.0,95.0,0.0,10.0,,,2.0,0.7,236.0,0.0,0.0
7, 11,500.0,37.0,24.0,90.0,0.0,20.0,,,3.0,1.0,209.0,,
7, 11,500.0,40.0,23.0,95.0,0.0,20.0,,,3.0,1.1,202.0,0.0,0.0
7, 11,500.0,43.0,26.0,90.0,0.0,20.0,,,3.0,0.5,202.0,,
7, 11,500.0,46.0,29.0,75.0,0.0,10.0,,,2.0,2.8,291.0,0.0,0.0
7, 11,500.0,49.0,29.0,80.0,0.0,10.0,,,2.0,3.6,262.0,,
7, 11,500.0,52.0,28.0,80.0,0.0,10.0,,,2.0,3.5,246.0,0.0,0.0
7, 11,500.0,55.0,25.0,95.0,0.0,10.0,,,2.0,2.9,236.0,,
7, 11,500.0,58.0,24.0,95.0,0.0,10.0,,,2.0,1.6,207.0,0.0,0.0
7, 11,800.0,4.0,25.0,95.0,0.0,20.0,24.0,30.200001,3.0,4.9,209.0,,
7, 11,800.0,7.0,25.0,95.0,0.0,20.0,23.0,30.4,3.0,2.7,207.0,0.0,0.0
7, 11,800.0,10.0,24.0,95.0,0.0,20.0,,,3.0,1.7,180.0,,
7, 11,800.0,13.0,24.0,95.0,0.0,20.0,,,3.0,1.3,176.0,0.0,0.0
7, 11,800.0,16.0,26.0,90.0,0.0,10.0,,,2.0,1.7,225.0,,
7, 11,800.0,19.0,29.0,80.0,0.0,10.0,,,2.0,2.7,243.0,0.0,0.0
7, 11,800.0,22.0,29.0,80.0,0.0,10.0,,,2.0,3.8,241.0,,
7, 11,800.0,25.0,28.0,85.0,0.0,10.0,,,2.0,4.0,231.0,0.0,0.0
7, 11,800.0,28.0,25.0,90.0,0.0,10.0,,,2.0,2.7,236.0,,
7, 11,800.0,31.0,24.0,90.0,0.0,10.0,,,2.0,1.2,228.0,0.0,0.0
7, 11,800.0,34.0,23.0,90.0,0.0,20.0,,,3.0,1.3,209.0,,
7, 11,800.0,37.0,23.0,95.0,0.0,20.0,,,3.0,1.6,202.0,0.0,0.0
7, 11,800.0,40.0,26.0,85.0,0.0,20.0,,,3.0,1.3,225.0,,
7, 11,800.0,43.0,29.0,80.0,0.0,10.0,,,2.0,2.5,277.0,0.0,0.0
7, 11,800.0,46.0,29.0,80.0,0.0,10.0,,,2.0,3.2,277.0,,
7, 11,800.0,49.0,27.0,85.0,0.0,10.0,,,2.0,2.6,247.0,0.0,0.0
7, 11,800.0,52.0,25.0,95.0,0.0,10.0,,,2.0,2.7,231.0,,
7, 11,800.0,55.0,24.0,95.0,0.0,10.0,,,2.0,2.1,239.0,0.0,0.0
7, 11,1100.0,4.0,25.0,95.0,0.0,20.0,24.0,30.200001,3.0,2.7,207.0,0.0,0.0
7, 11,1100.0,7.0,24.0,95.0,0.0,20.0,23.0,30.4,3.0,1.7,180.0,,
7, 11,1100.0,10.0,24.0,95.0,0.0,20.0,,,3.0,1.3,176.0,0.0,0.0
7, 11,1100.0,13.0,26.0,90.0,0.0,10.0,,,2.0,1.7,225.0,,
7, 11,1100.0,16.0,29.0,80.0,0.0,10.0,,,2.0,2.7,243.0,0.0,0.0
7, 11,1100.0,19.0,29.0,80.0,0.0,10.0,,,2.0,3.8,241.0,,
7, 11,1100.0,22.0,28.0,85.0,0.0,10.0,,,2.0,4.0,231.0,0.0,0.0
7, 11,1100.0,25.0,25.0,90.0,0.0,10.0,,,2.0,2.7,236.0,,
7, 11,1100.0,28.0,24.0,90.0,0.0,10.0,,,2.0,1.2,228.0,0.0,0.0
7, 11,1100.0,31.0,23.0,90.0,0.0,20.0,,,3.0,1.3,209.0,,
7, 11,1100.0,34.0,23.0,95.0,0.0,20.0,,,3.0,1.6,202.0,0.0,0.0
7, 11,1100.0,37.0,26.0,85.0,0.0,20.0,,,3.0,1.3,225.0,,
7, 11,1100.0,40.0,29.0,80.0,0.0,10.0,,,2.0,2.5,277.0,0.0,0.0
7, 11,1100.0,43.0,29.0,80.0,0.0,10.0,,,2.0,3.2,277.0,,
7, 11,1100.0,46.0,27.0,85.0,0.0,10.0,,,2.0,2.6,247.0,0.0,0.0
7, 11,1100.0,49.0,25.0,95.0,0.0,10.0,,,2.0,2.7,231.0,,
7, 11,1100.0,52.0,24.0,95.0,0.0,10.0,,,2.0,2.1,239.0,0.0,0.0
7, 11,1400.0,4.0,24.0,95.0,0.0,20.0,24.0,30.200001,3.0,1.7,180.0,,
7, 11,1400.0,7.0,24.0,95.0,0.0,20.0,23.0,30.4,3.0,1.3,176.0,0.0,0.0
7, 11,1400.0,10.0,26.0,90.0,0.0,10.0,,,2.0,1.7,225.0,,
7, 11,1400.0,13.0,29.0,80.0,0.0,10.0,,,2.0,2.7,243.0,0.0,0.0
7, 11,1400.0,16.0,29.0,80.0,0.0,10.0,,,2.0,3.8,241.0,,
7, 11,1400.0,19.0,28.0,85.0,0.0,10.0,,,2.0,4.0,231.0,0.0,0.0
7, 11,1400.0,22.0,25.0,90.0,0.0,10.0,,,2.0,2.7,236.0,,
7, 11,1400.0,25.0,24.0,90.0,0.0,10.0,,,2.0,1.2,228.0,0.0,0.0
7, 11,1400.0,28.0,23.0,90.0,0.0,20.0,,,3.0,1.3,209.0,,
7, 11,1400.0,31.0,23.0,95.0,0.0,20.0,,,3.0,1.6,202.0,0.0,0.0
7, 11,1400.0,34.0,26.0,85.0,0.0,20.0,,,3.0,1.3,225.0,,
7, 11,1400.0,37.0,29.0,80.0,0.0,10.0,,,2.0,2.5,277.0,0.0,0.0
7, 11,1400.0,40.0,29.0,80.0,0.0,10.0,,,2.0,3.2,277.0,,
7, 11,1400.0,43.0,27.0,85.0,0.0,10.0,,,2.0,2.6,247.0,0.0,0.0
7, 11,1400.0,46.0,25.0,95.0,0.0,10.0,,,2.0,2.7,231.0,,
7, 11,1400.0,49.0,24.0,95.0,0.0,10.0,,,2.0,2.1,239.0,0.0,0.0
7, 11,1700.0,4.0,24.0,95.0,0.0,20.0,24.0,30.200001,3.0,1.3,176.0,0.0,0.0
7, 11,1700.0,7.0,26.0,90.0,0.0,10.0,23.0,30.4,2.0,1.7,225.0,,
7, 11,1700.0,10.0,29.0,80.0,0.0,10.0,,,2.0,2.7,243.0,0.0,0.0
7, 11,1700.0,13.0,29.0,80.0,0.0,10.0,,,2.0,3.8,241.0,,
7, 11,1700.0,16.0,28.0,85.0,0.0,10.0,,,2.0,4.0,231.0,0.0,0.0
7, 11,1700.0,19.0,25.0,90.0,0.0,10.0,,,2.0,2.7,236.0,,
7, 11,1700.0,22.0,24.0,90.0,0.0,10.0,,,2.0,1.2,228.0,0.0,0.0
7, 11,1700.0,25.0,23.0,90.0,0.0,20.0,,,3.0,1.3,209.0,,
7, 11,1700.0,28.0,23.0,95.0,0.0,20.0,,,3.0,1.6,202.0,0.0,0.0
7, 11,1700.0,31.0,26.0,85.0,0.0,20.0,,,3.0,1.3,225.0,,
7, 11,1700.0,34.0,29.0,80.0,0.0,10.0,,,2.0,2.5,277.0,0.0,0.0
7, 11,1700.0,37.0,29.0,80.0,0.0,10.0,,,2.0,3.2,277.0,,
7, 11,1700.0,40.0,27.0,85.0,0.0,10.0,,,2.0,2.6,247.0,0.0,0.0
7, 11,1700.0,43.0,25.0,95.0,0.0,10.0,,,2.0,2.7,231.0,,
7, 11,1700.0,46.0,24.0,95.0,0.0,10.0,,,2.0,2.1,239.0,0.0,0.0
7, 11,2000.0,4.0,26.0,94.0,0.0,10.0,23.0,30.0,2.0,2.2,223.0,,
7, 11,2000.0,7.0,29.0,81.0,0.0,10.0,24.0,31.0,2.0,3.2,238.0,0.0,0.0
7, 11,2000.0,10.0,29.0,82.0,0.0,20.0,,31.0,3.0,3.0,243.0,,
7, 11,2000.0,13.0,27.0,84.0,0.0,10.0,,,2.0,4.0,242.0,0.0,0.0
7, 11,2000.0,16.0,25.0,93.0,0.0,10.0,,,2.0,2.6,234.0,,
7, 11,2000.0,19.0,23.0,94.0,0.0,10.0,,,2.0,1.2,175.0,0.0,0.0
7, 11,2000.0,22.0,23.0,94.0,0.0,20.0,,,3.0,1.5,152.0,,
7, 11,2000.0,25.0,23.0,96.0,0.0,20.0,,,3.0,1.3,167.0,0.0,0.0
7, 11,2000.0,28.0,26.0,91.0,0.0,20.0,,,3.0,0.9,186.0,,
7, 11,2000.0,31.0,30.0,77.0,0.0,10.0,,,2.0,2.6,283.0,0.0,0.0
7, 11,2000.0,34.0,29.0,81.0,0.0,10.0,,,2.0,3.1,263.0,,
7, 11,2000.0,37.0,28.0,82.0,0.0,10.0,,,2.0,3.4,256.0,0.0,0.0
7, 11,2000.0,40.0,25.0,95.0,0.0,10.0,,,2.0,2.8,260.0,,
7, 11,2000.0,43.0,24.0,95.0,0.0,10.0,,,2.0,1.5,212.0,0.0,0.0
7, 11,2000.0,46.0,24.0,95.0,0.0,10.0,,,2.0,1.4,192.0,,
7, 11,2000.0,49.0,24.0,95.0,0.0,10.0,,,2.0,1.9,164.0,0.0,0.0
7, 11,2000.0,52.0,27.0,91.0,0.0,20.0,,,3.0,1.7,177.0,,
7, 11,2000.0,55.0,30.0,83.0,0.0,20.0,,,3.0,2.8,276.0,0.0,0.0
7, 11,2000.0,58.0,29.0,86.0,0.0,20.0,,,3.0,3.2,236.0,,
7, 11,2000.0,61.0,27.0,89.0,0.0,20.0,,,3.0,3.0,224.0,0.0,0.0
7, 11,2000.0,64.0,25.0,94.0,0.0,20.0,,,3.0,2.3,218.0,,
7, 11,2000.0,67.0,25.0,97.0,0.0,20.0,,,3.0,2.0,183.0,0.0,0.0
7, 11,2300.0,4.0,29.0,81.0,0.0,10.0,23.0,30.0,2.0,3.2,238.0,0.0,0.0
7, 11,2300.0,7.0,29.0,82.0,0.0,20.0,24.0,31.0,3.0,3.0,243.0,,
7, 11,2300.0,10.0,27.0,84.0,0.0,10.0,,31.0,2.0,4.0,242.0,0.0,0.0
7, 11,2300.0,13.0,25.0,93.0,0.0,10.0,,,2.0,2.6,234.0,,
7, 11,2300.0,16.0,23.0,94.0,0.0,10.0,,,2.0,1.2,175.0,0.0,0.0
7, 11,2300.0,19.0,23.0,94.0,0.0,20.0,,,3.0,1.5,152.0,,
7, 11,2300.0,22.0,23.0,96.0,0.0,20.0,,,3.0,1.3,167.0,0.0,0.0
7, 11,2300.0,25.0,26.0,91.0,0.0,20.0,,,3.0,0.9,186.0,,
7, 11,2300.0,28.0,30.0,77.0,0.0,10.0,,,2.0,2.6,283.0,0.0,0.0
7, 11,2300.0,31.0,29.0,81.0,0.0,10.0,,,2.0,3.1,263.0,,
7, 11,2300.0,34.0,28.0,82.0,0.0,10.0,,,2.0,3.4,256.0,0.0,0.0
7, 11,2300.0,37.0,25.0,95.0,0.0,10.0,,,2.0,2.8,260.0,,
7, 11,2300.0,40.0,24.0,95.0,0.0,10.0,,,2.0,1.5,212.0,0.0,0.0
7, 11,2300.0,43.0,24.0,95.0,0.0,10.0,,,2.0,1.4,192.0,,
7, 11,2300.0,46.0,24.0,95.0,0.0,10.0,,,2.0,1.9,164.0,0.0,0.0
7, 11,2300.0,49.0,27.0,91.0,0.0,20.0,,,3.0,1.7,177.0,,
7, 11,2300.0,52.0,30.0,83.0,0.0,20.0,,,3.0,2.8,276.0,0.0,0.0
7, 11,2300.0,55.0,29.0,86.0,0.0,20.0,,,3.0,3.2,236.0,,
7, 11,2300.0,58.0,27.0,89.0,0.0,20.0,,,3.0,3.0,224.0,0.0,0.0
7, 11,2300.0,61.0,25.0,94.0,0.0,20.0,,,3.0,2.3,218.0,,
7, 11,2300.0,64.0,25.0,97.0,0.0,20.0,,,3.0,2.0,183.0,0.0,0.0
7, 12,200.0,4.0,29.0,82.0,0.0,20.0,23.0,30.0,3.0,3.0,243.0,,
7, 12,200.0,7.0,27.0,84.0,0.0,10.0,24.0,31.0,2.0,4.0,242.0,0.0,0.0
7, 12,200.0,10.0,25.0,93.0,0.0,10.0,,31.0,2.0,2.6,234.0,,
7, 12,200.0,13.0,23.0,94.0,0.0,10.0,,,2.0,1.2,175.0,0.0,0.0
7, 12,200.0,16.0,23.0,94.0,0.0,20.0,,,3.0,1.5,152.0,,
7, 12,200.0,19.0,23.0,96.0,0.0,20.0,,,3.0,1.3,167.0,0.0,0.0
7, 12,200.0,22.0,26.0,91.0,0.0,20.0,,,3.0,0.9,186.0,,
7, 12,200.0,25.0,30.0,77.0,0.0,10.0,,,2.0,2.6,283.0,0.0,0.0
7, 12,200.0,28.0,29.0,81.0,0.0,10.0,,,2.0,3.1,263.0,,
7, 12,200.0,31.0,28.0,82.0,0.0,10.0,,,2.0,3.4,256.0,0.0,0.0
7, 12,200.0,34.0,25.0,95.0,0.0,10.0,,,2.0,2.8,260.0,,
7, 12,200.0,37.0,24.0,95.0,0.0,10.0,,,2.0,1.5,212.0,0.0,0.0
7, 12,200.0,40.0,24.0,95.0,0.0,10.0,,,2.0,1.4,192.0,,
7, 12,200.0,43.0,24.0,95.0,0.0,10.0,,,2.0,1.9,164.0,0.0,0.0
7, 12,200.0,46.0,27.0,91.0,0.0,20.0,,,3.0,1.7,177.0,,
7, 12,200.0,49.0,30.0,83.0,0.0,20.0,,,3.0,2.8,276.0,0.0,0.0
7, 12,200.0,52.0,29.0,86.0,0.0,20.0,,,3.0,3.2,236.0,,
7, 12,200.0,55.0,27.0,89.0,0.0,20.0,,,3.0,3.0,224.0,0.0,0.0
7, 12,200.0,58.0,25.0,94.0,0.0,20.0,,,3.0,2.3,218.0,,
7, 12,200.0,61.0,25.0,97.0,0.0,20.0,,,3.0,2.0,183.0,0.0,0.0
7, 12,500.0,4.0,27.0,84.0,0.0,10.0,23.0,31.0,2.0,4.0,242.0,0.0,0.0
7, 12,500.0,7.0,25.0,93.0,0.0,10.0,24.0,31.0,2.0,2.6,234.0,,
7, 12,500.0,10.0,23.0,94.0,0.0,10.0,,,2.0,1.2,175.0,0.0,0.0
7, 12,500.0,13.0,23.0,94.0,0.0,20.0,,,3.0,1.5,152.0,,
7, 12,500.0,16.0,23.0,96.0,0.0,20.0,,,3.0,1.3,167.0,0.0,0.0
7, 12,500.0,19.0,26.0,91.0,0.0,20.0,,,3.0,0.9,186.0,,
7, 12,500.0,22.0,30.0,77.0,0.0,10.0,,,2.0,2.6,283.0,0.0,0.0
7, 12,500.0,25.0,29.0,81.0,0.0,10.0,,,2.0,3.1,263.0,,
7, 12,500.0,28.0,28.0,82.0,0.0,10.0,,,2.0,3.4,256.0,0.0,0.0
7, 12,500.0,31.0,25.0,95.0,0.0,10.0,,,2.0,2.8,260.0,,
7, 12,500.0,34.0,24.0,95.0,0.0,10.0,,,2.0,1.5,212.0,0.0,0.0
