month, format: day,hour,forecast,강수확률,풍향,강수형태,6시간강수량,하늘상태,습도,일최고기온,풍속,6시간적설,일최저기온,3시간기온
7, 13,1100.0,22.0,24.0,106.0,0.0,0.0,3.0,80.0,,2.5,0.0,,24.0
7, 13,1100.0,25.0,22.0,82.0,0.0,,3.0,90.0,,1.5,,,22.0
7, 13,1100.0,28.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 13,1100.0,31.0,22.0,40.0,0.0,,3.0,90.0,,1.6,,,22.0
7, 13,1100.0,34.0,22.0,38.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 13,1100.0,37.0,24.0,41.0,0.0,,4.0,80.0,,2.1,,,24.0
7, 13,1100.0,40.0,26.0,61.0,0.0,0.0,3.0,75.0,,3.1,0.0,,26.0
7, 13,1100.0,43.0,26.0,78.0,0.0,,3.0,75.0,,3.5,,,26.0
7, 13,1100.0,46.0,24.0,67.0,0.0,0.0,1.0,85.0,,2.8,0.0,,24.0
7, 13,1100.0,49.0,22.0,47.0,0.0,,1.0,90.0,,2.2,,,22.0
7, 13,1100.0,52.0,22.0,38.0,0.0,0.0,3.0,90.0,,2.3,0.0,,22.0
7, 13,1400.0,4.0,22.0,340.0,0.0,,4.0,95.0,26.0,1.2,,21.0,22.0
7, 13,1400.0,7.0,22.0,49.0,0.0,0.0,3.0,95.0,27.0,1.1,0.0,21.0,22.0
7, 13,1400.0,10.0,25.0,45.0,0.0,,3.0,85.0,,1.6,,,25.0
7, 13,1400.0,13.0,25.0,88.0,0.0,0.0,4.0,80.0,,2.7,0.0,,25.0
7, 13,1400.0,16.0,25.0,106.0,0.0,,3.0,75.0,,3.2,,,25.0
7, 13,1400.0,19.0,24.0,106.0,0.0,0.0,3.0,80.0,,2.5,0.0,,24.0
7, 13,1400.0,22.0,22.0,82.0,0.0,,3.0,90.0,,1.5,,,22.0
7, 13,1400.0,25.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 13,1400.0,28.0,22.0,40.0,0.0,,3.0,90.0,,1.6,,,22.0
7, 13,1400.0,31.0,22.0,38.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 13,1400.0,34.0,24.0,41.0,0.0,,4.0,80.0,,2.1,,,24.0
7, 13,1400.0,37.0,26.0,61.0,0.0,0.0,3.0,75.0,,3.1,0.0,,26.0
7, 13,1400.0,40.0,26.0,78.0,0.0,,3.0,75.0,,3.5,,,26.0
7, 13,1400.0,43.0,24.0,67.0,0.0,0.0,1.0,85.0,,2.8,0.0,,24.0
7, 13,1400.0,46.0,22.0,47.0,0.0,,1.0,90.0,,2.2,,,22.0
7, 13,1400.0,49.0,22.0,38.0,0.0,0.0,3.0,90.0,,2.3,0.0,,22.0
7, 13,1700.0,4.0,22.0,49.0,0.0,0.0,3.0,95.0,26.0,1.1,0.0,21.0,22.0
7, 13,1700.0,7.0,25.0,45.0,0.0,,3.0,85.0,27.0,1.6,,21.0,25.0
7, 13,1700.0,10.0,25.0,88.0,0.0,0.0,4.0,80.0,,2.7,0.0,,25.0
7, 13,1700.0,13.0,25.0,106.0,0.0,,3.0,75.0,,3.2,,,25.0
7, 13,1700.0,16.0,24.0,106.0,0.0,0.0,3.0,80.0,,2.5,0.0,,24.0
7, 13,1700.0,19.0,22.0,82.0,0.0,,3.0,90.0,,1.5,,,22.0
7, 13,1700.0,22.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 13,1700.0,25.0,22.0,40.0,0.0,,3.0,90.0,,1.6,,,22.0
7, 13,1700.0,28.0,22.0,38.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 13,1700.0,31.0,24.0,41.0,0.0,,4.0,80.0,,2.1,,,24.0
7, 13,1700.0,34.0,26.0,61.0,0.0,0.0,3.0,75.0,,3.1,0.0,,26.0
7, 13,1700.0,37.0,26.0,78.0,0.0,,3.0,75.0,,3.5,,,26.0
7, 13,1700.0,40.0,24.0,67.0,0.0,0.0,1.0,85.0,,2.8,0.0,,24.0
7, 13,1700.0,43.0,22.0,47.0,0.0,,1.0,90.0,,2.2,,,22.0
7, 13,1700.0,46.0,22.0,38.0,0.0,0.0,3.0,90.0,,2.3,0.0,,22.0
7, 13,2000.0,4.0,25.0,62.0,0.0,,3.0,85.0,26.0,1.7,,21.0,25.0
7, 13,2000.0,7.0,25.0,72.0,0.0,0.0,4.0,80.0,27.0,2.6,0.0,21.0,25.0
7, 13,2000.0,10.0,25.0,84.0,0.0,,3.0,75.0,26.0,3.1,,,25.0
7, 13,2000.0,13.0,24.0,90.0,0.0,0.0,3.0,80.0,,2.4,0.0,,24.0
7, 13,2000.0,16.0,22.0,74.0,0.0,,3.0,90.0,,1.5,,,22.0
7, 13,2000.0,19.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 13,2000.0,22.0,22.0,34.0,0.0,,3.0,90.0,,1.4,,,22.0
7, 13,2000.0,25.0,22.0,40.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 13,2000.0,28.0,24.0,47.0,0.0,,4.0,85.0,,1.9,,,24.0
7, 13,2000.0,31.0,26.0,78.0,0.0,0.0,3.0,80.0,,2.9,0.0,,26.0
7, 13,2000.0,34.0,26.0,95.0,0.0,,3.0,75.0,,3.3,,,26.0
7, 13,2000.0,37.0,24.0,83.0,0.0,0.0,1.0,80.0,,2.6,0.0,,24.0
7, 13,2000.0,40.0,22.0,57.0,0.0,,1.0,90.0,,2.0,,,22.0
7, 13,2000.0,43.0,22.0,47.0,0.0,0.0,3.0,90.0,,2.1,0.0,,22.0
7, 13,2000.0,46.0,22.0,35.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 13,2000.0,49.0,22.0,32.0,0.0,0.0,4.0,95.0,,2.2,0.0,,22.0
7, 13,2000.0,52.0,25.0,44.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 13,2000.0,55.0,26.0,55.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 13,2000.0,58.0,23.0,58.0,0.0,,3.0,80.0,,3.8,,,23.0
7, 13,2000.0,61.0,23.0,53.0,0.0,0.0,3.0,80.0,,3.5,0.0,,23.0
7, 13,2000.0,64.0,21.0,48.0,0.0,,4.0,85.0,,3.0,,,21.0
7, 13,2000.0,67.0,21.0,36.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 13,2300.0,4.0,25.0,72.0,0.0,0.0,4.0,80.0,26.0,2.6,0.0,21.0,25.0
7, 13,2300.0,7.0,25.0,84.0,0.0,,3.0,75.0,27.0,3.1,,21.0,25.0
7, 13,2300.0,10.0,24.0,90.0,0.0,0.0,3.0,80.0,26.0,2.4,0.0,,24.0
7, 13,2300.0,13.0,22.0,74.0,0.0,,3.0,90.0,,1.5,,,22.0
7, 13,2300.0,16.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 13,2300.0,19.0,22.0,34.0,0.0,,3.0,90.0,,1.4,,,22.0
7, 13,2300.0,22.0,22.0,40.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 13,2300.0,25.0,24.0,47.0,0.0,,4.0,85.0,,1.9,,,24.0
7, 13,2300.0,28.0,26.0,78.0,0.0,0.0,3.0,80.0,,2.9,0.0,,26.0
7, 13,2300.0,31.0,26.0,95.0,0.0,,3.0,75.0,,3.3,,,26.0
7, 13,2300.0,34.0,24.0,83.0,0.0,0.0,1.0,80.0,,2.6,0.0,,24.0
7, 13,2300.0,37.0,22.0,57.0,0.0,,1.0,90.0,,2.0,,,22.0
7, 13,2300.0,40.0,22.0,47.0,0.0,0.0,3.0,90.0,,2.1,0.0,,22.0
7, 13,2300.0,43.0,22.0,35.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 13,2300.0,46.0,22.0,32.0,0.0,0.0,4.0,95.0,,2.2,0.0,,22.0
7, 13,2300.0,49.0,25.0,44.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 13,2300.0,52.0,26.0,55.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 13,2300.0,55.0,23.0,58.0,0.0,,3.0,80.0,,3.8,,,23.0
7, 13,2300.0,58.0,23.0,53.0,0.0,0.0,3.0,80.0,,3.5,0.0,,23.0
7, 13,2300.0,61.0,21.0,48.0,0.0,,4.0,85.0,,3.0,,,21.0
7, 13,2300.0,64.0,21.0,36.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,200.0,4.0,25.0,84.0,0.0,,3.0,75.0,26.0,3.1,,21.0,25.0
7, 14,200.0,7.0,24.0,90.0,0.0,0.0,3.0,80.0,27.0,2.4,0.0,21.0,24.0
7, 14,200.0,10.0,22.0,74.0,0.0,,3.0,90.0,26.0,1.5,,,22.0
7, 14,200.0,13.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 14,200.0,16.0,22.0,34.0,0.0,,3.0,90.0,,1.4,,,22.0
7, 14,200.0,19.0,22.0,40.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 14,200.0,22.0,24.0,47.0,0.0,,4.0,85.0,,1.9,,,24.0
7, 14,200.0,25.0,26.0,78.0,0.0,0.0,3.0,80.0,,2.9,0.0,,26.0
7, 14,200.0,28.0,26.0,95.0,0.0,,3.0,75.0,,3.3,,,26.0
7, 14,200.0,31.0,24.0,83.0,0.0,0.0,1.0,80.0,,2.6,0.0,,24.0
7, 14,200.0,34.0,22.0,57.0,0.0,,1.0,90.0,,2.0,,,22.0
7, 14,200.0,37.0,22.0,47.0,0.0,0.0,3.0,90.0,,2.1,0.0,,22.0
7, 14,200.0,40.0,22.0,35.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,200.0,43.0,22.0,32.0,0.0,0.0,4.0,95.0,,2.2,0.0,,22.0
7, 14,200.0,46.0,25.0,44.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,200.0,49.0,26.0,55.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,200.0,52.0,23.0,58.0,0.0,,3.0,80.0,,3.8,,,23.0
7, 14,200.0,55.0,23.0,53.0,0.0,0.0,3.0,80.0,,3.5,0.0,,23.0
7, 14,200.0,58.0,21.0,48.0,0.0,,4.0,85.0,,3.0,,,21.0
7, 14,200.0,61.0,21.0,36.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,500.0,4.0,24.0,90.0,0.0,0.0,3.0,80.0,27.0,2.4,0.0,21.0,24.0
7, 14,500.0,7.0,22.0,74.0,0.0,,3.0,90.0,26.0,1.5,,21.0,22.0
7, 14,500.0,10.0,22.0,56.0,0.0,0.0,3.0,90.0,,1.4,0.0,,22.0
7, 14,500.0,13.0,22.0,34.0,0.0,,3.0,90.0,,1.4,,,22.0
7, 14,500.0,16.0,22.0,40.0,0.0,0.0,3.0,90.0,,1.6,0.0,,22.0
7, 14,500.0,19.0,24.0,47.0,0.0,,4.0,85.0,,1.9,,,24.0
7, 14,500.0,22.0,26.0,78.0,0.0,0.0,3.0,80.0,,2.9,0.0,,26.0
7, 14,500.0,25.0,26.0,95.0,0.0,,3.0,75.0,,3.3,,,26.0
7, 14,500.0,28.0,24.0,83.0,0.0,0.0,1.0,80.0,,2.6,0.0,,24.0
7, 14,500.0,31.0,22.0,57.0,0.0,,1.0,90.0,,2.0,,,22.0
7, 14,500.0,34.0,22.0,47.0,0.0,0.0,3.0,90.0,,2.1,0.0,,22.0
7, 14,500.0,37.0,22.0,35.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,500.0,40.0,22.0,32.0,0.0,0.0,4.0,95.0,,2.2,0.0,,22.0
7, 14,500.0,43.0,25.0,44.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,500.0,46.0,26.0,55.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,500.0,49.0,23.0,58.0,0.0,,3.0,80.0,,3.8,,,23.0
7, 14,500.0,52.0,23.0,53.0,0.0,0.0,3.0,80.0,,3.5,0.0,,23.0
7, 14,500.0,55.0,21.0,48.0,0.0,,4.0,85.0,,3.0,,,21.0
7, 14,500.0,58.0,21.0,36.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,800.0,4.0,22.0,57.0,0.0,,3.0,90.0,27.0,1.7,,21.0,22.0
7, 14,800.0,7.0,22.0,38.0,0.0,0.0,3.0,90.0,26.0,1.6,0.0,21.0,22.0
7, 14,800.0,10.0,22.0,21.0,0.0,,3.0,90.0,,1.7,,,22.0
7, 14,800.0,13.0,22.0,28.0,0.0,0.0,3.0,90.0,,1.7,0.0,,22.0
7, 14,800.0,16.0,24.0,41.0,0.0,,4.0,85.0,,2.1,,,24.0
7, 14,800.0,19.0,26.0,69.0,0.0,0.0,3.0,80.0,,2.8,0.0,,26.0
7, 14,800.0,22.0,26.0,93.0,0.0,,3.0,80.0,,3.4,,,26.0
7, 14,800.0,25.0,24.0,81.0,0.0,0.0,1.0,85.0,,2.6,0.0,,24.0
7, 14,800.0,28.0,22.0,58.0,0.0,,1.0,90.0,,1.9,,,22.0
7, 14,800.0,31.0,22.0,45.0,0.0,0.0,3.0,90.0,,2.0,0.0,,22.0
7, 14,800.0,34.0,22.0,37.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,800.0,37.0,22.0,34.0,0.0,0.0,4.0,90.0,,2.3,0.0,,22.0
7, 14,800.0,40.0,25.0,46.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,800.0,43.0,26.0,61.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,800.0,46.0,23.0,62.0,0.0,,3.0,75.0,,3.8,,,23.0
7, 14,800.0,49.0,23.0,54.0,0.0,0.0,3.0,80.0,,3.6,0.0,,23.0
7, 14,800.0,52.0,21.0,48.0,0.0,,4.0,85.0,,3.1,,,21.0
7, 14,800.0,55.0,21.0,40.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,1100.0,4.0,22.0,38.0,0.0,0.0,3.0,90.0,27.0,1.6,0.0,21.0,22.0
7, 14,1100.0,7.0,22.0,21.0,0.0,,3.0,90.0,26.0,1.7,,21.0,22.0
7, 14,1100.0,10.0,22.0,28.0,0.0,0.0,3.0,90.0,,1.7,0.0,,22.0
7, 14,1100.0,13.0,24.0,41.0,0.0,,4.0,85.0,,2.1,,,24.0
7, 14,1100.0,16.0,26.0,69.0,0.0,0.0,3.0,80.0,,2.8,0.0,,26.0
7, 14,1100.0,19.0,26.0,93.0,0.0,,3.0,80.0,,3.4,,,26.0
7, 14,1100.0,22.0,24.0,81.0,0.0,0.0,1.0,85.0,,2.6,0.0,,24.0
7, 14,1100.0,25.0,22.0,58.0,0.0,,1.0,90.0,,1.9,,,22.0
7, 14,1100.0,28.0,22.0,45.0,0.0,0.0,3.0,90.0,,2.0,0.0,,22.0
7, 14,1100.0,31.0,22.0,37.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,1100.0,34.0,22.0,34.0,0.0,0.0,4.0,90.0,,2.3,0.0,,22.0
7, 14,1100.0,37.0,25.0,46.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,1100.0,40.0,26.0,61.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,1100.0,43.0,23.0,62.0,0.0,,3.0,75.0,,3.8,,,23.0
7, 14,1100.0,46.0,23.0,54.0,0.0,0.0,3.0,80.0,,3.6,0.0,,23.0
7, 14,1100.0,49.0,21.0,48.0,0.0,,4.0,85.0,,3.1,,,21.0
7, 14,1100.0,52.0,21.0,40.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,1400.0,4.0,22.0,21.0,0.0,,3.0,90.0,27.0,1.7,,21.0,22.0
7, 14,1400.0,7.0,22.0,28.0,0.0,0.0,3.0,90.0,26.0,1.7,0.0,21.0,22.0
7, 14,1400.0,10.0,24.0,41.0,0.0,,4.0,85.0,,2.1,,,24.0
7, 14,1400.0,13.0,26.0,69.0,0.0,0.0,3.0,80.0,,2.8,0.0,,26.0
7, 14,1400.0,16.0,26.0,93.0,0.0,,3.0,80.0,,3.4,,,26.0
7, 14,1400.0,19.0,24.0,81.0,0.0,0.0,1.0,85.0,,2.6,0.0,,24.0
7, 14,1400.0,22.0,22.0,58.0,0.0,,1.0,90.0,,1.9,,,22.0
7, 14,1400.0,25.0,22.0,45.0,0.0,0.0,3.0,90.0,,2.0,0.0,,22.0
7, 14,1400.0,28.0,22.0,37.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,1400.0,31.0,22.0,34.0,0.0,0.0,4.0,90.0,,2.3,0.0,,22.0
7, 14,1400.0,34.0,25.0,46.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,1400.0,37.0,26.0,61.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,1400.0,40.0,23.0,62.0,0.0,,3.0,75.0,,3.8,,,23.0
7, 14,1400.0,43.0,23.0,54.0,0.0,0.0,3.0,80.0,,3.6,0.0,,23.0
7, 14,1400.0,46.0,21.0,48.0,0.0,,4.0,85.0,,3.1,,,21.0
7, 14,1400.0,49.0,21.0,40.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,1700.0,4.0,22.0,28.0,0.0,0.0,3.0,90.0,27.0,1.7,0.0,21.0,22.0
7, 14,1700.0,7.0,24.0,41.0,0.0,,4.0,85.0,26.0,2.1,,21.0,24.0
7, 14,1700.0,10.0,26.0,69.0,0.0,0.0,3.0,80.0,,2.8,0.0,,26.0
7, 14,1700.0,13.0,26.0,93.0,0.0,,3.0,80.0,,3.4,,,26.0
7, 14,1700.0,16.0,24.0,81.0,0.0,0.0,1.0,85.0,,2.6,0.0,,24.0
7, 14,1700.0,19.0,22.0,58.0,0.0,,1.0,90.0,,1.9,,,22.0
7, 14,1700.0,22.0,22.0,45.0,0.0,0.0,3.0,90.0,,2.0,0.0,,22.0
7, 14,1700.0,25.0,22.0,37.0,0.0,,3.0,90.0,,2.1,,,22.0
7, 14,1700.0,28.0,22.0,34.0,0.0,0.0,4.0,90.0,,2.3,0.0,,22.0
7, 14,1700.0,31.0,25.0,46.0,0.0,,4.0,85.0,,3.0,,,25.0
7, 14,1700.0,34.0,26.0,61.0,0.0,0.0,3.0,80.0,,3.7,0.0,,26.0
7, 14,1700.0,37.0,23.0,62.0,0.0,,3.0,75.0,,3.8,,,23.0
7, 14,1700.0,40.0,23.0,54.0,0.0,0.0,3.0,80.0,,3.6,0.0,,23.0
7, 14,1700.0,43.0,21.0,48.0,0.0,,4.0,85.0,,3.1,,,21.0
7, 14,1700.0,46.0,21.0,40.0,0.0,0.0,4.0,90.0,,2.6,0.0,,21.0
7, 14,2000.0,4.0,24.0,47.0,0.0,,4.0,85.0,27.0,2.1,,21.0,24.0
7, 14,2000.0,7.0,26.0,78.0,0.0,0.0,3.0,75.0,26.0,2.9,0.0,21.0,26.0
7, 14,2000.0,10.0,26.0,99.0,0.0,,3.0,80.0,26.0,3.3,,,26.0
7, 14,2000.0,13.0,24.0,86.0,0.0,0.0,1.0,85.0,,2.6,0.0,,24.0
7, 14,2000.0,16.0,22.0,58.0,0.0,,1.0,90.0,,1.9,,,22.0
7, 14,2000.0,19.0,22.0,47.0,0.0,0.0,3.0,95.0,,1.8,0.0,,22.0
7, 14,2000.0,22.0,22.0,36.0,0.0,,3.0,90.0,,1.9,,,22.0
7, 14,2000.0,25.0,22.0,31.0,0.0,0.0,4.0,95.0,,2.1,0.0,,22.0
7, 14,2000.0,28.0,25.0,50.0,0.0,,4.0,85.0,,2.6,,,25.0
7, 14,2000.0,31.0,26.0,66.0,0.0,0.0,3.0,75.0,,3.4,0.0,,26.0
7, 14,2000.0,34.0,25.0,68.0,0.0,,3.0,75.0,,3.5,,,25.0
7, 14,2000.0,37.0,23.0,61.0,0.0,0.0,3.0,80.0,,3.3,0.0,,23.0
7, 14,2000.0,40.0,21.0,50.0,0.0,,4.0,85.0,,2.6,,,21.0
7, 14,2000.0,43.0,21.0,40.0,0.0,0.0,4.0,90.0,,2.5,0.0,,21.0
7, 14,2000.0,46.0,22.0,33.0,0.0,,3.0,90.0,,2.4,,,22.0
7, 14,2000.0,49.0,22.0,38.0,0.0,0.0,4.0,90.0,,2.3,0.0,,22.0
7, 14,2000.0,52.0,24.0,48.0,0.0,,4.0,85.0,,2.7,,,24.0
7, 14,2000.0,55.0,25.0,59.0,0.0,0.0,3.0,80.0,,3.1,0.0,,25.0
7, 14,2000.0,58.0,25.0,65.0,0.0,,4.0,80.0,,3.1,,,25.0
