month, format: day,hour,forecast,습도,일최고기온,풍향,3시간기온,하늘상태,풍속,6시간적설,일최저기온,강수확률,6시간강수량,강수형태
3, 26,500.0,22.0,0.0,,10.0,13.1,3.0,1.7,0.0,,20.0,0.0,0.0
3, 26,500.0,25.0,0.0,,270.0,14.4,3.0,1.9,,,20.0,,0.0
3, 26,500.0,28.0,0.0,,314.0,11.9,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,500.0,31.0,0.0,,314.0,10.9,2.0,2.1,,,9.0,,0.0
3, 26,500.0,34.0,0.0,,310.0,8.8,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,500.0,37.0,0.0,,306.0,6.4,1.0,1.6,,,0.0,,0.0
3, 26,500.0,40.0,0.0,,271.0,5.3,1.0,0.9,0.0,,0.0,0.0,0.0
3, 26,500.0,43.0,0.0,,308.0,11.3,1.0,1.0,,,0.0,,0.0
3, 26,500.0,46.0,0.0,,305.0,16.5,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,500.0,49.0,0.0,,225.0,16.700001,1.0,3.0,,,0.0,,0.0
3, 26,500.0,52.0,0.0,,275.0,16.299999,1.0,2.7,0.0,,0.0,0.0,0.0
3, 26,500.0,55.0,0.0,,228.0,12.8,1.0,3.0,,,0.0,,0.0
3, 26,500.0,58.0,0.0,,249.0,10.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,800.0,4.0,1.0,14.6,81.0,6.7,4.0,1.0,,4.5,70.0,,1.0
3, 26,800.0,7.0,1.0,17.799999,88.0,6.4,4.0,1.0,0.0,4.4,70.0,5.0,1.0
3, 26,800.0,10.0,1.0,,337.0,5.4,4.0,1.0,,,59.0,,1.0
3, 26,800.0,13.0,0.0,,319.0,4.5,4.0,1.0,0.0,,30.0,1.0,0.0
3, 26,800.0,16.0,0.0,,330.0,8.2,3.0,1.0,,,20.0,,0.0
3, 26,800.0,19.0,0.0,,9.0,12.9,3.0,1.7,0.0,,20.0,0.0,0.0
3, 26,800.0,22.0,0.0,,272.0,14.3,3.0,1.9,,,20.0,,0.0
3, 26,800.0,25.0,0.0,,314.0,12.4,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,800.0,28.0,0.0,,314.0,11.0,2.0,2.0,,,9.0,,0.0
3, 26,800.0,31.0,0.0,,310.0,9.2,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,800.0,34.0,0.0,,305.0,6.7,1.0,1.6,,,0.0,,0.0
3, 26,800.0,37.0,0.0,,271.0,5.4,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,800.0,40.0,0.0,,308.0,11.1,1.0,0.9,,,0.0,,0.0
3, 26,800.0,43.0,0.0,,304.0,16.4,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,800.0,46.0,0.0,,224.0,16.799999,1.0,3.0,,,0.0,,0.0
3, 26,800.0,49.0,0.0,,275.0,16.4,1.0,2.7,0.0,,0.0,0.0,0.0
3, 26,800.0,52.0,0.0,,228.0,12.7,1.0,3.0,,,0.0,,0.0
3, 26,800.0,55.0,0.0,,248.0,10.5,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,1100.0,4.0,1.0,14.6,88.0,6.4,4.0,1.0,0.0,4.5,70.0,5.0,1.0
3, 26,1100.0,7.0,1.0,17.799999,337.0,5.4,4.0,1.0,,4.4,59.0,,1.0
3, 26,1100.0,10.0,0.0,,319.0,4.5,4.0,1.0,0.0,,30.0,1.0,0.0
3, 26,1100.0,13.0,0.0,,330.0,8.2,3.0,1.0,,,20.0,,0.0
3, 26,1100.0,16.0,0.0,,9.0,12.9,3.0,1.7,0.0,,20.0,0.0,0.0
3, 26,1100.0,19.0,0.0,,272.0,14.3,3.0,1.9,,,20.0,,0.0
3, 26,1100.0,22.0,0.0,,314.0,12.4,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,1100.0,25.0,0.0,,314.0,11.0,2.0,2.0,,,9.0,,0.0
3, 26,1100.0,28.0,0.0,,310.0,9.2,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,1100.0,31.0,0.0,,305.0,6.7,1.0,1.6,,,0.0,,0.0
3, 26,1100.0,34.0,0.0,,271.0,5.4,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,1100.0,37.0,0.0,,308.0,11.1,1.0,0.9,,,0.0,,0.0
3, 26,1100.0,40.0,0.0,,304.0,16.4,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,1100.0,43.0,0.0,,224.0,16.799999,1.0,3.0,,,0.0,,0.0
3, 26,1100.0,46.0,0.0,,275.0,16.4,1.0,2.7,0.0,,0.0,0.0,0.0
3, 26,1100.0,49.0,0.0,,228.0,12.7,1.0,3.0,,,0.0,,0.0
3, 26,1100.0,52.0,0.0,,248.0,10.5,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,1400.0,4.0,1.0,14.6,340.0,5.4,4.0,1.0,,4.5,60.0,,1.0
3, 26,1400.0,7.0,0.0,17.799999,323.0,4.5,4.0,1.1,0.0,4.4,30.0,1.0,0.0
3, 26,1400.0,10.0,0.0,,331.0,8.2,3.0,1.1,,,20.0,,0.0
3, 26,1400.0,13.0,0.0,,8.0,12.9,3.0,1.8,0.0,,20.0,0.0,0.0
3, 26,1400.0,16.0,0.0,,272.0,14.3,3.0,1.9,,,20.0,,0.0
3, 26,1400.0,19.0,0.0,,314.0,12.4,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,1400.0,22.0,0.0,,314.0,11.0,2.0,2.0,,,9.0,,0.0
3, 26,1400.0,25.0,0.0,,310.0,9.2,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,1400.0,28.0,0.0,,305.0,6.7,1.0,1.6,,,0.0,,0.0
3, 26,1400.0,31.0,0.0,,271.0,5.4,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,1400.0,34.0,0.0,,308.0,11.1,1.0,0.9,,,0.0,,0.0
3, 26,1400.0,37.0,0.0,,304.0,16.4,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,1400.0,40.0,0.0,,224.0,16.799999,1.0,3.0,,,0.0,,0.0
3, 26,1400.0,43.0,0.0,,275.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 26,1400.0,46.0,0.0,,228.0,12.7,1.0,3.0,,,0.0,,0.0
3, 26,1400.0,49.0,0.0,,248.0,10.5,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,1700.0,4.0,0.0,14.6,323.0,4.6,4.0,1.1,0.0,4.5,30.0,0.0,0.0
3, 26,1700.0,7.0,0.0,17.799999,331.0,8.2,3.0,1.1,,4.4,20.0,,0.0
3, 26,1700.0,10.0,0.0,,8.0,12.9,3.0,1.8,0.0,,20.0,0.0,0.0
3, 26,1700.0,13.0,0.0,,272.0,14.3,3.0,1.9,,,20.0,,0.0
3, 26,1700.0,16.0,0.0,,314.0,12.4,2.0,3.0,0.0,,10.0,0.0,0.0
3, 26,1700.0,19.0,0.0,,314.0,11.0,2.0,2.0,,,9.0,,0.0
3, 26,1700.0,22.0,0.0,,310.0,9.2,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,1700.0,25.0,0.0,,305.0,6.7,1.0,1.6,,,0.0,,0.0
3, 26,1700.0,28.0,0.0,,271.0,5.4,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,1700.0,31.0,0.0,,308.0,11.1,1.0,0.9,,,0.0,,0.0
3, 26,1700.0,34.0,0.0,,304.0,16.4,1.0,2.3,0.0,,0.0,0.0,0.0
3, 26,1700.0,37.0,0.0,,224.0,16.799999,1.0,3.0,,,0.0,,0.0
3, 26,1700.0,40.0,0.0,,275.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 26,1700.0,43.0,0.0,,228.0,12.7,1.0,3.0,,,0.0,,0.0
3, 26,1700.0,46.0,0.0,,248.0,10.5,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,2000.0,4.0,0.0,14.6,308.0,7.2,2.0,1.0,,4.5,10.0,,0.0
3, 26,2000.0,7.0,0.0,19.1,333.0,13.0,2.0,1.7,0.0,8.1,10.0,0.0,0.0
3, 26,2000.0,10.0,0.0,18.6,304.0,14.6,3.0,1.8,,,20.0,,0.0
3, 26,2000.0,13.0,0.0,,353.0,13.2,3.0,1.1,0.0,,20.0,0.0,0.0
3, 26,2000.0,16.0,0.0,,263.0,10.7,2.0,1.9,,,10.0,,0.0
3, 26,2000.0,19.0,0.0,,307.0,9.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,2000.0,22.0,0.0,,298.0,6.6,1.0,1.0,,,0.0,,0.0
3, 26,2000.0,25.0,0.0,,293.0,4.8,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,2000.0,28.0,0.0,,292.0,11.1,1.0,1.0,,,0.0,,0.0
3, 26,2000.0,31.0,0.0,,301.0,16.799999,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,2000.0,34.0,0.0,,311.0,18.1,1.0,1.9,,,0.0,,0.0
3, 26,2000.0,37.0,0.0,,270.0,16.6,1.0,2.5,0.0,,0.0,0.0,0.0
3, 26,2000.0,40.0,0.0,,222.0,12.9,1.0,3.0,,,0.0,,0.0
3, 26,2000.0,43.0,0.0,,244.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,2000.0,46.0,0.0,,238.0,9.8,2.0,1.4,,,10.0,,0.0
3, 26,2000.0,49.0,0.0,,227.0,9.0,2.0,2.0,0.0,,10.0,0.0,0.0
3, 26,2000.0,52.0,0.0,,227.0,14.1,2.0,1.4,,,10.0,,0.0
3, 26,2000.0,55.0,0.0,,231.0,17.6,2.0,3.9,0.0,,10.0,0.0,0.0
3, 26,2000.0,58.0,0.0,,231.0,18.299999,3.0,7.2,,,20.0,,0.0
3, 26,2000.0,61.0,0.0,,216.0,15.5,3.0,2.6,0.0,,20.0,0.0,0.0
3, 26,2000.0,64.0,0.0,,216.0,13.9,3.0,2.9,,,20.0,,0.0
3, 26,2000.0,67.0,0.0,,221.0,12.7,3.0,2.3,0.0,,20.0,0.0,0.0
3, 26,2300.0,4.0,0.0,14.6,333.0,13.0,2.0,1.7,0.0,4.5,10.0,0.0,0.0
3, 26,2300.0,7.0,0.0,19.1,304.0,14.6,3.0,1.8,,8.1,20.0,,0.0
3, 26,2300.0,10.0,0.0,18.6,353.0,13.2,3.0,1.1,0.0,,20.0,0.0,0.0
3, 26,2300.0,13.0,0.0,,263.0,10.7,2.0,1.9,,,10.0,,0.0
3, 26,2300.0,16.0,0.0,,307.0,9.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,2300.0,19.0,0.0,,298.0,6.6,1.0,1.0,,,0.0,,0.0
3, 26,2300.0,22.0,0.0,,293.0,4.8,1.0,1.0,0.0,,0.0,0.0,0.0
3, 26,2300.0,25.0,0.0,,292.0,11.1,1.0,1.0,,,0.0,,0.0
3, 26,2300.0,28.0,0.0,,301.0,16.799999,1.0,1.7,0.0,,0.0,0.0,0.0
3, 26,2300.0,31.0,0.0,,311.0,18.1,1.0,1.9,,,0.0,,0.0
3, 26,2300.0,34.0,0.0,,270.0,16.6,1.0,2.5,0.0,,0.0,0.0,0.0
3, 26,2300.0,37.0,0.0,,222.0,12.9,1.0,3.0,,,0.0,,0.0
3, 26,2300.0,40.0,0.0,,244.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 26,2300.0,43.0,0.0,,238.0,9.8,2.0,1.4,,,10.0,,0.0
3, 26,2300.0,46.0,0.0,,227.0,9.0,2.0,2.0,0.0,,10.0,0.0,0.0
3, 26,2300.0,49.0,0.0,,227.0,14.1,2.0,1.4,,,10.0,,0.0
3, 26,2300.0,52.0,0.0,,231.0,17.6,2.0,3.9,0.0,,10.0,0.0,0.0
3, 26,2300.0,55.0,0.0,,231.0,18.299999,3.0,7.2,,,20.0,,0.0
3, 26,2300.0,58.0,0.0,,216.0,15.5,3.0,2.6,0.0,,20.0,0.0,0.0
3, 26,2300.0,61.0,0.0,,216.0,13.9,3.0,2.9,,,20.0,,0.0
3, 26,2300.0,64.0,0.0,,221.0,12.7,3.0,2.3,0.0,,20.0,0.0,0.0
3, 27,200.0,4.0,0.0,14.6,304.0,14.6,3.0,1.8,,4.5,20.0,,0.0
3, 27,200.0,7.0,0.0,19.1,353.0,13.2,3.0,1.1,0.0,8.1,20.0,0.0,0.0
3, 27,200.0,10.0,0.0,18.6,263.0,10.7,2.0,1.9,,,10.0,,0.0
3, 27,200.0,13.0,0.0,,307.0,9.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 27,200.0,16.0,0.0,,298.0,6.6,1.0,1.0,,,0.0,,0.0
3, 27,200.0,19.0,0.0,,293.0,4.8,1.0,1.0,0.0,,0.0,0.0,0.0
3, 27,200.0,22.0,0.0,,292.0,11.1,1.0,1.0,,,0.0,,0.0
3, 27,200.0,25.0,0.0,,301.0,16.799999,1.0,1.7,0.0,,0.0,0.0,0.0
3, 27,200.0,28.0,0.0,,311.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,200.0,31.0,0.0,,270.0,16.6,1.0,2.5,0.0,,0.0,0.0,0.0
3, 27,200.0,34.0,0.0,,222.0,12.9,1.0,3.0,,,0.0,,0.0
3, 27,200.0,37.0,0.0,,244.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,200.0,40.0,0.0,,238.0,9.8,2.0,1.4,,,10.0,,0.0
3, 27,200.0,43.0,0.0,,227.0,9.0,2.0,2.0,0.0,,10.0,0.0,0.0
3, 27,200.0,46.0,0.0,,227.0,14.1,2.0,1.4,,,10.0,,0.0
3, 27,200.0,49.0,0.0,,231.0,17.6,2.0,3.9,0.0,,10.0,0.0,0.0
3, 27,200.0,52.0,0.0,,231.0,18.299999,3.0,7.2,,,20.0,,0.0
3, 27,200.0,55.0,0.0,,216.0,15.5,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,200.0,58.0,0.0,,216.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,200.0,61.0,0.0,,221.0,12.7,3.0,2.3,0.0,,20.0,0.0,0.0
3, 27,500.0,4.0,0.0,19.1,353.0,13.2,3.0,1.1,0.0,4.5,20.0,0.0,0.0
3, 27,500.0,7.0,0.0,18.6,263.0,10.7,2.0,1.9,,8.1,10.0,,0.0
3, 27,500.0,10.0,0.0,,307.0,9.3,1.0,1.0,0.0,,0.0,0.0,0.0
3, 27,500.0,13.0,0.0,,298.0,6.6,1.0,1.0,,,0.0,,0.0
3, 27,500.0,16.0,0.0,,293.0,4.8,1.0,1.0,0.0,,0.0,0.0,0.0
3, 27,500.0,19.0,0.0,,292.0,11.1,1.0,1.0,,,0.0,,0.0
3, 27,500.0,22.0,0.0,,301.0,16.799999,1.0,1.7,0.0,,0.0,0.0,0.0
3, 27,500.0,25.0,0.0,,311.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,500.0,28.0,0.0,,270.0,16.6,1.0,2.5,0.0,,0.0,0.0,0.0
3, 27,500.0,31.0,0.0,,222.0,12.9,1.0,3.0,,,0.0,,0.0
3, 27,500.0,34.0,0.0,,244.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,500.0,37.0,0.0,,238.0,9.8,2.0,1.4,,,10.0,,0.0
3, 27,500.0,40.0,0.0,,227.0,9.0,2.0,2.0,0.0,,10.0,0.0,0.0
3, 27,500.0,43.0,0.0,,227.0,14.1,2.0,1.4,,,10.0,,0.0
3, 27,500.0,46.0,0.0,,231.0,17.6,2.0,3.9,0.0,,10.0,0.0,0.0
3, 27,500.0,49.0,0.0,,231.0,18.299999,3.0,7.2,,,20.0,,0.0
3, 27,500.0,52.0,0.0,,216.0,15.5,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,500.0,55.0,0.0,,216.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,500.0,58.0,0.0,,221.0,12.7,3.0,2.3,0.0,,20.0,0.0,0.0
3, 27,800.0,4.0,0.0,18.799999,288.0,10.4,3.0,2.0,,4.5,20.0,,0.0
3, 27,800.0,7.0,0.0,18.6,306.0,9.3,1.0,1.0,0.0,8.1,0.0,0.0,0.0
3, 27,800.0,10.0,0.0,,298.0,6.6,1.0,1.0,,,0.0,,0.0
3, 27,800.0,13.0,0.0,,277.0,4.9,1.0,0.9,0.0,,0.0,0.0,0.0
3, 27,800.0,16.0,0.0,,294.0,11.2,1.0,0.9,,,0.0,,0.0
3, 27,800.0,19.0,0.0,,301.0,16.700001,1.0,1.6,0.0,,0.0,0.0,0.0
3, 27,800.0,22.0,0.0,,240.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,800.0,25.0,0.0,,271.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 27,800.0,28.0,0.0,,223.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,800.0,31.0,0.0,,247.0,10.6,1.0,1.9,0.0,,0.0,0.0,0.0
3, 27,800.0,34.0,0.0,,241.0,9.8,2.0,1.2,,,10.0,,0.0
3, 27,800.0,37.0,0.0,,244.0,9.1,2.0,1.9,0.0,,10.0,0.0,0.0
3, 27,800.0,40.0,0.0,,250.0,14.1,3.0,1.2,,,20.0,,0.0
3, 27,800.0,43.0,0.0,,231.0,17.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,800.0,46.0,0.0,,229.0,18.299999,3.0,8.6,,,20.0,,0.0
3, 27,800.0,49.0,0.0,,271.0,15.4,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,800.0,52.0,0.0,,217.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,800.0,55.0,0.0,,221.0,12.7,3.0,2.2,0.0,,20.0,0.0,0.0
3, 27,1100.0,4.0,0.0,18.799999,306.0,9.3,1.0,1.0,0.0,4.5,0.0,0.0,0.0
3, 27,1100.0,7.0,0.0,18.6,298.0,6.6,1.0,1.0,,8.1,0.0,,0.0
3, 27,1100.0,10.0,0.0,,277.0,4.9,1.0,0.9,0.0,,0.0,0.0,0.0
3, 27,1100.0,13.0,0.0,,294.0,11.2,1.0,0.9,,,0.0,,0.0
3, 27,1100.0,16.0,0.0,,301.0,16.700001,1.0,1.6,0.0,,0.0,0.0,0.0
3, 27,1100.0,19.0,0.0,,240.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,1100.0,22.0,0.0,,271.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 27,1100.0,25.0,0.0,,223.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,1100.0,28.0,0.0,,247.0,10.6,1.0,1.9,0.0,,0.0,0.0,0.0
3, 27,1100.0,31.0,0.0,,241.0,9.8,2.0,1.2,,,10.0,,0.0
3, 27,1100.0,34.0,0.0,,244.0,9.1,2.0,1.9,0.0,,10.0,0.0,0.0
3, 27,1100.0,37.0,0.0,,250.0,14.1,3.0,1.2,,,20.0,,0.0
3, 27,1100.0,40.0,0.0,,231.0,17.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,1100.0,43.0,0.0,,229.0,18.299999,3.0,8.6,,,20.0,,0.0
3, 27,1100.0,46.0,0.0,,271.0,15.4,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,1100.0,49.0,0.0,,217.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,1100.0,52.0,0.0,,221.0,12.7,3.0,2.2,0.0,,20.0,0.0,0.0
3, 27,1400.0,4.0,0.0,18.799999,297.0,6.6,1.0,1.0,,4.5,0.0,,0.0
3, 27,1400.0,7.0,0.0,18.6,277.0,4.8,1.0,1.0,0.0,8.1,0.0,0.0,0.0
3, 27,1400.0,10.0,0.0,,291.0,11.2,1.0,1.0,,,0.0,,0.0
3, 27,1400.0,13.0,0.0,,300.0,16.700001,1.0,1.7,0.0,,0.0,0.0,0.0
3, 27,1400.0,16.0,0.0,,240.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,1400.0,19.0,0.0,,271.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 27,1400.0,22.0,0.0,,223.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,1400.0,25.0,0.0,,246.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,1400.0,28.0,0.0,,240.0,9.8,2.0,1.3,,,10.0,,0.0
3, 27,1400.0,31.0,0.0,,243.0,9.1,2.0,2.0,0.0,,10.0,0.0,0.0
3, 27,1400.0,34.0,0.0,,249.0,14.1,3.0,1.2,,,20.0,,0.0
3, 27,1400.0,37.0,0.0,,231.0,17.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,1400.0,40.0,0.0,,229.0,18.299999,3.0,8.6,,,20.0,,0.0
3, 27,1400.0,43.0,0.0,,271.0,15.4,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,1400.0,46.0,0.0,,217.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,1400.0,49.0,0.0,,221.0,12.7,3.0,2.2,0.0,,20.0,0.0,0.0
3, 27,1700.0,4.0,0.0,18.799999,277.0,4.8,1.0,1.0,0.0,4.5,0.0,0.0,0.0
3, 27,1700.0,7.0,0.0,18.6,291.0,11.2,1.0,1.0,,8.1,0.0,,0.0
3, 27,1700.0,10.0,0.0,,300.0,16.700001,1.0,1.7,0.0,,0.0,0.0,0.0
3, 27,1700.0,13.0,0.0,,240.0,18.1,1.0,1.9,,,0.0,,0.0
3, 27,1700.0,16.0,0.0,,271.0,16.4,1.0,2.6,0.0,,0.0,0.0,0.0
3, 27,1700.0,19.0,0.0,,223.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,1700.0,22.0,0.0,,246.0,10.6,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,1700.0,25.0,0.0,,240.0,9.8,2.0,1.3,,,10.0,,0.0
3, 27,1700.0,28.0,0.0,,243.0,9.1,2.0,2.0,0.0,,10.0,0.0,0.0
3, 27,1700.0,31.0,0.0,,249.0,14.1,3.0,1.2,,,20.0,,0.0
3, 27,1700.0,34.0,0.0,,231.0,17.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,1700.0,37.0,0.0,,229.0,18.299999,3.0,8.6,,,20.0,,0.0
3, 27,1700.0,40.0,0.0,,271.0,15.4,3.0,2.6,0.0,,20.0,0.0,0.0
3, 27,1700.0,43.0,0.0,,217.0,13.9,3.0,2.9,,,20.0,,0.0
3, 27,1700.0,46.0,0.0,,221.0,12.7,3.0,2.2,0.0,,20.0,0.0,0.0
3, 27,2000.0,4.0,0.0,18.700001,289.0,10.2,1.0,1.0,,7.9,0.0,,0.0
3, 27,2000.0,7.0,0.0,18.6,303.0,17.0,1.0,1.7,0.0,8.1,0.0,0.0,0.0
3, 27,2000.0,10.0,0.0,19.200001,298.0,17.700001,1.0,0.8,,,0.0,,0.0
3, 27,2000.0,13.0,0.0,,279.0,16.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,2000.0,16.0,0.0,,229.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,2000.0,19.0,0.0,,233.0,11.6,1.0,1.3,0.0,,0.0,0.0,0.0
3, 27,2000.0,22.0,0.0,,241.0,9.5,2.0,1.0,,,10.0,,0.0
3, 27,2000.0,25.0,0.0,,227.0,8.7,2.0,1.4,0.0,,10.0,0.0,0.0
3, 27,2000.0,28.0,0.0,,236.0,13.5,3.0,1.3,,,20.0,,0.0
3, 27,2000.0,31.0,0.0,,228.0,16.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,2000.0,34.0,0.0,,228.0,17.4,3.0,7.2,,,20.0,,0.0
3, 27,2000.0,37.0,0.0,,221.0,15.4,3.0,4.9,0.0,,20.0,0.0,0.0
3, 27,2000.0,40.0,0.0,,218.0,13.2,3.0,4.0,,,20.0,,0.0
3, 27,2000.0,43.0,0.0,,227.0,13.3,3.0,4.3,0.0,,20.0,0.0,0.0
3, 27,2000.0,46.0,0.0,,266.0,11.8,2.0,3.9,,,10.0,,0.0
3, 27,2000.0,49.0,0.0,,316.0,8.7,2.0,0.9,0.0,,10.0,0.0,0.0
3, 27,2000.0,52.0,0.0,,319.0,13.3,2.0,0.9,,,10.0,,0.0
3, 27,2000.0,55.0,0.0,,39.0,18.1,2.0,1.4,0.0,,10.0,0.0,0.0
3, 27,2000.0,58.0,0.0,,90.0,18.299999,2.0,2.8,,,10.0,,0.0
3, 27,2000.0,61.0,0.0,,170.0,15.6,2.0,3.0,0.0,,10.0,0.0,0.0
3, 27,2000.0,64.0,0.0,,202.0,14.1,2.0,3.0,,,10.0,,0.0
3, 27,2000.0,67.0,0.0,,233.0,11.7,2.0,1.3,0.0,,10.0,0.0,0.0
3, 27,2300.0,4.0,0.0,18.700001,303.0,17.0,1.0,1.7,0.0,7.9,0.0,0.0,0.0
3, 27,2300.0,7.0,0.0,18.6,298.0,17.700001,1.0,0.8,,8.1,0.0,,0.0
3, 27,2300.0,10.0,0.0,19.200001,279.0,16.4,1.0,2.0,0.0,,0.0,0.0,0.0
3, 27,2300.0,13.0,0.0,,229.0,12.8,1.0,3.0,,,0.0,,0.0
3, 27,2300.0,16.0,0.0,,233.0,11.6,1.0,1.3,0.0,,0.0,0.0,0.0
3, 27,2300.0,19.0,0.0,,241.0,9.5,2.0,1.0,,,10.0,,0.0
3, 27,2300.0,22.0,0.0,,227.0,8.7,2.0,1.4,0.0,,10.0,0.0,0.0
3, 27,2300.0,25.0,0.0,,236.0,13.5,3.0,1.3,,,20.0,,0.0
3, 27,2300.0,28.0,0.0,,228.0,16.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 27,2300.0,31.0,0.0,,228.0,17.4,3.0,7.2,,,20.0,,0.0
3, 27,2300.0,34.0,0.0,,221.0,15.4,3.0,4.9,0.0,,20.0,0.0,0.0
3, 27,2300.0,37.0,0.0,,218.0,13.2,3.0,4.0,,,20.0,,0.0
3, 27,2300.0,40.0,0.0,,227.0,13.3,3.0,4.3,0.0,,20.0,0.0,0.0
3, 27,2300.0,43.0,0.0,,266.0,11.8,2.0,3.9,,,10.0,,0.0
3, 27,2300.0,46.0,0.0,,316.0,8.7,2.0,0.9,0.0,,10.0,0.0,0.0
3, 27,2300.0,49.0,0.0,,319.0,13.3,2.0,0.9,,,10.0,,0.0
3, 27,2300.0,52.0,0.0,,39.0,18.1,2.0,1.4,0.0,,10.0,0.0,0.0
3, 27,2300.0,55.0,0.0,,90.0,18.299999,2.0,2.8,,,10.0,,0.0
3, 27,2300.0,58.0,0.0,,170.0,15.6,2.0,3.0,0.0,,10.0,0.0,0.0
3, 27,2300.0,61.0,0.0,,202.0,14.1,2.0,3.0,,,10.0,,0.0
3, 27,2300.0,64.0,0.0,,233.0,11.7,2.0,1.3,0.0,,10.0,0.0,0.0
3, 28,200.0,4.0,0.0,18.700001,298.0,18.0,1.0,0.8,,7.9,0.0,,0.0
3, 28,200.0,7.0,0.0,18.6,279.0,16.4,1.0,2.0,0.0,8.1,0.0,0.0,0.0
3, 28,200.0,10.0,0.0,19.200001,229.0,12.8,1.0,3.0,,,0.0,,0.0
3, 28,200.0,13.0,0.0,,233.0,11.6,1.0,1.3,0.0,,0.0,0.0,0.0
3, 28,200.0,16.0,0.0,,241.0,9.5,2.0,1.0,,,10.0,,0.0
3, 28,200.0,19.0,0.0,,227.0,8.7,2.0,1.4,0.0,,10.0,0.0,0.0
3, 28,200.0,22.0,0.0,,236.0,13.5,3.0,1.3,,,20.0,,0.0
3, 28,200.0,25.0,0.0,,228.0,16.700001,3.0,3.9,0.0,,20.0,0.0,0.0
3, 28,200.0,28.0,0.0,,228.0,17.4,3.0,7.2,,,20.0,,0.0
3, 28,200.0,31.0,0.0,,221.0,15.4,3.0,4.9,0.0,,20.0,0.0,0.0
