month, format: day,hour,forecast,6시간강수량,6시간적설,일최고기온,강수확률,습도,하늘상태,강수형태,풍속,풍향,3시간기온,일최저기온
1, 24,1700.0,46.0,,0.0,,10.0,70.0,1.0,0.0,5.3,323.0,7.0,
1, 24,2000.0,4.0,9.0,,13.0,30.0,70.0,4.0,0.0,4.6,52.0,9.0,9.0
1, 24,2000.0,7.0,3.0,0.0,12.0,30.0,55.0,4.0,0.0,5.7,62.0,12.0,3.0
1, 24,2000.0,10.0,,,11.0,20.0,55.0,3.0,0.0,5.4,61.0,12.0,
1, 24,2000.0,13.0,,0.0,,30.0,60.0,4.0,0.0,4.0,63.0,11.0,
1, 24,2000.0,16.0,,,,30.0,65.0,4.0,0.0,4.0,74.0,10.0,
1, 24,2000.0,19.0,,0.0,,30.0,70.0,4.0,0.0,2.9,80.0,10.0,
1, 24,2000.0,22.0,,,,30.0,75.0,4.0,0.0,1.3,90.0,10.0,
1, 24,2000.0,25.0,,0.0,,30.0,80.0,4.0,0.0,0.9,201.0,9.0,
1, 24,2000.0,28.0,,,,60.0,85.0,4.0,1.0,2.4,2.0,9.0,
1, 24,2000.0,31.0,,0.0,,70.0,85.0,4.0,1.0,3.0,356.0,11.0,
1, 24,2000.0,34.0,,,,70.0,80.0,4.0,1.0,3.9,336.0,12.0,
1, 24,2000.0,37.0,,0.0,,70.0,75.0,4.0,1.0,4.7,329.0,10.0,
1, 24,2000.0,40.0,,,,30.0,70.0,4.0,0.0,5.2,320.0,9.0,
1, 24,2000.0,43.0,,0.0,,10.0,70.0,1.0,0.0,6.4,314.0,7.0,
1, 24,2000.0,46.0,,,,10.0,65.0,3.0,0.0,5.6,322.0,5.0,
1, 24,2000.0,49.0,,0.0,,20.0,55.0,3.0,0.0,5.5,320.0,4.0,
1, 24,2000.0,52.0,,,,10.0,45.0,1.0,0.0,4.5,329.0,4.0,
1, 24,2000.0,55.0,,0.0,,0.0,35.0,1.0,0.0,4.5,351.0,9.0,
1, 24,2000.0,58.0,,,,0.0,35.0,1.0,0.0,3.6,5.0,10.0,
1, 24,2000.0,61.0,,0.0,,0.0,50.0,1.0,0.0,2.2,27.0,7.0,
1, 24,2000.0,64.0,,,,0.0,60.0,1.0,0.0,2.4,341.0,4.0,
1, 24,2000.0,67.0,,0.0,,20.0,65.0,3.0,0.0,2.6,329.0,3.0,
1, 24,2300.0,4.0,9.0,0.0,13.0,30.0,55.0,4.0,0.0,5.7,62.0,12.0,9.0
1, 24,2300.0,7.0,3.0,,12.0,20.0,55.0,3.0,0.0,5.4,61.0,12.0,3.0
1, 24,2300.0,10.0,,0.0,11.0,30.0,60.0,4.0,0.0,4.0,63.0,11.0,
1, 24,2300.0,13.0,,,,30.0,65.0,4.0,0.0,4.0,74.0,10.0,
1, 24,2300.0,16.0,,0.0,,30.0,70.0,4.0,0.0,2.9,80.0,10.0,
1, 24,2300.0,19.0,,,,30.0,75.0,4.0,0.0,1.3,90.0,10.0,
1, 24,2300.0,22.0,,0.0,,30.0,80.0,4.0,0.0,0.9,201.0,9.0,
1, 24,2300.0,25.0,,,,60.0,85.0,4.0,1.0,2.4,2.0,9.0,
1, 24,2300.0,28.0,,0.0,,70.0,85.0,4.0,1.0,3.0,356.0,11.0,
1, 24,2300.0,31.0,,,,70.0,80.0,4.0,1.0,3.9,336.0,12.0,
1, 24,2300.0,34.0,,0.0,,70.0,75.0,4.0,1.0,4.7,329.0,10.0,
1, 24,2300.0,37.0,,,,30.0,70.0,4.0,0.0,5.2,320.0,9.0,
1, 24,2300.0,40.0,,0.0,,10.0,70.0,1.0,0.0,6.4,314.0,7.0,
1, 24,2300.0,43.0,,,,10.0,65.0,3.0,0.0,5.6,322.0,5.0,
1, 24,2300.0,46.0,,0.0,,20.0,55.0,3.0,0.0,5.5,320.0,4.0,
1, 24,2300.0,49.0,,,,10.0,45.0,1.0,0.0,4.5,329.0,4.0,
1, 24,2300.0,52.0,,0.0,,0.0,35.0,1.0,0.0,4.5,351.0,9.0,
1, 24,2300.0,55.0,,,,0.0,35.0,1.0,0.0,3.6,5.0,10.0,
1, 24,2300.0,58.0,,0.0,,0.0,50.0,1.0,0.0,2.2,27.0,7.0,
1, 24,2300.0,61.0,,,,0.0,60.0,1.0,0.0,2.4,341.0,4.0,
1, 24,2300.0,64.0,,0.0,,20.0,65.0,3.0,0.0,2.6,329.0,3.0,
1, 25,200.0,4.0,9.0,,13.0,20.0,55.0,3.0,0.0,5.4,61.0,12.0,9.0
1, 25,200.0,7.0,3.0,0.0,12.0,30.0,60.0,4.0,0.0,4.0,63.0,11.0,3.0
1, 25,200.0,10.0,,,11.0,30.0,65.0,4.0,0.0,4.0,74.0,10.0,
1, 25,200.0,13.0,,0.0,,30.0,70.0,4.0,0.0,2.9,80.0,10.0,
1, 25,200.0,16.0,,,,30.0,75.0,4.0,0.0,1.3,90.0,10.0,
1, 25,200.0,19.0,,0.0,,30.0,80.0,4.0,0.0,0.9,201.0,9.0,
1, 25,200.0,22.0,,,,60.0,85.0,4.0,1.0,2.4,2.0,9.0,
1, 25,200.0,25.0,,0.0,,70.0,85.0,4.0,1.0,3.0,356.0,11.0,
1, 25,200.0,28.0,,,,70.0,80.0,4.0,1.0,3.9,336.0,12.0,
1, 25,200.0,31.0,,0.0,,70.0,75.0,4.0,1.0,4.7,329.0,10.0,
1, 25,200.0,34.0,,,,30.0,70.0,4.0,0.0,5.2,320.0,9.0,
1, 25,200.0,37.0,,0.0,,10.0,70.0,1.0,0.0,6.4,314.0,7.0,
1, 25,200.0,40.0,,,,10.0,65.0,3.0,0.0,5.6,322.0,5.0,
1, 25,200.0,43.0,,0.0,,20.0,55.0,3.0,0.0,5.5,320.0,4.0,
1, 25,200.0,46.0,,,,10.0,45.0,1.0,0.0,4.5,329.0,4.0,
1, 25,200.0,49.0,,0.0,,0.0,35.0,1.0,0.0,4.5,351.0,9.0,
1, 25,200.0,52.0,,,,0.0,35.0,1.0,0.0,3.6,5.0,10.0,
1, 25,200.0,55.0,,0.0,,0.0,50.0,1.0,0.0,2.2,27.0,7.0,
1, 25,200.0,58.0,,,,0.0,60.0,1.0,0.0,2.4,341.0,4.0,
1, 25,200.0,61.0,,0.0,,20.0,65.0,3.0,0.0,2.6,329.0,3.0,
1, 25,500.0,4.0,9.0,0.0,12.0,30.0,60.0,4.0,0.0,4.0,63.0,11.0,9.0
1, 25,500.0,7.0,3.0,,11.0,30.0,65.0,4.0,0.0,4.0,74.0,10.0,3.0
1, 25,500.0,10.0,,0.0,,30.0,70.0,4.0,0.0,2.9,80.0,10.0,
1, 25,500.0,13.0,,,,30.0,75.0,4.0,0.0,1.3,90.0,10.0,
1, 25,500.0,16.0,,0.0,,30.0,80.0,4.0,0.0,0.9,201.0,9.0,
1, 25,500.0,19.0,,,,60.0,85.0,4.0,1.0,2.4,2.0,9.0,
1, 25,500.0,22.0,,0.0,,70.0,85.0,4.0,1.0,3.0,356.0,11.0,
1, 25,500.0,25.0,,,,70.0,80.0,4.0,1.0,3.9,336.0,12.0,
1, 25,500.0,28.0,,0.0,,70.0,75.0,4.0,1.0,4.7,329.0,10.0,
1, 25,500.0,31.0,,,,30.0,70.0,4.0,0.0,5.2,320.0,9.0,
1, 25,500.0,34.0,,0.0,,10.0,70.0,1.0,0.0,6.4,314.0,7.0,
1, 25,500.0,37.0,,,,10.0,65.0,3.0,0.0,5.6,322.0,5.0,
1, 25,500.0,40.0,,0.0,,20.0,55.0,3.0,0.0,5.5,320.0,4.0,
1, 25,500.0,43.0,,,,10.0,45.0,1.0,0.0,4.5,329.0,4.0,
1, 25,500.0,46.0,,0.0,,0.0,35.0,1.0,0.0,4.5,351.0,9.0,
1, 25,500.0,49.0,,,,0.0,35.0,1.0,0.0,3.6,5.0,10.0,
1, 25,500.0,52.0,,0.0,,0.0,50.0,1.0,0.0,2.2,27.0,7.0,
1, 25,500.0,55.0,,,,0.0,60.0,1.0,0.0,2.4,341.0,4.0,
1, 25,500.0,58.0,,0.0,,20.0,65.0,3.0,0.0,2.6,329.0,3.0,
1, 25,800.0,4.0,9.0,,11.0,30.0,65.0,4.0,0.0,4.0,78.0,10.0,9.0
1, 25,800.0,7.0,3.0,0.0,10.0,30.0,70.0,4.0,0.0,3.1,84.0,10.0,3.0
1, 25,800.0,10.0,,,,30.0,75.0,4.0,0.0,1.3,72.0,10.0,
1, 25,800.0,13.0,,0.0,,30.0,80.0,4.0,0.0,1.0,45.0,10.0,
1, 25,800.0,16.0,,,,60.0,90.0,4.0,1.0,2.3,20.0,9.0,
1, 25,800.0,19.0,,0.0,,70.0,85.0,4.0,1.0,4.1,353.0,11.0,
1, 25,800.0,22.0,,,,70.0,85.0,4.0,1.0,4.5,338.0,11.0,
1, 25,800.0,25.0,,0.0,,70.0,75.0,4.0,1.0,5.0,326.0,10.0,
1, 25,800.0,28.0,,,,10.0,70.0,3.0,0.0,5.0,316.0,8.0,
1, 25,800.0,31.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,800.0,34.0,,,,10.0,70.0,3.0,0.0,5.9,317.0,5.0,
1, 25,800.0,37.0,,0.0,,20.0,55.0,3.0,0.0,6.0,318.0,4.0,
1, 25,800.0,40.0,,,,10.0,50.0,1.0,0.0,4.3,331.0,4.0,
1, 25,800.0,43.0,,0.0,,0.0,35.0,1.0,0.0,4.6,354.0,9.0,
1, 25,800.0,46.0,,,,0.0,35.0,1.0,0.0,4.1,20.0,10.0,
1, 25,800.0,49.0,,0.0,,0.0,50.0,1.0,0.0,2.8,23.0,7.0,
1, 25,800.0,52.0,,,,0.0,60.0,1.0,0.0,2.6,360.0,4.0,
1, 25,800.0,55.0,,0.0,,20.0,65.0,3.0,0.0,1.9,348.0,4.0,
1, 25,1100.0,4.0,9.0,0.0,11.0,30.0,70.0,4.0,0.0,3.1,84.0,10.0,9.0
1, 25,1100.0,7.0,3.0,,10.0,30.0,75.0,4.0,0.0,1.3,72.0,10.0,3.0
1, 25,1100.0,10.0,,0.0,,30.0,80.0,4.0,0.0,1.0,45.0,10.0,
1, 25,1100.0,13.0,,,,60.0,90.0,4.0,1.0,2.3,20.0,9.0,
1, 25,1100.0,16.0,,0.0,,70.0,85.0,4.0,1.0,4.1,353.0,11.0,
1, 25,1100.0,19.0,,,,70.0,85.0,4.0,1.0,4.5,338.0,11.0,
1, 25,1100.0,22.0,,0.0,,70.0,75.0,4.0,1.0,5.0,326.0,10.0,
1, 25,1100.0,25.0,,,,10.0,70.0,3.0,0.0,5.0,316.0,8.0,
1, 25,1100.0,28.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,1100.0,31.0,,,,10.0,70.0,3.0,0.0,5.9,317.0,5.0,
1, 25,1100.0,34.0,,0.0,,20.0,55.0,3.0,0.0,6.0,318.0,4.0,
1, 25,1100.0,37.0,,,,10.0,50.0,1.0,0.0,4.3,331.0,4.0,
1, 25,1100.0,40.0,,0.0,,0.0,35.0,1.0,0.0,4.6,354.0,9.0,
1, 25,1100.0,43.0,,,,0.0,35.0,1.0,0.0,4.1,20.0,10.0,
1, 25,1100.0,46.0,,0.0,,0.0,50.0,1.0,0.0,2.8,23.0,7.0,
1, 25,1100.0,49.0,,,,0.0,60.0,1.0,0.0,2.6,360.0,4.0,
1, 25,1100.0,52.0,,0.0,,20.0,65.0,3.0,0.0,1.9,348.0,4.0,
1, 25,1400.0,4.0,9.0,,11.0,30.0,75.0,4.0,0.0,1.3,72.0,10.0,9.0
1, 25,1400.0,7.0,3.0,0.0,10.0,30.0,80.0,4.0,0.0,1.0,45.0,10.0,3.0
1, 25,1400.0,10.0,,,,60.0,90.0,4.0,1.0,2.3,20.0,9.0,
1, 25,1400.0,13.0,,0.0,,70.0,85.0,4.0,1.0,4.1,353.0,11.0,
1, 25,1400.0,16.0,,,,70.0,85.0,4.0,1.0,4.5,338.0,11.0,
1, 25,1400.0,19.0,,0.0,,70.0,75.0,4.0,1.0,5.0,326.0,10.0,
1, 25,1400.0,22.0,,,,10.0,70.0,3.0,0.0,5.0,316.0,8.0,
1, 25,1400.0,25.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,1400.0,28.0,,,,10.0,70.0,3.0,0.0,5.9,317.0,5.0,
1, 25,1400.0,31.0,,0.0,,20.0,55.0,3.0,0.0,6.0,318.0,4.0,
1, 25,1400.0,34.0,,,,10.0,50.0,1.0,0.0,4.3,331.0,4.0,
1, 25,1400.0,37.0,,0.0,,0.0,35.0,1.0,0.0,4.6,354.0,9.0,
1, 25,1400.0,40.0,,,,0.0,35.0,1.0,0.0,4.1,20.0,10.0,
1, 25,1400.0,43.0,,0.0,,0.0,50.0,1.0,0.0,2.8,23.0,7.0,
1, 25,1400.0,46.0,,,,0.0,60.0,1.0,0.0,2.6,360.0,4.0,
1, 25,1400.0,49.0,,0.0,,20.0,65.0,3.0,0.0,1.9,348.0,4.0,
1, 25,1700.0,4.0,9.0,0.0,11.0,30.0,80.0,4.0,0.0,1.0,45.0,10.0,9.0
1, 25,1700.0,7.0,3.0,,10.0,60.0,90.0,4.0,1.0,2.3,20.0,9.0,3.0
1, 25,1700.0,10.0,,0.0,,70.0,85.0,4.0,1.0,4.1,353.0,11.0,
1, 25,1700.0,13.0,,,,70.0,85.0,4.0,1.0,4.5,338.0,11.0,
1, 25,1700.0,16.0,,0.0,,70.0,75.0,4.0,1.0,5.0,326.0,10.0,
1, 25,1700.0,19.0,,,,10.0,70.0,3.0,0.0,5.0,316.0,8.0,
1, 25,1700.0,22.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,1700.0,25.0,,,,10.0,70.0,3.0,0.0,5.9,317.0,5.0,
1, 25,1700.0,28.0,,0.0,,20.0,55.0,3.0,0.0,6.0,318.0,4.0,
1, 25,1700.0,31.0,,,,10.0,50.0,1.0,0.0,4.3,331.0,4.0,
1, 25,1700.0,34.0,,0.0,,0.0,35.0,1.0,0.0,4.6,354.0,9.0,
1, 25,1700.0,37.0,,,,0.0,35.0,1.0,0.0,4.1,20.0,10.0,
1, 25,1700.0,40.0,,0.0,,0.0,50.0,1.0,0.0,2.8,23.0,7.0,
1, 25,1700.0,43.0,,,,0.0,60.0,1.0,0.0,2.6,360.0,4.0,
1, 25,1700.0,46.0,,0.0,,20.0,65.0,3.0,0.0,1.9,348.0,4.0,
1, 25,2000.0,4.0,3.0,,11.0,60.0,85.0,4.0,1.0,2.3,3.0,9.0,3.0
1, 25,2000.0,7.0,2.0,0.0,11.0,70.0,85.0,4.0,1.0,4.1,344.0,11.0,2.0
1, 25,2000.0,10.0,,,12.0,70.0,85.0,4.0,1.0,4.5,332.0,10.0,
1, 25,2000.0,13.0,,0.0,,70.0,75.0,4.0,1.0,5.0,330.0,9.0,
1, 25,2000.0,16.0,,,,10.0,70.0,3.0,0.0,5.0,320.0,8.0,
1, 25,2000.0,19.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,2000.0,22.0,,,,10.0,70.0,3.0,0.0,5.9,316.0,5.0,
1, 25,2000.0,25.0,,0.0,,20.0,60.0,3.0,0.0,6.0,317.0,3.0,
1, 25,2000.0,28.0,,,,10.0,50.0,1.0,0.0,4.3,321.0,4.0,
1, 25,2000.0,31.0,,0.0,,0.0,30.0,1.0,0.0,4.6,354.0,9.0,
1, 25,2000.0,34.0,,,,0.0,35.0,1.0,0.0,4.1,2.0,10.0,
1, 25,2000.0,37.0,,0.0,,0.0,50.0,1.0,0.0,2.8,9.0,7.0,
1, 25,2000.0,40.0,,,,0.0,60.0,1.0,0.0,2.6,347.0,4.0,
1, 25,2000.0,43.0,,0.0,,20.0,65.0,3.0,0.0,1.9,331.0,4.0,
1, 25,2000.0,46.0,,,,30.0,70.0,4.0,0.0,2.1,328.0,3.0,
1, 25,2000.0,49.0,,0.0,,30.0,75.0,4.0,0.0,1.3,319.0,2.0,
1, 25,2000.0,52.0,,,,30.0,70.0,4.0,0.0,1.1,252.0,5.0,
1, 25,2000.0,55.0,,0.0,,30.0,40.0,4.0,0.0,5.5,235.0,11.0,
1, 25,2000.0,58.0,,,,10.0,35.0,3.0,0.0,9.8,240.0,12.0,
1, 25,2000.0,61.0,,0.0,,10.0,45.0,3.0,0.0,9.7,285.0,7.0,
1, 25,2000.0,64.0,,,,20.0,35.0,3.0,0.0,10.0,291.0,1.0,
1, 25,2000.0,67.0,,0.0,,0.0,30.0,1.0,0.0,11.0,296.0,-2.0,
1, 25,2300.0,4.0,3.0,0.0,11.0,70.0,85.0,4.0,1.0,4.1,344.0,11.0,3.0
1, 25,2300.0,7.0,2.0,,11.0,70.0,85.0,4.0,1.0,4.5,332.0,10.0,2.0
1, 25,2300.0,10.0,,0.0,12.0,70.0,75.0,4.0,1.0,5.0,330.0,9.0,
1, 25,2300.0,13.0,,,,10.0,70.0,3.0,0.0,5.0,320.0,8.0,
1, 25,2300.0,16.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 25,2300.0,19.0,,,,10.0,70.0,3.0,0.0,5.9,316.0,5.0,
1, 25,2300.0,22.0,,0.0,,20.0,60.0,3.0,0.0,6.0,317.0,3.0,
1, 25,2300.0,25.0,,,,10.0,50.0,1.0,0.0,4.3,321.0,4.0,
1, 25,2300.0,28.0,,0.0,,0.0,30.0,1.0,0.0,4.6,354.0,9.0,
1, 25,2300.0,31.0,,,,0.0,35.0,1.0,0.0,4.1,2.0,10.0,
1, 25,2300.0,34.0,,0.0,,0.0,50.0,1.0,0.0,2.8,9.0,7.0,
1, 25,2300.0,37.0,,,,0.0,60.0,1.0,0.0,2.6,347.0,4.0,
1, 25,2300.0,40.0,,0.0,,20.0,65.0,3.0,0.0,1.9,331.0,4.0,
1, 25,2300.0,43.0,,,,30.0,70.0,4.0,0.0,2.1,328.0,3.0,
1, 25,2300.0,46.0,,0.0,,30.0,75.0,4.0,0.0,1.3,319.0,2.0,
1, 25,2300.0,49.0,,,,30.0,70.0,4.0,0.0,1.1,252.0,5.0,
1, 25,2300.0,52.0,,0.0,,30.0,40.0,4.0,0.0,5.5,235.0,11.0,
1, 25,2300.0,55.0,,,,10.0,35.0,3.0,0.0,9.8,240.0,12.0,
1, 25,2300.0,58.0,,0.0,,10.0,45.0,3.0,0.0,9.7,285.0,7.0,
1, 25,2300.0,61.0,,,,20.0,35.0,3.0,0.0,10.0,291.0,1.0,
1, 25,2300.0,64.0,,0.0,,0.0,30.0,1.0,0.0,11.0,296.0,-2.0,
1, 26,200.0,4.0,3.0,,11.0,70.0,85.0,4.0,1.0,4.5,332.0,10.0,3.0
1, 26,200.0,7.0,2.0,0.0,11.0,70.0,75.0,4.0,1.0,5.0,330.0,9.0,2.0
1, 26,200.0,10.0,,,12.0,10.0,70.0,3.0,0.0,5.0,320.0,8.0,
1, 26,200.0,13.0,,0.0,,10.0,75.0,1.0,0.0,5.9,318.0,7.0,
1, 26,200.0,16.0,,,,10.0,70.0,3.0,0.0,5.9,316.0,5.0,
1, 26,200.0,19.0,,0.0,,20.0,60.0,3.0,0.0,6.0,317.0,3.0,
1, 26,200.0,22.0,,,,10.0,50.0,1.0,0.0,4.3,321.0,4.0,
1, 26,200.0,25.0,,0.0,,0.0,30.0,1.0,0.0,4.6,354.0,9.0,
1, 26,200.0,28.0,,,,0.0,35.0,1.0,0.0,4.1,2.0,10.0,
1, 26,200.0,31.0,,0.0,,0.0,50.0,1.0,0.0,2.8,9.0,7.0,
1, 26,200.0,34.0,,,,0.0,60.0,1.0,0.0,2.6,347.0,4.0,
1, 26,200.0,37.0,,0.0,,20.0,65.0,3.0,0.0,1.9,331.0,4.0,
1, 26,200.0,40.0,,,,30.0,70.0,4.0,0.0,2.1,328.0,3.0,
1, 26,200.0,43.0,,0.0,,30.0,75.0,4.0,0.0,1.3,319.0,2.0,
