month, format: day,hour,forecast,3시간기온,6시간적설,풍향,풍속,강수형태,습도,6시간강수량,하늘상태,일최고기온,일최저기온,강수확률
10, 7,800.0,46.0,18.700001,,279.0,4.0,0.0,44.0,,2.0,,,10.0
10, 7,800.0,49.0,16.1,0.0,301.0,4.9,0.0,52.0,0.0,2.0,,,10.0
10, 7,800.0,52.0,14.8,,298.0,2.1,0.0,71.0,,2.0,,,10.0
10, 7,800.0,55.0,12.8,0.0,217.0,0.9,0.0,78.0,0.0,2.0,,,10.0
10, 7,1100.0,4.0,14.9,0.0,15.0,1.1,0.0,90.0,0.0,3.0,23.5,15.2,20.0
10, 7,1100.0,7.0,15.2,,357.0,1.1,0.0,93.0,,3.0,20.0,13.3,20.0
10, 7,1100.0,10.0,15.7,0.0,316.0,1.1,0.0,95.0,0.0,3.0,,,20.0
10, 7,1100.0,13.0,20.4,,359.0,1.0,0.0,79.0,,3.0,,,20.0
10, 7,1100.0,16.0,21.799999,0.0,315.0,1.0,0.0,57.0,0.0,2.0,,,10.0
10, 7,1100.0,19.0,22.299999,,277.0,2.0,0.0,55.0,,2.0,,,10.0
10, 7,1100.0,22.0,19.1,0.0,266.0,3.1,0.0,69.0,0.0,3.0,,,20.0
10, 7,1100.0,25.0,17.200001,,257.0,2.0,0.0,88.0,,3.0,,,20.0
10, 7,1100.0,28.0,16.299999,0.0,310.0,4.3,1.0,91.0,1.0,4.0,,,62.0
10, 7,1100.0,31.0,15.7,,321.0,3.1,0.0,83.0,,3.0,,,30.0
10, 7,1100.0,34.0,14.9,0.0,317.0,2.3,0.0,72.0,0.0,3.0,,,20.0
10, 7,1100.0,37.0,17.200001,,318.0,3.4,0.0,52.0,,2.0,,,9.0
10, 7,1100.0,40.0,17.9,0.0,293.0,2.0,0.0,49.0,0.0,2.0,,,10.0
10, 7,1100.0,43.0,18.700001,,279.0,4.0,0.0,44.0,,2.0,,,10.0
10, 7,1100.0,46.0,16.1,0.0,301.0,4.9,0.0,52.0,0.0,2.0,,,10.0
10, 7,1100.0,49.0,14.8,,298.0,2.1,0.0,71.0,,2.0,,,10.0
10, 7,1100.0,52.0,12.8,0.0,217.0,0.9,0.0,78.0,0.0,2.0,,,10.0
10, 7,1400.0,4.0,15.5,,336.0,1.0,0.0,91.0,,3.0,23.799999,15.3,20.0
10, 7,1400.0,7.0,16.0,0.0,324.0,1.0,0.0,93.0,0.0,3.0,20.0,13.6,20.0
10, 7,1400.0,10.0,20.1,,349.0,0.9,0.0,79.0,,3.0,,,20.0
10, 7,1400.0,13.0,21.9,0.0,313.0,1.0,0.0,59.0,0.0,2.0,,,10.0
10, 7,1400.0,16.0,22.299999,,275.0,2.3,0.0,58.0,,2.0,,,10.0
10, 7,1400.0,19.0,19.299999,0.0,264.0,3.0,0.0,70.0,0.0,3.0,,,20.0
10, 7,1400.0,22.0,17.0,,260.0,2.0,0.0,87.0,,3.0,,,20.0
10, 7,1400.0,25.0,16.1,0.0,311.0,4.0,1.0,89.0,1.0,4.0,,,62.0
10, 7,1400.0,28.0,15.5,,321.0,2.8,0.0,81.0,,3.0,,,30.0
10, 7,1400.0,31.0,14.7,0.0,318.0,2.6,0.0,71.0,0.0,3.0,,,20.0
10, 7,1400.0,34.0,17.1,,317.0,3.2,0.0,53.0,,2.0,,,9.0
10, 7,1400.0,37.0,18.0,0.0,288.0,2.0,0.0,48.0,0.0,2.0,,,10.0
10, 7,1400.0,40.0,18.700001,,276.0,4.2,0.0,45.0,,2.0,,,10.0
10, 7,1400.0,43.0,16.200001,0.0,302.0,4.7,0.0,53.0,0.0,2.0,,,10.0
10, 7,1400.0,46.0,14.3,,295.0,2.1,0.0,69.0,,2.0,,,10.0
10, 7,1400.0,49.0,12.6,0.0,226.0,1.0,0.0,77.0,0.0,2.0,,,10.0
10, 7,1700.0,4.0,16.0,0.0,324.0,1.0,0.0,93.0,0.0,3.0,23.799999,15.3,20.0
10, 7,1700.0,7.0,20.1,,349.0,0.9,0.0,79.0,,3.0,20.0,13.6,20.0
10, 7,1700.0,10.0,21.9,0.0,313.0,1.0,0.0,59.0,0.0,2.0,,,10.0
10, 7,1700.0,13.0,22.299999,,275.0,2.3,0.0,58.0,,2.0,,,10.0
10, 7,1700.0,16.0,19.299999,0.0,264.0,3.0,0.0,70.0,0.0,3.0,,,20.0
10, 7,1700.0,19.0,17.0,,260.0,2.0,0.0,87.0,,3.0,,,20.0
10, 7,1700.0,22.0,16.1,0.0,311.0,4.0,1.0,89.0,1.0,4.0,,,62.0
10, 7,1700.0,25.0,15.5,,321.0,2.8,0.0,81.0,,3.0,,,30.0
10, 7,1700.0,28.0,14.7,0.0,318.0,2.6,0.0,71.0,0.0,3.0,,,20.0
10, 7,1700.0,31.0,17.1,,317.0,3.2,0.0,53.0,,2.0,,,9.0
10, 7,1700.0,34.0,18.0,0.0,288.0,2.0,0.0,48.0,0.0,2.0,,,10.0
10, 7,1700.0,37.0,18.700001,,276.0,4.2,0.0,45.0,,2.0,,,10.0
10, 7,1700.0,40.0,16.200001,0.0,302.0,4.7,0.0,53.0,0.0,2.0,,,10.0
10, 7,1700.0,43.0,14.3,,295.0,2.1,0.0,69.0,,2.0,,,10.0
10, 7,1700.0,46.0,12.6,0.0,226.0,1.0,0.0,77.0,0.0,2.0,,,10.0
10, 7,2000.0,4.0,20.0,,349.0,0.9,0.0,83.0,,3.0,23.6,13.5,20.0
10, 7,2000.0,7.0,21.4,0.0,313.0,1.0,0.0,62.0,0.0,2.0,20.0,11.0,10.0
10, 7,2000.0,10.0,22.0,,275.0,2.3,0.0,59.0,,2.0,19.0,,10.0
10, 7,2000.0,13.0,19.200001,0.0,264.0,3.0,0.0,70.0,0.0,3.0,,,20.0
10, 7,2000.0,16.0,17.0,,260.0,2.0,0.0,86.0,,3.0,,,20.0
10, 7,2000.0,19.0,16.0,0.0,312.0,4.1,1.0,88.0,1.0,4.0,,,61.0
10, 7,2000.0,22.0,15.2,,321.0,2.8,0.0,81.0,,4.0,,,30.0
10, 7,2000.0,25.0,14.6,0.0,318.0,2.6,0.0,71.0,0.0,3.0,,,20.0
10, 7,2000.0,28.0,17.1,,317.0,3.2,0.0,50.0,,2.0,,,10.0
10, 7,2000.0,31.0,18.299999,0.0,288.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 7,2000.0,34.0,19.0,,276.0,4.2,0.0,48.0,,2.0,,,10.0
10, 7,2000.0,37.0,16.6,0.0,302.0,4.7,0.0,57.0,0.0,2.0,,,10.0
10, 7,2000.0,40.0,15.1,,295.0,2.1,0.0,71.0,,2.0,,,10.0
10, 7,2000.0,43.0,13.8,0.0,226.0,1.0,0.0,81.0,0.0,2.0,,,10.0
10, 7,2000.0,46.0,11.0,,219.0,1.7,0.0,78.0,,3.0,,,20.0
10, 7,2000.0,49.0,11.5,0.0,204.0,2.4,0.0,74.0,0.0,4.0,,,24.0
10, 7,2000.0,52.0,17.1,,228.0,1.8,1.0,62.0,,4.0,,,53.0
10, 7,2000.0,55.0,19.0,0.0,230.0,3.0,1.0,62.0,5.0,4.0,,,61.0
10, 7,2000.0,58.0,18.799999,,233.0,3.6,1.0,62.0,,4.0,,,61.0
10, 7,2000.0,61.0,16.6,0.0,326.0,2.5,1.0,71.0,5.0,4.0,,,60.0
10, 7,2000.0,64.0,14.9,,306.0,2.6,0.0,84.0,,4.0,,,29.0
10, 7,2000.0,67.0,14.0,0.0,291.0,2.3,0.0,82.0,0.0,4.0,,,29.0
10, 7,2300.0,4.0,21.4,0.0,313.0,1.0,0.0,62.0,0.0,2.0,23.6,13.5,10.0
10, 7,2300.0,7.0,22.0,,275.0,2.3,0.0,59.0,,2.0,20.0,11.0,10.0
10, 7,2300.0,10.0,19.200001,0.0,264.0,3.0,0.0,70.0,0.0,3.0,19.0,,20.0
10, 7,2300.0,13.0,17.0,,260.0,2.0,0.0,86.0,,3.0,,,20.0
10, 7,2300.0,16.0,16.0,0.0,312.0,4.1,1.0,88.0,1.0,4.0,,,61.0
10, 7,2300.0,19.0,15.2,,321.0,2.8,0.0,81.0,,4.0,,,30.0
10, 7,2300.0,22.0,14.6,0.0,318.0,2.6,0.0,71.0,0.0,3.0,,,20.0
10, 7,2300.0,25.0,17.1,,317.0,3.2,0.0,50.0,,2.0,,,10.0
10, 7,2300.0,28.0,18.299999,0.0,288.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 7,2300.0,31.0,19.0,,276.0,4.2,0.0,48.0,,2.0,,,10.0
10, 7,2300.0,34.0,16.6,0.0,302.0,4.7,0.0,57.0,0.0,2.0,,,10.0
10, 7,2300.0,37.0,15.1,,295.0,2.1,0.0,71.0,,2.0,,,10.0
10, 7,2300.0,40.0,13.8,0.0,226.0,1.0,0.0,81.0,0.0,2.0,,,10.0
10, 7,2300.0,43.0,11.0,,219.0,1.7,0.0,78.0,,3.0,,,20.0
10, 7,2300.0,46.0,11.5,0.0,204.0,2.4,0.0,74.0,0.0,4.0,,,24.0
10, 7,2300.0,49.0,17.1,,228.0,1.8,1.0,62.0,,4.0,,,53.0
10, 7,2300.0,52.0,19.0,0.0,230.0,3.0,1.0,62.0,5.0,4.0,,,61.0
10, 7,2300.0,55.0,18.799999,,233.0,3.6,1.0,62.0,,4.0,,,61.0
10, 7,2300.0,58.0,16.6,0.0,326.0,2.5,1.0,71.0,5.0,4.0,,,60.0
10, 7,2300.0,61.0,14.9,,306.0,2.6,0.0,84.0,,4.0,,,29.0
10, 7,2300.0,64.0,14.0,0.0,291.0,2.3,0.0,82.0,0.0,4.0,,,29.0
10, 8,200.0,4.0,22.4,,277.0,2.0,0.0,58.0,,2.0,23.299999,13.2,10.0
10, 8,200.0,7.0,18.9,0.0,266.0,3.0,0.0,70.0,0.0,3.0,20.0,11.3,20.0
10, 8,200.0,10.0,17.299999,,257.0,2.0,0.0,88.0,,3.0,19.0,,20.0
10, 8,200.0,13.0,16.200001,0.0,310.0,4.3,1.0,89.0,1.0,4.0,,,62.0
10, 8,200.0,16.0,15.4,,322.0,3.2,0.0,82.0,,4.0,,,30.0
10, 8,200.0,19.0,14.8,0.0,317.0,2.2,0.0,72.0,0.0,3.0,,,20.0
10, 8,200.0,22.0,17.200001,,318.0,3.5,0.0,50.0,,2.0,,,10.0
10, 8,200.0,25.0,17.799999,0.0,293.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,200.0,28.0,18.700001,,279.0,3.9,0.0,48.0,,2.0,,,10.0
10, 8,200.0,31.0,16.1,0.0,301.0,4.9,0.0,56.0,0.0,2.0,,,10.0
10, 8,200.0,34.0,14.8,,298.0,2.1,0.0,72.0,,2.0,,,10.0
10, 8,200.0,37.0,13.2,0.0,216.0,0.9,0.0,82.0,0.0,2.0,,,10.0
10, 8,200.0,40.0,11.3,,201.0,1.7,0.0,78.0,,3.0,,,20.0
10, 8,200.0,43.0,12.2,0.0,191.0,1.7,0.0,74.0,0.0,4.0,,,29.0
10, 8,200.0,46.0,16.5,,218.0,1.8,1.0,61.0,,4.0,,,64.0
10, 8,200.0,49.0,19.0,0.0,226.0,2.9,1.0,61.0,5.0,4.0,,,60.0
10, 8,200.0,52.0,19.0,,229.0,4.0,1.0,61.0,,4.0,,,60.0
10, 8,200.0,55.0,16.6,0.0,331.0,2.4,1.0,71.0,5.0,4.0,,,60.0
10, 8,200.0,58.0,15.3,,304.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,200.0,61.0,14.5,0.0,293.0,2.3,0.0,84.0,0.0,4.0,,,30.0
10, 8,500.0,4.0,18.9,0.0,266.0,3.0,0.0,70.0,0.0,3.0,20.0,13.2,20.0
10, 8,500.0,7.0,17.299999,,257.0,2.0,0.0,88.0,,3.0,19.0,11.3,20.0
10, 8,500.0,10.0,16.200001,0.0,310.0,4.3,1.0,89.0,1.0,4.0,,,62.0
10, 8,500.0,13.0,15.4,,322.0,3.2,0.0,82.0,,4.0,,,30.0
10, 8,500.0,16.0,14.8,0.0,317.0,2.2,0.0,72.0,0.0,3.0,,,20.0
10, 8,500.0,19.0,17.200001,,318.0,3.5,0.0,50.0,,2.0,,,10.0
10, 8,500.0,22.0,17.799999,0.0,293.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,500.0,25.0,18.700001,,279.0,3.9,0.0,48.0,,2.0,,,10.0
10, 8,500.0,28.0,16.1,0.0,301.0,4.9,0.0,56.0,0.0,2.0,,,10.0
10, 8,500.0,31.0,14.8,,298.0,2.1,0.0,72.0,,2.0,,,10.0
10, 8,500.0,34.0,13.2,0.0,216.0,0.9,0.0,82.0,0.0,2.0,,,10.0
10, 8,500.0,37.0,11.3,,201.0,1.7,0.0,78.0,,3.0,,,20.0
10, 8,500.0,40.0,12.2,0.0,191.0,1.7,0.0,74.0,0.0,4.0,,,29.0
10, 8,500.0,43.0,16.5,,218.0,1.8,1.0,61.0,,4.0,,,64.0
10, 8,500.0,46.0,19.0,0.0,226.0,2.9,1.0,61.0,5.0,4.0,,,60.0
10, 8,500.0,49.0,19.0,,229.0,4.0,1.0,61.0,,4.0,,,60.0
10, 8,500.0,52.0,16.6,0.0,331.0,2.4,1.0,71.0,5.0,4.0,,,60.0
10, 8,500.0,55.0,15.3,,304.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,500.0,58.0,14.5,0.0,293.0,2.3,0.0,84.0,0.0,4.0,,,30.0
10, 8,800.0,4.0,17.299999,,258.0,2.0,0.0,87.0,,3.0,20.0,13.9,20.0
10, 8,800.0,7.0,16.5,0.0,310.0,4.4,1.0,88.0,1.0,4.0,19.1,11.4,62.0
10, 8,800.0,10.0,15.6,,323.0,3.2,0.0,82.0,,4.0,,,29.0
10, 8,800.0,13.0,13.9,0.0,318.0,2.3,0.0,72.0,0.0,3.0,,,20.0
10, 8,800.0,16.0,17.0,,319.0,3.4,0.0,50.0,,2.0,,,10.0
10, 8,800.0,19.0,17.9,0.0,290.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,800.0,22.0,18.6,,278.0,4.0,0.0,48.0,,2.0,,,10.0
10, 8,800.0,25.0,16.1,0.0,301.0,5.0,0.0,57.0,0.0,2.0,,,10.0
10, 8,800.0,28.0,14.7,,300.0,2.2,0.0,72.0,,2.0,,,10.0
10, 8,800.0,31.0,12.4,0.0,216.0,0.9,0.0,83.0,0.0,2.0,,,10.0
10, 8,800.0,34.0,11.4,,201.0,1.7,0.0,79.0,,3.0,,,20.0
10, 8,800.0,37.0,12.5,0.0,191.0,1.8,0.0,74.0,0.0,4.0,,,30.0
10, 8,800.0,40.0,16.6,,219.0,1.8,1.0,61.0,,4.0,,,63.0
10, 8,800.0,43.0,19.1,0.0,227.0,2.9,1.0,61.0,1.0,4.0,,,60.0
10, 8,800.0,46.0,18.700001,,227.0,3.9,1.0,61.0,,4.0,,,60.0
10, 8,800.0,49.0,17.0,0.0,323.0,2.1,1.0,71.0,1.0,4.0,,,59.0
10, 8,800.0,52.0,15.2,,303.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,800.0,55.0,14.5,0.0,292.0,2.4,0.0,83.0,0.0,4.0,,,30.0
10, 8,1100.0,4.0,16.5,0.0,310.0,4.4,1.0,88.0,1.0,4.0,20.0,13.9,62.0
10, 8,1100.0,7.0,15.6,,323.0,3.2,0.0,82.0,,4.0,19.1,11.4,29.0
10, 8,1100.0,10.0,13.9,0.0,318.0,2.3,0.0,72.0,0.0,3.0,,,20.0
10, 8,1100.0,13.0,17.0,,319.0,3.4,0.0,50.0,,2.0,,,10.0
10, 8,1100.0,16.0,17.9,0.0,290.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,1100.0,19.0,18.6,,278.0,4.0,0.0,48.0,,2.0,,,10.0
10, 8,1100.0,22.0,16.1,0.0,301.0,5.0,0.0,57.0,0.0,2.0,,,10.0
10, 8,1100.0,25.0,14.7,,300.0,2.2,0.0,72.0,,2.0,,,10.0
10, 8,1100.0,28.0,12.4,0.0,216.0,0.9,0.0,83.0,0.0,2.0,,,10.0
10, 8,1100.0,31.0,11.4,,201.0,1.7,0.0,79.0,,3.0,,,20.0
10, 8,1100.0,34.0,12.5,0.0,191.0,1.8,0.0,74.0,0.0,4.0,,,30.0
10, 8,1100.0,37.0,16.6,,219.0,1.8,1.0,61.0,,4.0,,,63.0
10, 8,1100.0,40.0,19.1,0.0,227.0,2.9,1.0,61.0,1.0,4.0,,,60.0
10, 8,1100.0,43.0,18.700001,,227.0,3.9,1.0,61.0,,4.0,,,60.0
10, 8,1100.0,46.0,17.0,0.0,323.0,2.1,1.0,71.0,1.0,4.0,,,59.0
10, 8,1100.0,49.0,15.2,,303.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,1100.0,52.0,14.5,0.0,292.0,2.4,0.0,83.0,0.0,4.0,,,30.0
10, 8,1400.0,4.0,15.6,,323.0,3.2,0.0,82.0,,4.0,20.0,13.9,29.0
10, 8,1400.0,7.0,13.9,0.0,318.0,2.3,0.0,72.0,0.0,3.0,19.1,11.4,20.0
10, 8,1400.0,10.0,17.0,,319.0,3.4,0.0,50.0,,2.0,,,10.0
10, 8,1400.0,13.0,17.9,0.0,290.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,1400.0,16.0,18.6,,278.0,4.0,0.0,48.0,,2.0,,,10.0
10, 8,1400.0,19.0,16.1,0.0,301.0,5.0,0.0,57.0,0.0,2.0,,,10.0
10, 8,1400.0,22.0,14.7,,300.0,2.2,0.0,72.0,,2.0,,,10.0
10, 8,1400.0,25.0,12.4,0.0,216.0,0.9,0.0,83.0,0.0,2.0,,,10.0
10, 8,1400.0,28.0,11.4,,201.0,1.7,0.0,79.0,,3.0,,,20.0
10, 8,1400.0,31.0,12.5,0.0,191.0,1.8,0.0,74.0,0.0,4.0,,,30.0
10, 8,1400.0,34.0,16.6,,219.0,1.8,1.0,61.0,,4.0,,,63.0
10, 8,1400.0,37.0,19.1,0.0,227.0,2.9,1.0,61.0,1.0,4.0,,,60.0
10, 8,1400.0,40.0,18.700001,,227.0,3.9,1.0,61.0,,4.0,,,60.0
10, 8,1400.0,43.0,17.0,0.0,323.0,2.1,1.0,71.0,1.0,4.0,,,59.0
10, 8,1400.0,46.0,15.2,,303.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,1400.0,49.0,14.5,0.0,292.0,2.4,0.0,83.0,0.0,4.0,,,30.0
10, 8,1700.0,4.0,13.9,0.0,318.0,2.3,0.0,72.0,0.0,3.0,20.0,13.9,20.0
10, 8,1700.0,7.0,17.0,,319.0,3.4,0.0,50.0,,2.0,19.1,11.4,10.0
10, 8,1700.0,10.0,17.9,0.0,290.0,2.0,0.0,47.0,0.0,2.0,,,10.0
10, 8,1700.0,13.0,18.6,,278.0,4.0,0.0,48.0,,2.0,,,10.0
10, 8,1700.0,16.0,16.1,0.0,301.0,5.0,0.0,57.0,0.0,2.0,,,10.0
10, 8,1700.0,19.0,14.7,,300.0,2.2,0.0,72.0,,2.0,,,10.0
10, 8,1700.0,22.0,12.4,0.0,216.0,0.9,0.0,83.0,0.0,2.0,,,10.0
10, 8,1700.0,25.0,11.4,,201.0,1.7,0.0,79.0,,3.0,,,20.0
10, 8,1700.0,28.0,12.5,0.0,191.0,1.8,0.0,74.0,0.0,4.0,,,30.0
10, 8,1700.0,31.0,16.5,,219.0,1.8,1.0,61.0,,4.0,,,63.0
10, 8,1700.0,34.0,19.1,0.0,227.0,2.9,1.0,61.0,1.0,4.0,,,60.0
10, 8,1700.0,37.0,18.700001,,227.0,3.9,1.0,61.0,,4.0,,,60.0
10, 8,1700.0,40.0,17.0,0.0,323.0,2.1,1.0,71.0,1.0,4.0,,,59.0
10, 8,1700.0,43.0,15.2,,303.0,2.3,0.0,84.0,,4.0,,,27.0
10, 8,1700.0,46.0,14.4,0.0,292.0,2.4,0.0,83.0,0.0,4.0,,,30.0
10, 8,2000.0,4.0,16.700001,,322.0,3.2,0.0,50.0,,3.0,20.0,12.0,20.0
10, 8,2000.0,7.0,18.700001,0.0,304.0,2.4,0.0,38.0,0.0,2.0,17.700001,9.6,10.0
10, 8,2000.0,10.0,18.9,,274.0,2.8,0.0,42.0,,1.0,15.8,,0.0
10, 8,2000.0,13.0,15.9,0.0,286.0,4.0,0.0,55.0,0.0,1.0,,,0.0
10, 8,2000.0,16.0,14.6,,228.0,1.3,0.0,73.0,,1.0,,,0.0
10, 8,2000.0,19.0,12.7,0.0,209.0,2.1,0.0,69.0,0.0,2.0,,,11.0
10, 8,2000.0,22.0,14.3,,208.0,1.8,0.0,78.0,,3.0,,,23.0
10, 8,2000.0,25.0,16.6,0.0,204.0,2.7,0.0,65.0,0.0,4.0,,,30.0
10, 8,2000.0,28.0,18.0,,283.0,1.1,1.0,67.0,,4.0,,,64.0
10, 8,2000.0,31.0,17.700001,0.0,288.0,2.1,1.0,60.0,1.0,4.0,,,60.0
10, 8,2000.0,34.0,16.5,,318.0,4.2,1.0,60.0,,4.0,,,59.0
10, 8,2000.0,37.0,15.0,0.0,311.0,4.1,1.0,63.0,1.0,4.0,,,59.0
10, 8,2000.0,40.0,14.1,,314.0,2.6,0.0,68.0,,4.0,,,27.0
10, 8,2000.0,43.0,12.5,0.0,294.0,2.3,0.0,80.0,0.0,4.0,,,30.0
10, 8,2000.0,46.0,11.1,,290.0,2.3,0.0,82.0,,3.0,,,20.0
10, 8,2000.0,49.0,10.3,0.0,314.0,2.4,0.0,83.0,0.0,3.0,,,20.0
10, 8,2000.0,52.0,13.9,,248.0,1.5,0.0,68.0,,3.0,,,20.0
10, 8,2000.0,55.0,15.8,0.0,261.0,3.1,0.0,54.0,0.0,4.0,,,30.0
10, 8,2000.0,58.0,14.7,,272.0,4.1,1.0,64.0,,4.0,,,60.0
10, 8,2000.0,61.0,14.1,0.0,291.0,2.4,1.0,70.0,1.0,4.0,,,62.0
10, 8,2000.0,64.0,13.5,,314.0,3.4,0.0,78.0,,4.0,,,30.0
10, 8,2000.0,67.0,12.4,0.0,333.0,2.5,0.0,78.0,0.0,4.0,,,30.0
10, 8,2300.0,4.0,18.700001,0.0,304.0,2.4,0.0,38.0,0.0,2.0,20.0,12.0,10.0
10, 8,2300.0,7.0,18.9,,274.0,2.8,0.0,43.0,,1.0,17.700001,9.6,0.0
10, 8,2300.0,10.0,15.9,0.0,286.0,4.0,0.0,55.0,0.0,1.0,15.8,,0.0
10, 8,2300.0,13.0,14.6,,228.0,1.3,0.0,73.0,,1.0,,,0.0
10, 8,2300.0,16.0,12.7,0.0,209.0,2.1,0.0,69.0,0.0,2.0,,,11.0
10, 8,2300.0,19.0,14.3,,208.0,1.8,0.0,78.0,,3.0,,,23.0
10, 8,2300.0,22.0,16.6,0.0,204.0,2.7,0.0,65.0,0.0,4.0,,,30.0
10, 8,2300.0,25.0,18.0,,283.0,1.1,1.0,67.0,,4.0,,,64.0
10, 8,2300.0,28.0,17.700001,0.0,288.0,2.1,1.0,60.0,1.0,4.0,,,60.0
10, 8,2300.0,31.0,16.5,,318.0,4.2,1.0,61.0,,4.0,,,59.0
10, 8,2300.0,34.0,15.0,0.0,311.0,4.1,0.0,63.0,1.0,4.0,,,27.0
10, 8,2300.0,37.0,14.1,,314.0,2.6,0.0,68.0,,4.0,,,30.0
10, 8,2300.0,40.0,12.5,0.0,294.0,2.3,0.0,80.0,0.0,4.0,,,30.0
10, 8,2300.0,43.0,11.1,,290.0,2.3,0.0,82.0,,3.0,,,20.0
10, 8,2300.0,46.0,10.3,0.0,314.0,2.4,0.0,83.0,0.0,3.0,,,20.0
10, 8,2300.0,49.0,13.9,,248.0,1.5,0.0,68.0,,3.0,,,20.0
10, 8,2300.0,52.0,15.8,0.0,261.0,3.1,0.0,54.0,0.0,4.0,,,30.0
10, 8,2300.0,55.0,14.7,,272.0,4.1,1.0,64.0,,4.0,,,60.0
10, 8,2300.0,58.0,14.1,0.0,291.0,2.4,1.0,70.0,1.0,4.0,,,62.0
10, 8,2300.0,61.0,13.5,,314.0,3.4,0.0,78.0,,4.0,,,30.0
10, 8,2300.0,64.0,12.4,0.0,333.0,2.5,0.0,78.0,0.0,4.0,,,30.0
10, 9,200.0,4.0,18.9,,274.0,2.8,0.0,42.0,,1.0,19.9,12.0,0.0
10, 9,200.0,7.0,15.9,0.0,286.0,4.0,0.0,55.0,0.0,1.0,17.700001,9.6,0.0
10, 9,200.0,10.0,14.6,,228.0,1.3,0.0,73.0,,1.0,15.8,,0.0
10, 9,200.0,13.0,12.7,0.0,209.0,2.1,0.0,69.0,0.0,2.0,,,11.0
10, 9,200.0,16.0,14.3,,208.0,1.8,0.0,78.0,,3.0,,,23.0
10, 9,200.0,19.0,16.6,0.0,204.0,2.7,0.0,65.0,0.0,4.0,,,30.0
10, 9,200.0,22.0,18.0,,283.0,1.1,1.0,67.0,,4.0,,,64.0
10, 9,200.0,25.0,17.700001,0.0,288.0,2.1,1.0,60.0,1.0,4.0,,,60.0
10, 9,200.0,28.0,16.5,,318.0,4.2,1.0,61.0,,4.0,,,59.0
10, 9,200.0,31.0,15.0,0.0,311.0,4.1,0.0,63.0,1.0,4.0,,,27.0
10, 9,200.0,34.0,14.1,,314.0,2.6,0.0,68.0,,4.0,,,30.0
10, 9,200.0,37.0,12.5,0.0,294.0,2.3,0.0,80.0,0.0,4.0,,,30.0
10, 9,200.0,40.0,11.1,,290.0,2.3,0.0,82.0,,3.0,,,20.0
10, 9,200.0,43.0,10.3,0.0,314.0,2.4,0.0,83.0,0.0,3.0,,,20.0
10, 9,200.0,46.0,13.9,,248.0,1.5,0.0,68.0,,3.0,,,20.0
10, 9,200.0,49.0,15.8,0.0,261.0,3.1,0.0,54.0,0.0,4.0,,,30.0
10, 9,200.0,52.0,14.7,,272.0,4.1,1.0,64.0,,4.0,,,60.0
10, 9,200.0,55.0,14.1,0.0,291.0,2.4,1.0,70.0,1.0,4.0,,,62.0
10, 9,200.0,58.0,13.5,,314.0,3.4,0.0,78.0,,4.0,,,30.0
10, 9,200.0,61.0,12.4,0.0,333.0,2.5,0.0,78.0,0.0,4.0,,,30.0
10, 9,500.0,4.0,15.9,0.0,286.0,4.0,0.0,55.0,0.0,1.0,17.700001,12.0,0.0
10, 9,500.0,7.0,14.6,,228.0,1.3,0.0,73.0,,1.0,15.8,9.6,0.0
10, 9,500.0,10.0,12.7,0.0,209.0,2.1,0.0,69.0,0.0,2.0,,,11.0
10, 9,500.0,13.0,14.3,,208.0,1.8,0.0,78.0,,3.0,,,23.0
10, 9,500.0,16.0,16.6,0.0,204.0,2.7,0.0,65.0,0.0,4.0,,,30.0
10, 9,500.0,19.0,18.0,,283.0,1.1,1.0,67.0,,4.0,,,64.0
10, 9,500.0,22.0,17.700001,0.0,288.0,2.1,1.0,60.0,1.0,4.0,,,60.0
10, 9,500.0,25.0,16.5,,318.0,4.2,1.0,61.0,,4.0,,,59.0
10, 9,500.0,28.0,15.0,0.0,311.0,4.1,0.0,63.0,1.0,4.0,,,27.0
10, 9,500.0,31.0,14.1,,314.0,2.6,0.0,68.0,,4.0,,,30.0
10, 9,500.0,34.0,12.5,0.0,294.0,2.3,0.0,80.0,0.0,4.0,,,30.0
10, 9,500.0,37.0,11.1,,290.0,2.3,0.0,82.0,,3.0,,,20.0
10, 9,500.0,40.0,10.3,0.0,314.0,2.4,0.0,83.0,0.0,3.0,,,20.0
10, 9,500.0,43.0,13.9,,248.0,1.5,0.0,68.0,,3.0,,,20.0
10, 9,500.0,46.0,15.8,0.0,261.0,3.1,0.0,54.0,0.0,4.0,,,30.0
10, 9,500.0,49.0,14.7,,272.0,4.1,1.0,64.0,,4.0,,,60.0
10, 9,500.0,52.0,14.1,0.0,291.0,2.4,1.0,70.0,1.0,4.0,,,62.0
