month, format: day,hour,forecast,강수형태,강수확률,풍속,3시간기온,습도,일최고기온,하늘상태,6시간적설,6시간강수량,일최저기온,풍향
2, 9,200.0,28.0,0.0,20.0,6.0,7.0,65.0,,3.0,,,,245.0
2, 9,200.0,31.0,0.0,10.0,1.8,5.0,85.0,,1.0,0.0,0.0,,231.0
2, 9,200.0,34.0,0.0,0.0,1.7,3.0,95.0,,1.0,,,,227.0
2, 9,200.0,37.0,0.0,10.0,1.7,2.0,95.0,,3.0,0.0,0.0,,273.0
2, 9,200.0,40.0,0.0,20.0,0.6,1.0,95.0,,3.0,,,,171.0
2, 9,200.0,43.0,0.0,20.0,1.8,1.0,95.0,,3.0,0.0,0.0,,161.0
2, 9,200.0,46.0,0.0,20.0,1.7,1.0,95.0,,3.0,,,,156.0
2, 9,200.0,49.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,74.0
2, 9,200.0,52.0,0.0,0.0,1.6,7.0,65.0,,1.0,,,,14.0
2, 9,200.0,55.0,0.0,0.0,1.3,4.0,80.0,,1.0,0.0,0.0,,328.0
2, 9,200.0,58.0,0.0,0.0,0.9,1.0,90.0,,1.0,,,,283.0
2, 9,200.0,61.0,0.0,0.0,0.6,0.0,95.0,,1.0,0.0,0.0,,309.0
2, 9,500.0,4.0,0.0,0.0,2.6,1.0,70.0,9.0,1.0,0.0,0.0,-1.0,224.0
2, 9,500.0,7.0,0.0,0.0,2.7,-1.0,85.0,9.0,1.0,,,-1.0,185.0
2, 9,500.0,10.0,0.0,0.0,2.2,-1.0,85.0,,1.0,0.0,0.0,,189.0
2, 9,500.0,13.0,0.0,0.0,2.1,-1.0,90.0,,1.0,,,,186.0
2, 9,500.0,16.0,0.0,10.0,3.2,-1.0,90.0,,1.0,0.0,0.0,,180.0
2, 9,500.0,19.0,0.0,20.0,3.6,2.0,85.0,,3.0,,,,212.0
2, 9,500.0,22.0,0.0,20.0,6.5,8.0,60.0,,3.0,0.0,0.0,,248.0
2, 9,500.0,25.0,0.0,20.0,6.0,7.0,65.0,,3.0,,,,245.0
2, 9,500.0,28.0,0.0,10.0,1.8,5.0,85.0,,1.0,0.0,0.0,,231.0
2, 9,500.0,31.0,0.0,0.0,1.7,3.0,95.0,,1.0,,,,227.0
2, 9,500.0,34.0,0.0,10.0,1.7,2.0,95.0,,3.0,0.0,0.0,,273.0
2, 9,500.0,37.0,0.0,20.0,0.6,1.0,95.0,,3.0,,,,171.0
2, 9,500.0,40.0,0.0,20.0,1.8,1.0,95.0,,3.0,0.0,0.0,,161.0
2, 9,500.0,43.0,0.0,20.0,1.7,1.0,95.0,,3.0,,,,156.0
2, 9,500.0,46.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,74.0
2, 9,500.0,49.0,0.0,0.0,1.6,7.0,65.0,,1.0,,,,14.0
2, 9,500.0,52.0,0.0,0.0,1.3,4.0,80.0,,1.0,0.0,0.0,,328.0
2, 9,500.0,55.0,0.0,0.0,0.9,1.0,90.0,,1.0,,,,283.0
2, 9,500.0,58.0,0.0,0.0,0.6,0.0,95.0,,1.0,0.0,0.0,,309.0
2, 9,800.0,4.0,0.0,0.0,2.3,-1.0,85.0,9.0,1.0,,,-1.0,190.0
2, 9,800.0,7.0,0.0,0.0,2.4,-1.0,85.0,9.0,1.0,0.0,0.0,-1.0,192.0
2, 9,800.0,10.0,0.0,0.0,1.9,-1.0,90.0,,1.0,,,,186.0
2, 9,800.0,13.0,0.0,10.0,1.9,-1.0,90.0,,1.0,0.0,0.0,,183.0
2, 9,800.0,16.0,0.0,20.0,3.3,2.0,85.0,,3.0,,,,219.0
2, 9,800.0,19.0,0.0,20.0,5.5,8.0,60.0,,3.0,0.0,0.0,,250.0
2, 9,800.0,22.0,0.0,20.0,5.8,7.0,65.0,,3.0,,,,261.0
2, 9,800.0,25.0,0.0,10.0,2.3,5.0,85.0,,1.0,0.0,0.0,,247.0
2, 9,800.0,28.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,219.0
2, 9,800.0,31.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,232.0
2, 9,800.0,34.0,0.0,20.0,1.1,1.0,95.0,,3.0,,,,214.0
2, 9,800.0,37.0,0.0,20.0,1.7,1.0,95.0,,3.0,0.0,0.0,,149.0
2, 9,800.0,40.0,0.0,20.0,1.8,1.0,95.0,,3.0,,,,124.0
2, 9,800.0,43.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,142.0
2, 9,800.0,46.0,0.0,0.0,2.1,7.0,65.0,,1.0,,,,360.0
2, 9,800.0,49.0,0.0,0.0,1.9,4.0,80.0,,1.0,0.0,0.0,,332.0
2, 9,800.0,52.0,0.0,0.0,0.4,1.0,90.0,,1.0,,,,284.0
2, 9,800.0,55.0,0.0,0.0,1.1,0.0,95.0,,1.0,0.0,0.0,,135.0
2, 9,1100.0,4.0,0.0,0.0,2.4,-1.0,85.0,9.0,1.0,0.0,0.0,-1.0,192.0
2, 9,1100.0,7.0,0.0,0.0,1.9,-1.0,90.0,9.0,1.0,,,-1.0,186.0
2, 9,1100.0,10.0,0.0,10.0,1.9,-1.0,90.0,,1.0,0.0,0.0,,183.0
2, 9,1100.0,13.0,0.0,20.0,3.3,2.0,85.0,,3.0,,,,219.0
2, 9,1100.0,16.0,0.0,20.0,5.5,8.0,60.0,,3.0,0.0,0.0,,250.0
2, 9,1100.0,19.0,0.0,20.0,5.8,7.0,65.0,,3.0,,,,261.0
2, 9,1100.0,22.0,0.0,10.0,2.3,5.0,85.0,,1.0,0.0,0.0,,247.0
2, 9,1100.0,25.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,219.0
2, 9,1100.0,28.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,232.0
2, 9,1100.0,31.0,0.0,20.0,1.1,1.0,95.0,,3.0,,,,214.0
2, 9,1100.0,34.0,0.0,20.0,1.7,1.0,95.0,,3.0,0.0,0.0,,149.0
2, 9,1100.0,37.0,0.0,20.0,1.8,1.0,95.0,,3.0,,,,124.0
2, 9,1100.0,40.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,142.0
2, 9,1100.0,43.0,0.0,0.0,2.1,7.0,65.0,,1.0,,,,360.0
2, 9,1100.0,46.0,0.0,0.0,1.9,4.0,80.0,,1.0,0.0,0.0,,332.0
2, 9,1100.0,49.0,0.0,0.0,0.4,1.0,90.0,,1.0,,,,284.0
2, 9,1100.0,52.0,0.0,0.0,1.1,0.0,95.0,,1.0,0.0,0.0,,135.0
2, 9,1400.0,4.0,0.0,0.0,1.9,-1.0,90.0,9.0,1.0,,,-1.0,186.0
2, 9,1400.0,7.0,0.0,10.0,1.9,-1.0,90.0,9.0,1.0,0.0,0.0,-1.0,183.0
2, 9,1400.0,10.0,0.0,20.0,3.3,2.0,85.0,,3.0,,,,219.0
2, 9,1400.0,13.0,0.0,20.0,5.5,8.0,60.0,,3.0,0.0,0.0,,250.0
2, 9,1400.0,16.0,0.0,20.0,5.8,7.0,65.0,,3.0,,,,261.0
2, 9,1400.0,19.0,0.0,10.0,2.3,5.0,85.0,,1.0,0.0,0.0,,247.0
2, 9,1400.0,22.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,219.0
2, 9,1400.0,25.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,232.0
2, 9,1400.0,28.0,0.0,20.0,1.1,1.0,95.0,,3.0,,,,214.0
2, 9,1400.0,31.0,0.0,20.0,1.7,1.0,95.0,,3.0,0.0,0.0,,149.0
2, 9,1400.0,34.0,0.0,20.0,1.8,1.0,95.0,,3.0,,,,124.0
2, 9,1400.0,37.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,142.0
2, 9,1400.0,40.0,0.0,0.0,2.1,7.0,65.0,,1.0,,,,360.0
2, 9,1400.0,43.0,0.0,0.0,1.9,4.0,80.0,,1.0,0.0,0.0,,332.0
2, 9,1400.0,46.0,0.0,0.0,0.4,1.0,90.0,,1.0,,,,284.0
2, 9,1400.0,49.0,0.0,0.0,1.1,0.0,95.0,,1.0,0.0,0.0,,135.0
2, 9,1700.0,4.0,0.0,10.0,1.9,-1.0,90.0,9.0,1.0,0.0,0.0,-1.0,183.0
2, 9,1700.0,7.0,0.0,20.0,3.3,2.0,85.0,9.0,3.0,,,-1.0,219.0
2, 9,1700.0,10.0,0.0,20.0,5.5,8.0,60.0,,3.0,0.0,0.0,,250.0
2, 9,1700.0,13.0,0.0,20.0,5.8,7.0,65.0,,3.0,,,,261.0
2, 9,1700.0,16.0,0.0,10.0,2.3,5.0,85.0,,1.0,0.0,0.0,,247.0
2, 9,1700.0,19.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,219.0
2, 9,1700.0,22.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,232.0
2, 9,1700.0,25.0,0.0,20.0,1.1,1.0,95.0,,3.0,,,,214.0
2, 9,1700.0,28.0,0.0,20.0,1.7,1.0,95.0,,3.0,0.0,0.0,,149.0
2, 9,1700.0,31.0,0.0,20.0,1.8,1.0,95.0,,3.0,,,,124.0
2, 9,1700.0,34.0,0.0,0.0,1.8,4.0,85.0,,1.0,0.0,0.0,,142.0
2, 9,1700.0,37.0,0.0,0.0,2.1,7.0,65.0,,1.0,,,,360.0
2, 9,1700.0,40.0,0.0,0.0,1.9,4.0,80.0,,1.0,0.0,0.0,,332.0
2, 9,1700.0,43.0,0.0,0.0,0.4,1.0,90.0,,1.0,,,,284.0
2, 9,1700.0,46.0,0.0,0.0,1.1,0.0,95.0,,1.0,0.0,0.0,,135.0
2, 9,2000.0,4.0,0.0,20.0,3.3,2.0,85.0,10.0,3.0,,,0.0,213.0
2, 9,2000.0,7.0,0.0,20.0,5.5,8.0,60.0,10.0,3.0,0.0,0.0,-2.0,252.0
2, 9,2000.0,10.0,0.0,20.0,5.8,9.0,60.0,12.0,3.0,,,,262.0
2, 9,2000.0,13.0,0.0,10.0,2.3,5.0,80.0,,1.0,0.0,0.0,,247.0
2, 9,2000.0,16.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,214.0
2, 9,2000.0,19.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,233.0
2, 9,2000.0,22.0,0.0,20.0,1.5,1.0,95.0,,3.0,,,,222.0
2, 9,2000.0,25.0,0.0,20.0,0.8,1.0,95.0,,3.0,0.0,0.0,,120.0
2, 9,2000.0,28.0,0.0,20.0,1.5,2.0,95.0,,3.0,,,,148.0
2, 9,2000.0,31.0,0.0,0.0,1.3,5.0,85.0,,1.0,0.0,0.0,,129.0
2, 9,2000.0,34.0,0.0,0.0,1.7,8.0,60.0,,1.0,,,,343.0
2, 9,2000.0,37.0,0.0,0.0,2.2,4.0,80.0,,1.0,0.0,0.0,,342.0
2, 9,2000.0,40.0,0.0,0.0,1.0,1.0,95.0,,1.0,,,,315.0
2, 9,2000.0,43.0,0.0,0.0,1.3,0.0,95.0,,1.0,0.0,0.0,,132.0
2, 9,2000.0,46.0,0.0,0.0,1.3,-1.0,95.0,,1.0,,,,151.0
2, 9,2000.0,49.0,0.0,0.0,1.7,-1.0,95.0,,1.0,0.0,0.0,,140.0
2, 9,2000.0,52.0,0.0,0.0,1.7,0.0,95.0,,1.0,,,,114.0
2, 9,2000.0,55.0,0.0,0.0,1.5,8.0,60.0,,1.0,0.0,0.0,,152.0
2, 9,2000.0,58.0,0.0,0.0,3.2,9.0,55.0,,1.0,,,,311.0
2, 9,2000.0,61.0,0.0,0.0,1.1,4.0,80.0,,1.0,0.0,0.0,,350.0
2, 9,2000.0,64.0,0.0,0.0,0.2,1.0,90.0,,1.0,,,,207.0
2, 9,2000.0,67.0,0.0,10.0,0.7,0.0,90.0,,1.0,0.0,0.0,,74.0
2, 9,2300.0,4.0,0.0,20.0,5.5,8.0,60.0,10.0,3.0,0.0,0.0,0.0,252.0
2, 9,2300.0,7.0,0.0,20.0,5.8,9.0,60.0,10.0,3.0,,,-2.0,262.0
2, 9,2300.0,10.0,0.0,10.0,2.3,5.0,80.0,12.0,1.0,0.0,0.0,,247.0
2, 9,2300.0,13.0,0.0,0.0,2.1,3.0,95.0,,1.0,,,,214.0
2, 9,2300.0,16.0,0.0,10.0,1.6,2.0,95.0,,3.0,0.0,0.0,,233.0
2, 9,2300.0,19.0,0.0,20.0,1.5,1.0,95.0,,3.0,,,,222.0
2, 9,2300.0,22.0,0.0,20.0,0.8,1.0,95.0,,3.0,0.0,0.0,,120.0
2, 9,2300.0,25.0,0.0,20.0,1.5,2.0,95.0,,3.0,,,,148.0
2, 9,2300.0,28.0,0.0,0.0,1.3,5.0,85.0,,1.0,0.0,0.0,,129.0
2, 9,2300.0,31.0,0.0,0.0,1.7,8.0,60.0,,1.0,,,,343.0
2, 9,2300.0,34.0,0.0,0.0,2.2,4.0,80.0,,1.0,0.0,0.0,,342.0
2, 9,2300.0,37.0,0.0,0.0,1.0,1.0,95.0,,1.0,,,,315.0
2, 9,2300.0,40.0,0.0,0.0,1.3,0.0,95.0,,1.0,0.0,0.0,,132.0
2, 9,2300.0,43.0,0.0,0.0,1.3,-1.0,95.0,,1.0,,,,151.0
2, 9,2300.0,46.0,0.0,0.0,1.7,-1.0,95.0,,1.0,0.0,0.0,,140.0
2, 9,2300.0,49.0,0.0,0.0,1.7,0.0,95.0,,1.0,,,,114.0
2, 9,2300.0,52.0,0.0,0.0,1.5,8.0,60.0,,1.0,0.0,0.0,,152.0
2, 9,2300.0,55.0,0.0,0.0,3.2,9.0,55.0,,1.0,,,,311.0
2, 9,2300.0,58.0,0.0,0.0,1.1,4.0,80.0,,1.0,0.0,0.0,,350.0
2, 9,2300.0,61.0,0.0,0.0,0.2,1.0,90.0,,1.0,,,,207.0
2, 9,2300.0,64.0,0.0,10.0,0.7,0.0,90.0,,1.0,0.0,0.0,,74.0
3, 1,200.0,4.0,1.0,70.0,3.5,9.0,90.0,10.0,4.0,,,0.0,13.0
3, 1,200.0,7.0,1.0,80.0,6.3,5.0,85.0,6.0,4.0,0.0,40.0,-3.0,5.0
3, 1,200.0,10.0,1.0,60.0,7.0,3.0,85.0,10.0,4.0,,,,21.0
3, 1,200.0,13.0,1.0,60.0,5.1,2.0,85.0,,4.0,0.0,5.0,,25.0
3, 1,200.0,16.0,2.0,60.0,5.9,1.0,75.0,,4.0,,,,11.0
3, 1,200.0,19.0,0.0,30.0,4.9,0.0,75.0,,4.0,0.0,5.0,,4.0
3, 1,200.0,22.0,0.0,30.0,5.1,1.0,70.0,,4.0,,,,12.0
3, 1,200.0,25.0,0.0,0.0,5.3,5.0,55.0,,1.0,0.0,0.0,,354.0
3, 1,200.0,28.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,330.0
3, 1,200.0,31.0,0.0,0.0,4.3,3.0,65.0,,1.0,0.0,0.0,,308.0
3, 1,200.0,34.0,0.0,0.0,2.4,1.0,80.0,,1.0,,,,330.0
3, 1,200.0,37.0,0.0,0.0,1.2,0.0,85.0,,1.0,0.0,0.0,,85.0
3, 1,200.0,40.0,0.0,0.0,1.8,-1.0,85.0,,1.0,,,,119.0
3, 1,200.0,43.0,0.0,0.0,2.3,-2.0,80.0,,1.0,0.0,0.0,,133.0
3, 1,200.0,46.0,0.0,0.0,3.0,1.0,65.0,,1.0,,,,150.0
3, 1,200.0,49.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,187.0
3, 1,200.0,52.0,0.0,0.0,4.5,8.0,40.0,,1.0,,,,217.0
3, 1,200.0,55.0,0.0,0.0,2.2,5.0,55.0,,1.0,0.0,0.0,,210.0
3, 1,200.0,58.0,0.0,0.0,1.9,1.0,80.0,,1.0,,,,164.0
3, 1,200.0,61.0,0.0,0.0,2.1,1.0,80.0,,1.0,0.0,0.0,,152.0
3, 1,500.0,4.0,1.0,80.0,6.3,5.0,85.0,6.0,4.0,0.0,20.0,0.0,5.0
3, 1,500.0,7.0,1.0,60.0,7.0,3.0,85.0,10.0,4.0,,,-3.0,21.0
3, 1,500.0,10.0,1.0,60.0,5.1,2.0,85.0,,4.0,0.0,5.0,,25.0
3, 1,500.0,13.0,2.0,60.0,5.9,1.0,75.0,,4.0,,,,11.0
3, 1,500.0,16.0,0.0,30.0,4.9,0.0,75.0,,4.0,0.0,5.0,,4.0
3, 1,500.0,19.0,0.0,30.0,5.1,1.0,70.0,,4.0,,,,12.0
3, 1,500.0,22.0,0.0,0.0,5.3,5.0,55.0,,1.0,0.0,0.0,,354.0
3, 1,500.0,25.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,330.0
3, 1,500.0,28.0,0.0,0.0,4.3,3.0,65.0,,1.0,0.0,0.0,,308.0
3, 1,500.0,31.0,0.0,0.0,2.4,1.0,80.0,,1.0,,,,330.0
3, 1,500.0,34.0,0.0,0.0,1.2,0.0,85.0,,1.0,0.0,0.0,,85.0
3, 1,500.0,37.0,0.0,0.0,1.8,-1.0,85.0,,1.0,,,,119.0
3, 1,500.0,40.0,0.0,0.0,2.3,-2.0,80.0,,1.0,0.0,0.0,,133.0
3, 1,500.0,43.0,0.0,0.0,3.0,1.0,65.0,,1.0,,,,150.0
3, 1,500.0,46.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,187.0
3, 1,500.0,49.0,0.0,0.0,4.5,8.0,40.0,,1.0,,,,217.0
3, 1,500.0,52.0,0.0,0.0,2.2,5.0,55.0,,1.0,0.0,0.0,,210.0
3, 1,500.0,55.0,0.0,0.0,1.9,1.0,80.0,,1.0,,,,164.0
3, 1,500.0,58.0,0.0,0.0,2.1,1.0,80.0,,1.0,0.0,0.0,,152.0
3, 1,800.0,4.0,1.0,60.0,7.4,3.0,85.0,6.0,4.0,,,-1.0,24.0
3, 1,800.0,7.0,1.0,60.0,5.1,1.0,80.0,10.0,4.0,0.0,20.0,-2.0,21.0
3, 1,800.0,10.0,2.0,60.0,5.9,1.0,75.0,,4.0,,,,8.0
3, 1,800.0,13.0,0.0,30.0,4.9,0.0,70.0,,4.0,0.0,5.0,,6.0
3, 1,800.0,16.0,0.0,30.0,5.1,1.0,65.0,,4.0,,,,4.0
3, 1,800.0,19.0,0.0,0.0,5.3,4.0,55.0,,1.0,0.0,0.0,,352.0
3, 1,800.0,22.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,337.0
3, 1,800.0,25.0,0.0,0.0,4.3,3.0,60.0,,1.0,0.0,0.0,,312.0
3, 1,800.0,28.0,0.0,0.0,1.8,1.0,80.0,,1.0,,,,319.0
3, 1,800.0,31.0,0.0,0.0,0.6,0.0,80.0,,1.0,0.0,0.0,,121.0
3, 1,800.0,34.0,0.0,0.0,1.5,-1.0,85.0,,1.0,,,,127.0
3, 1,800.0,37.0,0.0,0.0,1.7,-2.0,80.0,,1.0,0.0,0.0,,140.0
3, 1,800.0,40.0,0.0,0.0,2.8,2.0,65.0,,1.0,,,,142.0
3, 1,800.0,43.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,167.0
3, 1,800.0,46.0,0.0,0.0,4.0,9.0,35.0,,1.0,,,,223.0
3, 1,800.0,49.0,0.0,0.0,2.1,5.0,50.0,,1.0,0.0,0.0,,225.0
3, 1,800.0,52.0,0.0,0.0,1.8,1.0,75.0,,1.0,,,,177.0
3, 1,800.0,55.0,0.0,0.0,1.9,1.0,80.0,,1.0,0.0,0.0,,145.0
3, 1,1100.0,4.0,1.0,60.0,5.1,1.0,80.0,6.0,4.0,0.0,5.0,-1.0,21.0
3, 1,1100.0,7.0,2.0,60.0,5.9,1.0,75.0,10.0,4.0,,,-2.0,8.0
3, 1,1100.0,10.0,0.0,30.0,4.9,0.0,70.0,,4.0,0.0,5.0,,6.0
3, 1,1100.0,13.0,0.0,30.0,5.1,1.0,65.0,,4.0,,,,4.0
3, 1,1100.0,16.0,0.0,0.0,5.3,4.0,55.0,,1.0,0.0,0.0,,352.0
3, 1,1100.0,19.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,337.0
3, 1,1100.0,22.0,0.0,0.0,4.3,3.0,60.0,,1.0,0.0,0.0,,312.0
3, 1,1100.0,25.0,0.0,0.0,1.8,1.0,80.0,,1.0,,,,319.0
3, 1,1100.0,28.0,0.0,0.0,0.6,0.0,80.0,,1.0,0.0,0.0,,121.0
3, 1,1100.0,31.0,0.0,0.0,1.5,-1.0,85.0,,1.0,,,,127.0
3, 1,1100.0,34.0,0.0,0.0,1.7,-2.0,80.0,,1.0,0.0,0.0,,140.0
3, 1,1100.0,37.0,0.0,0.0,2.8,2.0,65.0,,1.0,,,,142.0
3, 1,1100.0,40.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,167.0
3, 1,1100.0,43.0,0.0,0.0,4.0,9.0,35.0,,1.0,,,,223.0
3, 1,1100.0,46.0,0.0,0.0,2.1,5.0,50.0,,1.0,0.0,0.0,,225.0
3, 1,1100.0,49.0,0.0,0.0,1.8,1.0,75.0,,1.0,,,,177.0
3, 1,1100.0,52.0,0.0,0.0,1.9,1.0,80.0,,1.0,0.0,0.0,,145.0
3, 1,1400.0,4.0,2.0,60.0,5.9,1.0,75.0,6.0,4.0,,,-1.0,8.0
3, 1,1400.0,7.0,0.0,30.0,4.9,0.0,70.0,10.0,4.0,0.0,5.0,-2.0,6.0
3, 1,1400.0,10.0,0.0,30.0,5.1,1.0,65.0,,4.0,,,,4.0
3, 1,1400.0,13.0,0.0,0.0,5.3,4.0,55.0,,1.0,0.0,0.0,,352.0
3, 1,1400.0,16.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,337.0
3, 1,1400.0,19.0,0.0,0.0,4.3,3.0,60.0,,1.0,0.0,0.0,,312.0
3, 1,1400.0,22.0,0.0,0.0,1.8,1.0,80.0,,1.0,,,,319.0
3, 1,1400.0,25.0,0.0,0.0,0.6,0.0,80.0,,1.0,0.0,0.0,,121.0
3, 1,1400.0,28.0,0.0,0.0,1.5,-1.0,85.0,,1.0,,,,127.0
3, 1,1400.0,31.0,0.0,0.0,1.7,-2.0,80.0,,1.0,0.0,0.0,,140.0
3, 1,1400.0,34.0,0.0,0.0,2.8,2.0,65.0,,1.0,,,,142.0
3, 1,1400.0,37.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,167.0
3, 1,1400.0,40.0,0.0,0.0,4.0,9.0,35.0,,1.0,,,,223.0
3, 1,1400.0,43.0,0.0,0.0,2.1,5.0,50.0,,1.0,0.0,0.0,,225.0
3, 1,1400.0,46.0,0.0,0.0,1.8,1.0,75.0,,1.0,,,,177.0
3, 1,1400.0,49.0,0.0,0.0,1.9,1.0,80.0,,1.0,0.0,0.0,,145.0
3, 1,1700.0,4.0,0.0,30.0,4.9,0.0,70.0,6.0,4.0,0.0,0.0,-1.0,6.0
3, 1,1700.0,7.0,0.0,30.0,5.1,1.0,65.0,10.0,4.0,,,-2.0,4.0
3, 1,1700.0,10.0,0.0,0.0,5.3,4.0,55.0,,1.0,0.0,0.0,,352.0
3, 1,1700.0,13.0,0.0,0.0,5.9,5.0,50.0,,1.0,,,,337.0
3, 1,1700.0,16.0,0.0,0.0,4.3,3.0,60.0,,1.0,0.0,0.0,,312.0
3, 1,1700.0,19.0,0.0,0.0,1.8,1.0,80.0,,1.0,,,,319.0
3, 1,1700.0,22.0,0.0,0.0,0.6,0.0,80.0,,1.0,0.0,0.0,,121.0
3, 1,1700.0,25.0,0.0,0.0,1.5,-1.0,85.0,,1.0,,,,127.0
3, 1,1700.0,28.0,0.0,0.0,1.7,-2.0,80.0,,1.0,0.0,0.0,,140.0
3, 1,1700.0,31.0,0.0,0.0,2.8,2.0,65.0,,1.0,,,,142.0
3, 1,1700.0,34.0,0.0,0.0,3.2,7.0,40.0,,1.0,0.0,0.0,,167.0
3, 1,1700.0,37.0,0.0,0.0,4.0,9.0,35.0,,1.0,,,,223.0
3, 1,1700.0,40.0,0.0,0.0,2.1,5.0,50.0,,1.0,0.0,0.0,,225.0
3, 1,1700.0,43.0,0.0,0.0,1.8,1.0,75.0,,1.0,,,,177.0
3, 1,1700.0,46.0,0.0,0.0,1.9,1.0,80.0,,1.0,0.0,0.0,,145.0
3, 1,2000.0,4.0,0.0,20.0,4.9,1.0,65.0,6.0,3.0,,,-2.0,9.0
3, 1,2000.0,7.0,0.0,10.0,5.2,4.0,55.0,11.0,1.0,0.0,0.0,1.0,351.0
3, 1,2000.0,10.0,0.0,0.0,5.7,5.0,50.0,13.0,1.0,,,,324.0
3, 1,2000.0,13.0,0.0,0.0,3.6,3.0,60.0,,1.0,0.0,0.0,,302.0
3, 1,2000.0,16.0,0.0,0.0,1.4,1.0,80.0,,1.0,,,,266.0
3, 1,2000.0,19.0,0.0,0.0,1.5,0.0,80.0,,1.0,0.0,0.0,,242.0
3, 1,2000.0,22.0,0.0,0.0,1.2,-1.0,85.0,,1.0,,,,149.0
3, 1,2000.0,25.0,0.0,0.0,1.7,-2.0,85.0,,1.0,0.0,0.0,,152.0
3, 1,2000.0,28.0,0.0,0.0,2.7,2.0,65.0,,1.0,,,,138.0
3, 1,2000.0,31.0,0.0,0.0,2.5,8.0,40.0,,1.0,0.0,0.0,,153.0
3, 1,2000.0,34.0,0.0,0.0,2.7,9.0,40.0,,1.0,,,,228.0
3, 1,2000.0,37.0,0.0,0.0,2.3,5.0,55.0,,1.0,0.0,0.0,,232.0
3, 1,2000.0,40.0,0.0,20.0,1.9,2.0,75.0,,3.0,,,,171.0
3, 1,2000.0,43.0,0.0,20.0,2.2,1.0,75.0,,3.0,0.0,0.0,,153.0
3, 1,2000.0,46.0,0.0,20.0,2.2,1.0,75.0,,3.0,,,,146.0
3, 1,2000.0,49.0,0.0,20.0,2.4,2.0,75.0,,3.0,0.0,0.0,,144.0
3, 1,2000.0,52.0,0.0,20.0,3.1,5.0,65.0,,3.0,,,,144.0
3, 1,2000.0,55.0,0.0,30.0,2.6,11.0,45.0,,4.0,0.0,0.0,,159.0
3, 1,2000.0,58.0,0.0,30.0,1.3,12.0,50.0,,4.0,,,,228.0
3, 1,2000.0,61.0,0.0,30.0,1.3,9.0,70.0,,4.0,0.0,0.0,,266.0
3, 1,2000.0,64.0,0.0,30.0,1.1,6.0,85.0,,4.0,,,,95.0
3, 1,2000.0,67.0,0.0,20.0,1.5,5.0,90.0,,3.0,0.0,0.0,,110.0
3, 1,2300.0,4.0,0.0,10.0,5.2,4.0,55.0,6.0,1.0,0.0,0.0,-2.0,351.0
3, 1,2300.0,7.0,0.0,0.0,5.7,5.0,50.0,11.0,1.0,,,1.0,324.0
3, 1,2300.0,10.0,0.0,0.0,3.6,3.0,60.0,13.0,1.0,0.0,0.0,,302.0
3, 1,2300.0,13.0,0.0,0.0,1.4,1.0,80.0,,1.0,,,,266.0
3, 1,2300.0,16.0,0.0,0.0,1.5,0.0,80.0,,1.0,0.0,0.0,,242.0
3, 1,2300.0,19.0,0.0,0.0,1.2,-1.0,85.0,,1.0,,,,149.0
3, 1,2300.0,22.0,0.0,0.0,1.7,-2.0,85.0,,1.0,0.0,0.0,,152.0
3, 1,2300.0,25.0,0.0,0.0,2.7,2.0,65.0,,1.0,,,,138.0
3, 1,2300.0,28.0,0.0,0.0,2.5,8.0,40.0,,1.0,0.0,0.0,,153.0
3, 1,2300.0,31.0,0.0,0.0,2.7,9.0,40.0,,1.0,,,,228.0
3, 1,2300.0,34.0,0.0,0.0,2.3,5.0,55.0,,1.0,0.0,0.0,,232.0
3, 1,2300.0,37.0,0.0,20.0,1.9,2.0,75.0,,3.0,,,,171.0
3, 1,2300.0,40.0,0.0,20.0,2.2,1.0,75.0,,3.0,0.0,0.0,,153.0
