month, format: day,hour,forecast,6시간적설,습도,강수형태,풍향,6시간강수량,강수확률,일최고기온,하늘상태,3시간기온,일최저기온,풍속
8, 24,1700.0,46.0,1.7,90.0,0.0,130.0,0.0,10.0,,2.0,22.6,,1.7
8, 24,2000.0,4.0,15.0,87.0,1.0,42.0,,81.0,24.299999,4.0,23.6,20.200001,15.0
8, 24,2000.0,7.0,15.1,89.0,1.0,25.0,40.0,90.0,27.799999,4.0,23.6,20.4,15.1
8, 24,2000.0,10.0,15.0,89.0,1.0,11.0,,89.0,29.700001,4.0,23.6,,15.0
8, 24,2000.0,13.0,15.0,88.0,1.0,359.0,100.0,79.0,,4.0,22.6,,15.0
8, 24,2000.0,16.0,9.9,90.0,1.0,351.0,,69.0,,4.0,20.9,,9.9
8, 24,2000.0,19.0,4.4,86.0,1.0,333.0,40.0,58.0,,4.0,20.6,,4.4
8, 24,2000.0,22.0,4.1,86.0,0.0,306.0,,18.0,,3.0,20.4,,4.1
8, 24,2000.0,25.0,1.2,86.0,0.0,285.0,0.0,20.0,,3.0,20.200001,,1.2
8, 24,2000.0,28.0,1.5,75.0,0.0,304.0,,20.0,,3.0,23.200001,,1.5
8, 24,2000.0,31.0,0.8,74.0,0.0,321.0,0.0,20.0,,3.0,25.1,,0.8
8, 24,2000.0,34.0,1.3,74.0,0.0,103.0,,10.0,,2.0,26.799999,,1.3
8, 24,2000.0,37.0,2.0,79.0,0.0,134.0,0.0,10.0,,2.0,24.5,,2.0
8, 24,2000.0,40.0,1.5,88.0,0.0,17.0,,10.0,,2.0,23.5,,1.5
8, 24,2000.0,43.0,1.2,93.0,0.0,69.0,0.0,10.0,,2.0,22.299999,,1.2
8, 24,2000.0,46.0,0.4,93.0,0.0,299.0,,10.0,,2.0,20.9,,0.4
8, 24,2000.0,49.0,0.9,92.0,0.0,246.0,0.0,10.0,,2.0,20.4,,0.9
8, 24,2000.0,52.0,1.6,75.0,0.0,195.0,,20.0,,3.0,24.1,,1.6
8, 24,2000.0,55.0,1.6,61.0,0.0,213.0,0.0,20.0,,3.0,26.700001,,1.6
8, 24,2000.0,58.0,2.3,57.0,0.0,222.0,,20.0,,3.0,28.700001,,2.3
8, 24,2000.0,61.0,2.7,68.0,0.0,219.0,0.0,20.0,,3.0,26.299999,,2.7
8, 24,2000.0,64.0,2.7,80.0,0.0,217.0,,20.0,,3.0,23.9,,2.7
8, 24,2000.0,67.0,2.0,85.0,0.0,238.0,0.0,10.0,,2.0,23.200001,,2.0
8, 24,2300.0,4.0,15.1,89.0,1.0,25.0,40.0,90.0,24.299999,4.0,23.6,20.200001,15.1
8, 24,2300.0,7.0,15.0,89.0,1.0,11.0,,89.0,27.799999,4.0,23.6,20.4,15.0
8, 24,2300.0,10.0,15.0,88.0,1.0,359.0,100.0,79.0,29.700001,4.0,22.6,,15.0
8, 24,2300.0,13.0,9.9,90.0,1.0,351.0,,69.0,,4.0,20.9,,9.9
8, 24,2300.0,16.0,4.4,86.0,1.0,333.0,40.0,58.0,,4.0,20.6,,4.4
8, 24,2300.0,19.0,4.1,86.0,0.0,306.0,,18.0,,3.0,20.4,,4.1
8, 24,2300.0,22.0,1.2,86.0,0.0,285.0,0.0,20.0,,3.0,20.200001,,1.2
8, 24,2300.0,25.0,1.5,75.0,0.0,304.0,,20.0,,3.0,23.200001,,1.5
8, 24,2300.0,28.0,0.8,74.0,0.0,321.0,0.0,20.0,,3.0,25.1,,0.8
8, 24,2300.0,31.0,1.3,74.0,0.0,103.0,,10.0,,2.0,26.799999,,1.3
8, 24,2300.0,34.0,2.0,79.0,0.0,134.0,0.0,10.0,,2.0,24.5,,2.0
8, 24,2300.0,37.0,1.5,88.0,0.0,17.0,,10.0,,2.0,23.5,,1.5
8, 24,2300.0,40.0,1.2,93.0,0.0,69.0,0.0,10.0,,2.0,22.299999,,1.2
8, 24,2300.0,43.0,0.4,93.0,0.0,299.0,,10.0,,2.0,20.9,,0.4
8, 24,2300.0,46.0,0.9,92.0,0.0,246.0,0.0,10.0,,2.0,20.4,,0.9
8, 24,2300.0,49.0,1.6,75.0,0.0,195.0,,20.0,,3.0,24.1,,1.6
8, 24,2300.0,52.0,1.6,61.0,0.0,213.0,0.0,20.0,,3.0,26.700001,,1.6
8, 24,2300.0,55.0,2.3,57.0,0.0,222.0,,20.0,,3.0,28.700001,,2.3
8, 24,2300.0,58.0,2.7,68.0,0.0,219.0,0.0,20.0,,3.0,26.299999,,2.7
8, 24,2300.0,61.0,2.7,80.0,0.0,217.0,,20.0,,3.0,23.9,,2.7
8, 24,2300.0,64.0,2.0,85.0,0.0,238.0,0.0,10.0,,2.0,23.200001,,2.0
8, 25,200.0,4.0,15.3,87.0,1.0,12.0,,87.0,24.9,4.0,24.4,20.6,15.3
8, 25,200.0,7.0,15.2,89.0,1.0,360.0,70.0,76.0,27.799999,4.0,23.299999,20.5,15.2
8, 25,200.0,10.0,10.4,90.0,1.0,337.0,,66.0,29.799999,4.0,21.700001,,10.4
8, 25,200.0,13.0,5.9,86.0,1.0,306.0,40.0,58.0,,4.0,21.1,,5.9
8, 25,200.0,16.0,5.3,85.0,0.0,286.0,,17.0,,3.0,21.4,,5.3
8, 25,200.0,19.0,2.5,85.0,0.0,272.0,0.0,20.0,,3.0,20.9,,2.5
8, 25,200.0,22.0,2.2,75.0,0.0,305.0,,20.0,,3.0,24.200001,,2.2
8, 25,200.0,25.0,1.5,71.0,0.0,317.0,0.0,20.0,,3.0,25.200001,,1.5
8, 25,200.0,28.0,1.4,71.0,0.0,106.0,,10.0,,2.0,26.799999,,1.4
8, 25,200.0,31.0,1.3,75.0,0.0,112.0,0.0,10.0,,2.0,24.9,,1.3
8, 25,200.0,34.0,1.2,86.0,0.0,57.0,,10.0,,2.0,23.5,,1.2
8, 25,200.0,37.0,1.2,91.0,0.0,104.0,0.0,10.0,,2.0,22.299999,,1.2
8, 25,200.0,40.0,0.2,91.0,0.0,28.0,,10.0,,2.0,21.0,,0.2
8, 25,200.0,43.0,0.5,92.0,0.0,271.0,0.0,10.0,,2.0,20.799999,,0.5
8, 25,200.0,46.0,1.5,72.0,0.0,199.0,,21.0,,3.0,24.700001,,1.5
8, 25,200.0,49.0,1.9,59.0,0.0,228.0,0.0,20.0,,3.0,27.5,,1.9
8, 25,200.0,52.0,2.3,56.0,0.0,229.0,,20.0,,3.0,29.799999,,2.3
8, 25,200.0,55.0,2.7,67.0,0.0,222.0,0.0,20.0,,3.0,27.200001,,2.7
8, 25,200.0,58.0,2.8,76.0,0.0,220.0,,18.0,,3.0,24.299999,,2.8
8, 25,200.0,61.0,1.4,82.0,0.0,230.0,0.0,10.0,,2.0,23.200001,,1.4
8, 25,500.0,4.0,15.2,89.0,1.0,360.0,70.0,76.0,27.799999,4.0,22.9,20.6,15.2
8, 25,500.0,7.0,10.4,90.0,1.0,337.0,,66.0,30.299999,4.0,21.299999,20.5,10.4
8, 25,500.0,10.0,5.9,86.0,1.0,306.0,40.0,48.0,,4.0,21.1,,5.9
8, 25,500.0,13.0,5.3,85.0,0.0,286.0,,17.0,,3.0,21.4,,5.3
8, 25,500.0,16.0,2.5,85.0,0.0,272.0,0.0,19.0,,3.0,20.9,,2.5
8, 25,500.0,19.0,2.2,75.0,0.0,305.0,,19.0,,3.0,24.200001,,2.2
8, 25,500.0,22.0,1.5,71.0,0.0,317.0,0.0,20.0,,3.0,25.200001,,1.5
8, 25,500.0,25.0,1.4,71.0,0.0,106.0,,9.0,,2.0,26.799999,,1.4
8, 25,500.0,28.0,1.3,75.0,0.0,112.0,0.0,10.0,,2.0,24.9,,1.3
8, 25,500.0,31.0,1.2,86.0,0.0,57.0,,10.0,,2.0,23.5,,1.2
8, 25,500.0,34.0,1.2,91.0,0.0,104.0,0.0,10.0,,2.0,22.299999,,1.2
8, 25,500.0,37.0,0.2,91.0,0.0,28.0,,10.0,,2.0,21.0,,0.2
8, 25,500.0,40.0,0.5,92.0,0.0,271.0,0.0,10.0,,2.0,20.799999,,0.5
8, 25,500.0,43.0,1.5,72.0,0.0,199.0,,21.0,,3.0,24.700001,,1.5
8, 25,500.0,46.0,1.9,59.0,0.0,228.0,0.0,20.0,,3.0,27.5,,1.9
8, 25,500.0,49.0,2.3,56.0,0.0,229.0,,20.0,,3.0,29.799999,,2.3
8, 25,500.0,52.0,2.7,67.0,0.0,222.0,0.0,18.0,,3.0,27.200001,,2.7
8, 25,500.0,55.0,2.8,76.0,0.0,220.0,,18.0,,3.0,24.299999,,2.8
8, 25,500.0,58.0,1.4,82.0,0.0,230.0,0.0,10.0,,2.0,23.200001,,1.4
8, 25,800.0,4.0,9.0,90.0,1.0,344.0,,65.0,28.0,4.0,21.799999,20.4,9.0
8, 25,800.0,7.0,5.2,87.0,1.0,311.0,40.0,48.0,30.299999,4.0,21.299999,20.200001,5.2
8, 25,800.0,10.0,4.7,86.0,0.0,293.0,,18.0,,3.0,21.1,,4.7
8, 25,800.0,13.0,2.1,85.0,0.0,279.0,0.0,19.0,,3.0,20.700001,,2.1
8, 25,800.0,16.0,2.2,75.0,0.0,308.0,,19.0,,3.0,23.700001,,2.2
8, 25,800.0,19.0,1.5,71.0,0.0,319.0,0.0,20.0,,3.0,26.0,,1.5
8, 25,800.0,22.0,1.5,71.0,0.0,99.0,,9.0,,2.0,27.299999,,1.5
8, 25,800.0,25.0,1.7,75.0,0.0,103.0,0.0,10.0,,2.0,26.1,,1.7
8, 25,800.0,28.0,1.6,86.0,0.0,60.0,,10.0,,2.0,23.700001,,1.6
8, 25,800.0,31.0,1.4,91.0,0.0,94.0,0.0,10.0,,2.0,22.5,,1.4
8, 25,800.0,34.0,0.4,91.0,0.0,23.0,,10.0,,2.0,21.299999,,0.4
8, 25,800.0,37.0,0.5,92.0,0.0,281.0,0.0,10.0,,2.0,20.4,,0.5
8, 25,800.0,40.0,1.3,72.0,0.0,197.0,,21.0,,3.0,24.9,,1.3
8, 25,800.0,43.0,1.9,59.0,0.0,227.0,0.0,20.0,,3.0,28.1,,1.9
8, 25,800.0,46.0,2.3,59.0,0.0,227.0,,20.0,,3.0,29.6,,2.3
8, 25,800.0,49.0,2.7,67.0,0.0,221.0,0.0,21.0,,3.0,27.1,,2.7
8, 25,800.0,52.0,2.8,76.0,0.0,220.0,,10.0,,2.0,24.299999,,2.8
8, 25,800.0,55.0,1.4,82.0,0.0,229.0,0.0,10.0,,2.0,23.200001,,1.4
8, 25,1100.0,4.0,5.2,87.0,1.0,311.0,5.0,48.0,28.0,4.0,21.299999,20.4,5.2
8, 25,1100.0,7.0,4.7,86.0,0.0,293.0,,18.0,30.299999,3.0,21.1,20.200001,4.7
8, 25,1100.0,10.0,2.1,85.0,0.0,279.0,0.0,19.0,,3.0,20.700001,,2.1
8, 25,1100.0,13.0,2.2,75.0,0.0,308.0,,19.0,,3.0,23.700001,,2.2
8, 25,1100.0,16.0,1.5,71.0,0.0,319.0,0.0,20.0,,3.0,26.0,,1.5
8, 25,1100.0,19.0,1.5,71.0,0.0,99.0,,9.0,,2.0,27.299999,,1.5
8, 25,1100.0,22.0,1.7,75.0,0.0,103.0,0.0,10.0,,2.0,26.1,,1.7
8, 25,1100.0,25.0,1.6,86.0,0.0,60.0,,10.0,,2.0,23.700001,,1.6
8, 25,1100.0,28.0,1.4,91.0,0.0,94.0,0.0,10.0,,2.0,22.5,,1.4
8, 25,1100.0,31.0,0.4,91.0,0.0,23.0,,10.0,,2.0,21.299999,,0.4
8, 25,1100.0,34.0,0.5,92.0,0.0,281.0,0.0,10.0,,2.0,20.4,,0.5
8, 25,1100.0,37.0,1.3,72.0,0.0,197.0,,21.0,,3.0,24.9,,1.3
8, 25,1100.0,40.0,1.9,59.0,0.0,227.0,0.0,20.0,,3.0,28.1,,1.9
8, 25,1100.0,43.0,2.3,59.0,0.0,227.0,,20.0,,3.0,29.6,,2.3
8, 25,1100.0,46.0,2.7,67.0,0.0,221.0,0.0,21.0,,3.0,27.1,,2.7
8, 25,1100.0,49.0,2.8,76.0,0.0,220.0,,10.0,,2.0,24.299999,,2.8
8, 25,1100.0,52.0,1.4,82.0,0.0,229.0,0.0,10.0,,2.0,23.200001,,1.4
8, 25,1400.0,4.0,3.9,86.0,0.0,313.0,,29.0,27.9,4.0,19.5,19.200001,3.9
8, 25,1400.0,7.0,2.0,86.0,0.0,296.0,0.0,20.0,29.6,3.0,19.4,20.5,2.0
8, 25,1400.0,10.0,1.4,75.0,0.0,307.0,,20.0,,3.0,22.299999,,1.4
8, 25,1400.0,13.0,0.8,74.0,0.0,323.0,0.0,20.0,,3.0,25.4,,0.8
8, 25,1400.0,16.0,1.3,74.0,0.0,100.0,,10.0,,2.0,27.0,,1.3
8, 25,1400.0,19.0,2.2,79.0,0.0,127.0,0.0,10.0,,2.0,25.4,,2.2
8, 25,1400.0,22.0,1.7,88.0,0.0,28.0,,10.0,,2.0,23.5,,1.7
8, 25,1400.0,25.0,1.5,93.0,0.0,65.0,0.0,10.0,,2.0,22.299999,,1.5
8, 25,1400.0,28.0,0.5,93.0,0.0,318.0,,10.0,,2.0,21.5,,0.5
8, 25,1400.0,31.0,0.8,92.0,0.0,247.0,0.0,10.0,,2.0,20.5,,0.8
8, 25,1400.0,34.0,1.6,75.0,0.0,192.0,,20.0,,3.0,24.1,,1.6
8, 25,1400.0,37.0,1.6,61.0,0.0,211.0,0.0,20.0,,3.0,26.700001,,1.6
8, 25,1400.0,40.0,2.3,60.0,0.0,221.0,,20.0,,3.0,28.299999,,2.3
8, 25,1400.0,43.0,2.7,68.0,0.0,218.0,0.0,20.0,,3.0,26.200001,,2.7
8, 25,1400.0,46.0,2.7,80.0,0.0,217.0,,10.0,,2.0,23.9,,2.7
8, 25,1400.0,49.0,1.9,85.0,0.0,237.0,0.0,10.0,,2.0,22.9,,1.9
8, 25,1700.0,4.0,2.2,90.0,0.0,296.0,0.0,20.0,27.9,3.0,19.4,19.1,2.2
8, 25,1700.0,7.0,1.9,75.0,0.0,304.0,,20.0,29.6,3.0,22.299999,20.5,1.9
8, 25,1700.0,10.0,1.3,74.0,0.0,313.0,0.0,20.0,,3.0,25.4,,1.3
8, 25,1700.0,13.0,1.3,74.0,0.0,99.0,,10.0,,2.0,27.0,,1.3
8, 25,1700.0,16.0,2.1,79.0,0.0,127.0,0.0,10.0,,2.0,25.4,,2.1
8, 25,1700.0,19.0,1.8,88.0,0.0,27.0,,10.0,,2.0,23.5,,1.8
8, 25,1700.0,22.0,1.5,93.0,0.0,68.0,0.0,10.0,,2.0,22.299999,,1.5
8, 25,1700.0,25.0,0.4,93.0,0.0,318.0,,10.0,,2.0,21.5,,0.4
8, 25,1700.0,28.0,0.8,92.0,0.0,246.0,0.0,10.0,,2.0,20.5,,0.8
8, 25,1700.0,31.0,1.6,75.0,0.0,194.0,,20.0,,3.0,24.1,,1.6
8, 25,1700.0,34.0,1.6,61.0,0.0,212.0,0.0,20.0,,3.0,26.700001,,1.6
8, 25,1700.0,37.0,2.3,60.0,0.0,221.0,,20.0,,3.0,28.299999,,2.3
8, 25,1700.0,40.0,2.7,68.0,0.0,218.0,0.0,20.0,,3.0,26.200001,,2.7
8, 25,1700.0,43.0,2.7,80.0,0.0,215.0,,10.0,,2.0,23.9,,2.7
8, 25,1700.0,46.0,1.9,85.0,0.0,237.0,0.0,10.0,,2.0,22.9,,1.9
8, 25,2000.0,4.0,2.2,74.0,0.0,302.0,,20.0,27.4,3.0,23.299999,20.4,2.2
8, 25,2000.0,7.0,2.0,74.0,0.0,338.0,0.0,20.0,29.700001,3.0,25.299999,20.299999,2.0
8, 25,2000.0,10.0,2.1,74.0,0.0,139.0,,10.0,29.799999,2.0,26.4,,2.1
8, 25,2000.0,13.0,2.7,79.0,0.0,139.0,0.0,10.0,,2.0,24.9,,2.7
8, 25,2000.0,16.0,1.2,88.0,0.0,233.0,,10.0,,2.0,23.4,,1.2
8, 25,2000.0,19.0,2.0,93.0,0.0,226.0,0.0,10.0,,2.0,22.4,,2.0
8, 25,2000.0,22.0,2.0,93.0,0.0,226.0,,10.0,,2.0,21.4,,2.0
8, 25,2000.0,25.0,1.3,92.0,0.0,238.0,0.0,10.0,,2.0,20.4,,1.3
8, 25,2000.0,28.0,1.0,75.0,0.0,197.0,,20.0,,3.0,24.5,,1.0
8, 25,2000.0,31.0,2.0,61.0,0.0,220.0,0.0,20.0,,3.0,28.299999,,2.0
8, 25,2000.0,34.0,3.0,60.0,0.0,223.0,,20.0,,3.0,29.299999,,3.0
8, 25,2000.0,37.0,3.0,68.0,0.0,218.0,0.0,20.0,,3.0,26.6,,3.0
8, 25,2000.0,40.0,3.0,80.0,0.0,218.0,,10.0,,2.0,24.799999,,3.0
8, 25,2000.0,43.0,2.0,85.0,0.0,238.0,0.0,10.0,,2.0,23.200001,,2.0
8, 25,2000.0,46.0,1.0,90.0,0.0,275.0,,10.0,,2.0,21.4,,1.0
8, 25,2000.0,49.0,1.0,90.0,0.0,286.0,0.0,10.0,,2.0,20.299999,,1.0
8, 25,2000.0,52.0,0.6,75.0,0.0,319.0,,10.0,,2.0,24.200001,,0.6
8, 25,2000.0,55.0,1.2,65.0,0.0,174.0,0.0,20.0,,3.0,27.0,,1.2
8, 25,2000.0,58.0,2.7,65.0,0.0,202.0,,20.0,,3.0,28.700001,,2.7
8, 25,2000.0,61.0,3.0,72.0,0.0,187.0,0.0,10.0,,2.0,25.9,,3.0
8, 25,2000.0,64.0,2.0,80.0,0.0,206.0,,10.0,,2.0,24.200001,,2.0
8, 25,2000.0,67.0,1.3,88.0,0.0,240.0,0.0,10.0,,2.0,23.5,,1.3
8, 25,2300.0,4.0,2.0,74.0,0.0,338.0,0.0,20.0,27.4,3.0,25.299999,20.4,2.0
8, 25,2300.0,7.0,2.1,74.0,0.0,139.0,,10.0,29.700001,2.0,26.4,20.299999,2.1
8, 25,2300.0,10.0,2.7,79.0,0.0,139.0,0.0,10.0,29.799999,2.0,24.9,,2.7
8, 25,2300.0,13.0,1.2,88.0,0.0,233.0,,10.0,,2.0,23.4,,1.2
8, 25,2300.0,16.0,2.0,93.0,0.0,226.0,0.0,10.0,,2.0,22.4,,2.0
8, 25,2300.0,19.0,2.0,93.0,0.0,226.0,,10.0,,2.0,21.4,,2.0
8, 25,2300.0,22.0,1.3,92.0,0.0,238.0,0.0,10.0,,2.0,20.4,,1.3
8, 25,2300.0,25.0,1.0,75.0,0.0,197.0,,20.0,,3.0,24.5,,1.0
8, 25,2300.0,28.0,2.0,61.0,0.0,220.0,0.0,20.0,,3.0,28.299999,,2.0
8, 25,2300.0,31.0,3.0,60.0,0.0,223.0,,20.0,,3.0,29.299999,,3.0
8, 25,2300.0,34.0,3.0,68.0,0.0,218.0,0.0,20.0,,3.0,26.6,,3.0
8, 25,2300.0,37.0,3.0,80.0,0.0,218.0,,10.0,,2.0,24.799999,,3.0
8, 25,2300.0,40.0,2.0,85.0,0.0,238.0,0.0,10.0,,2.0,23.200001,,2.0
8, 25,2300.0,43.0,1.0,90.0,0.0,275.0,,10.0,,2.0,21.4,,1.0
8, 25,2300.0,46.0,1.0,90.0,0.0,286.0,0.0,10.0,,2.0,20.299999,,1.0
8, 25,2300.0,49.0,0.6,75.0,0.0,319.0,,10.0,,2.0,24.200001,,0.6
8, 25,2300.0,52.0,1.2,65.0,0.0,174.0,0.0,20.0,,3.0,27.0,,1.2
8, 25,2300.0,55.0,2.7,65.0,0.0,202.0,,20.0,,3.0,28.700001,,2.7
8, 25,2300.0,58.0,3.0,72.0,0.0,187.0,0.0,10.0,,2.0,25.9,,3.0
8, 25,2300.0,61.0,2.0,80.0,0.0,206.0,,10.0,,2.0,24.200001,,2.0
8, 25,2300.0,64.0,1.3,88.0,0.0,240.0,0.0,10.0,,2.0,23.5,,1.3
8, 26,200.0,4.0,1.6,68.0,0.0,148.0,,9.0,27.299999,2.0,26.799999,20.1,1.6
8, 26,200.0,7.0,2.2,73.0,0.0,146.0,0.0,9.0,30.299999,2.0,24.6,20.1,2.2
8, 26,200.0,10.0,1.5,85.0,0.0,207.0,,10.0,30.200001,2.0,23.0,,1.5
8, 26,200.0,13.0,1.6,91.0,0.0,226.0,0.0,10.0,,2.0,21.9,,1.6
8, 26,200.0,16.0,1.7,91.0,0.0,223.0,,10.0,,2.0,20.799999,,1.7
8, 26,200.0,19.0,1.2,91.0,0.0,230.0,0.0,10.0,,2.0,20.1,,1.2
8, 26,200.0,22.0,1.5,73.0,0.0,214.0,,20.0,,3.0,25.299999,,1.5
8, 26,200.0,25.0,2.2,60.0,0.0,232.0,0.0,20.0,,3.0,28.9,,2.2
8, 26,200.0,28.0,2.8,60.0,0.0,229.0,,20.0,,3.0,30.1,,2.8
8, 26,200.0,31.0,2.8,69.0,0.0,221.0,0.0,20.0,,3.0,27.0,,2.8
8, 26,200.0,34.0,2.6,79.0,0.0,222.0,,10.0,,2.0,24.5,,2.6
8, 26,200.0,37.0,1.7,84.0,0.0,229.0,0.0,10.0,,2.0,22.9,,1.7
8, 26,200.0,40.0,0.8,89.0,0.0,250.0,,10.0,,2.0,21.200001,,0.8
8, 26,200.0,43.0,0.9,87.0,0.0,262.0,0.0,10.0,,2.0,20.299999,,0.9
8, 26,200.0,46.0,0.8,73.0,0.0,287.0,,10.0,,2.0,24.4,,0.8
8, 26,200.0,49.0,1.3,64.0,0.0,228.0,0.0,20.0,,3.0,27.4,,1.3
8, 26,200.0,52.0,2.7,64.0,0.0,213.0,,20.0,,3.0,28.9,,2.7
8, 26,200.0,55.0,2.8,71.0,0.0,197.0,0.0,10.0,,2.0,25.9,,2.8
8, 26,200.0,58.0,2.0,79.0,0.0,211.0,,10.0,,2.0,24.1,,2.0
8, 26,200.0,61.0,1.1,86.0,0.0,236.0,0.0,10.0,,2.0,22.9,,1.1
8, 26,500.0,4.0,2.2,83.0,0.0,146.0,0.0,9.0,30.299999,2.0,24.6,20.1,2.2
8, 26,500.0,7.0,1.5,85.0,0.0,207.0,,10.0,30.200001,2.0,23.0,20.1,1.5
8, 26,500.0,10.0,1.6,91.0,0.0,226.0,0.0,10.0,,2.0,21.9,,1.6
8, 26,500.0,13.0,1.7,91.0,0.0,223.0,,10.0,,2.0,20.799999,,1.7
8, 26,500.0,16.0,1.2,91.0,0.0,230.0,0.0,10.0,,2.0,20.1,,1.2
8, 26,500.0,19.0,1.5,73.0,0.0,214.0,,20.0,,3.0,25.299999,,1.5
8, 26,500.0,22.0,2.2,60.0,0.0,232.0,0.0,20.0,,3.0,28.9,,2.2
8, 26,500.0,25.0,2.8,60.0,0.0,229.0,,20.0,,3.0,30.1,,2.8
8, 26,500.0,28.0,2.8,69.0,0.0,221.0,0.0,20.0,,3.0,27.0,,2.8
8, 26,500.0,31.0,2.6,79.0,0.0,222.0,,10.0,,2.0,24.5,,2.6
8, 26,500.0,34.0,1.7,84.0,0.0,229.0,0.0,10.0,,2.0,22.9,,1.7
8, 26,500.0,37.0,0.8,89.0,0.0,250.0,,10.0,,2.0,21.200001,,0.8
8, 26,500.0,40.0,0.9,87.0,0.0,262.0,0.0,10.0,,2.0,20.299999,,0.9
8, 26,500.0,43.0,0.8,73.0,0.0,287.0,,10.0,,2.0,24.4,,0.8
8, 26,500.0,46.0,1.3,64.0,0.0,228.0,0.0,21.0,,3.0,27.4,,1.3
8, 26,500.0,49.0,2.7,64.0,0.0,213.0,,20.0,,3.0,28.9,,2.7
8, 26,500.0,52.0,2.8,71.0,0.0,197.0,0.0,10.0,,2.0,25.9,,2.8
8, 26,500.0,55.0,2.0,79.0,0.0,211.0,,10.0,,2.0,24.1,,2.0
8, 26,500.0,58.0,1.1,86.0,0.0,236.0,0.0,10.0,,2.0,22.9,,1.1
8, 26,800.0,4.0,1.8,86.0,0.0,191.0,,20.0,30.299999,3.0,22.200001,19.1,1.8
8, 26,800.0,7.0,1.4,89.0,0.0,224.0,0.0,9.0,29.799999,2.0,21.299999,20.299999,1.4
8, 26,800.0,10.0,1.4,89.0,0.0,219.0,,10.0,,2.0,20.299999,,1.4
8, 26,800.0,13.0,1.3,89.0,0.0,220.0,0.0,10.0,,2.0,20.0,,1.3
8, 26,800.0,16.0,1.4,71.0,0.0,230.0,,13.0,,2.0,25.5,,1.4
8, 26,800.0,19.0,1.6,55.0,0.0,240.0,0.0,20.0,,3.0,29.1,,1.6
8, 26,800.0,22.0,2.7,57.0,0.0,221.0,,20.0,,3.0,29.6,,2.7
8, 26,800.0,25.0,2.8,64.0,0.0,231.0,0.0,21.0,,3.0,27.6,,2.8
8, 26,800.0,28.0,2.8,77.0,0.0,227.0,,10.0,,2.0,24.6,,2.8
8, 26,800.0,31.0,1.5,84.0,0.0,240.0,0.0,10.0,,2.0,22.9,,1.5
8, 26,800.0,34.0,1.0,89.0,0.0,237.0,,10.0,,2.0,21.299999,,1.0
8, 26,800.0,37.0,0.8,87.0,0.0,244.0,0.0,10.0,,2.0,20.6,,0.8
8, 26,800.0,40.0,1.2,70.0,0.0,237.0,,10.0,,2.0,25.1,,1.2
8, 26,800.0,43.0,2.1,60.0,0.0,226.0,0.0,21.0,,3.0,29.1,,2.1
8, 26,800.0,46.0,2.8,59.0,0.0,224.0,,20.0,,3.0,28.799999,,2.8
8, 26,800.0,49.0,2.6,67.0,0.0,233.0,0.0,14.0,,2.0,26.700001,,2.6
8, 26,800.0,52.0,2.0,76.0,0.0,224.0,,10.0,,2.0,24.200001,,2.0
8, 26,800.0,55.0,1.4,86.0,0.0,240.0,0.0,10.0,,2.0,22.200001,,1.4
