month, format: day,hour,forecast,풍속,하늘상태,6시간적설,풍향,습도,6시간강수량,강수형태,일최저기온,3시간기온,강수확률,일최고기온
12, 1,2300.0,40.0,3.9,3.0,0.0,305.0,95.0,0.0,0.0,,2.0,20.0,
12, 1,2300.0,43.0,3.3,3.0,,309.0,95.0,,0.0,,1.0,20.0,
12, 1,2300.0,46.0,2.7,4.0,0.0,326.0,95.0,0.0,0.0,,0.0,30.0,
12, 1,2300.0,49.0,2.8,4.0,,343.0,90.0,,0.0,,2.0,30.0,
12, 1,2300.0,52.0,3.6,1.0,0.0,344.0,75.0,0.0,0.0,,6.0,0.0,
12, 1,2300.0,55.0,3.6,3.0,,333.0,65.0,,0.0,,7.0,20.0,
12, 1,2300.0,58.0,3.0,3.0,0.0,320.0,75.0,0.0,0.0,,5.0,20.0,
12, 1,2300.0,61.0,3.2,4.0,,305.0,70.0,,0.0,,5.0,30.0,
12, 1,2300.0,64.0,4.2,4.0,0.0,314.0,65.0,0.0,0.0,,2.0,30.0,
12, 10,200.0,4.0,2.5,3.0,,203.0,75.0,,0.0,8.0,13.0,20.0,13.0
12, 10,200.0,7.0,2.1,4.0,0.0,185.0,95.0,0.0,0.0,-2.0,10.0,30.0,9.0
12, 10,200.0,10.0,2.2,3.0,,180.0,90.0,,0.0,,9.0,20.0,4.0
12, 10,200.0,13.0,2.2,3.0,0.0,188.0,90.0,0.0,0.0,,9.0,20.0,
12, 10,200.0,16.0,2.1,4.0,,199.0,90.0,,0.0,,9.0,30.0,
12, 10,200.0,19.0,2.0,4.0,0.0,237.0,90.0,1.0,1.0,,9.0,60.0,
12, 10,200.0,22.0,2.4,4.0,,279.0,90.0,,0.0,,8.0,30.0,
12, 10,200.0,25.0,4.2,3.0,0.0,288.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,200.0,28.0,5.2,3.0,,298.0,65.0,,0.0,,7.0,20.0,
12, 10,200.0,31.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,5.0,20.0,
12, 10,200.0,34.0,3.5,1.0,,310.0,60.0,,0.0,,3.0,0.0,
12, 10,200.0,37.0,2.8,1.0,0.0,322.0,60.0,0.0,0.0,,2.0,0.0,
12, 10,200.0,40.0,2.2,1.0,,328.0,65.0,,0.0,,0.0,0.0,
12, 10,200.0,43.0,2.1,1.0,0.0,329.0,65.0,0.0,0.0,,-1.0,0.0,
12, 10,200.0,46.0,1.9,1.0,,332.0,65.0,,0.0,,0.0,0.0,
12, 10,200.0,49.0,2.4,1.0,0.0,327.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,200.0,52.0,2.6,1.0,,320.0,50.0,,0.0,,4.0,0.0,
12, 10,200.0,55.0,1.8,1.0,0.0,319.0,70.0,0.0,0.0,,0.0,0.0,
12, 10,200.0,58.0,1.2,1.0,,200.0,85.0,,0.0,,-1.0,0.0,
12, 10,200.0,61.0,1.4,1.0,0.0,180.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,500.0,4.0,2.1,4.0,0.0,185.0,95.0,0.0,0.0,8.0,10.0,30.0,9.0
12, 10,500.0,7.0,2.2,3.0,,180.0,90.0,,0.0,-2.0,9.0,20.0,4.0
12, 10,500.0,10.0,2.2,3.0,0.0,188.0,90.0,0.0,0.0,,9.0,20.0,
12, 10,500.0,13.0,2.1,4.0,,199.0,90.0,,0.0,,9.0,30.0,
12, 10,500.0,16.0,2.0,4.0,0.0,237.0,90.0,1.0,1.0,,9.0,60.0,
12, 10,500.0,19.0,2.4,4.0,,279.0,90.0,,0.0,,8.0,30.0,
12, 10,500.0,22.0,4.2,3.0,0.0,288.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,500.0,25.0,5.2,3.0,,298.0,65.0,,0.0,,7.0,20.0,
12, 10,500.0,28.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,5.0,20.0,
12, 10,500.0,31.0,3.5,1.0,,310.0,60.0,,0.0,,3.0,0.0,
12, 10,500.0,34.0,2.8,1.0,0.0,322.0,60.0,0.0,0.0,,2.0,0.0,
12, 10,500.0,37.0,2.2,1.0,,328.0,65.0,,0.0,,0.0,0.0,
12, 10,500.0,40.0,2.1,1.0,0.0,329.0,65.0,0.0,0.0,,-1.0,0.0,
12, 10,500.0,43.0,1.9,1.0,,332.0,65.0,,0.0,,0.0,0.0,
12, 10,500.0,46.0,2.4,1.0,0.0,327.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,500.0,49.0,2.6,1.0,,320.0,50.0,,0.0,,4.0,0.0,
12, 10,500.0,52.0,1.8,1.0,0.0,319.0,70.0,0.0,0.0,,0.0,0.0,
12, 10,500.0,55.0,1.2,1.0,,200.0,85.0,,0.0,,-1.0,0.0,
12, 10,500.0,58.0,1.4,1.0,0.0,180.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,800.0,4.0,2.2,3.0,,193.0,90.0,,0.0,8.0,9.0,20.0,9.0
12, 10,800.0,7.0,2.2,3.0,0.0,193.0,90.0,0.0,0.0,-2.0,9.0,20.0,4.0
12, 10,800.0,10.0,2.0,4.0,,204.0,90.0,,0.0,,9.0,30.0,
12, 10,800.0,13.0,1.9,4.0,0.0,249.0,95.0,0.0,0.0,,9.0,30.0,
12, 10,800.0,16.0,2.3,4.0,,280.0,90.0,,0.0,,8.0,30.0,
12, 10,800.0,19.0,4.0,3.0,0.0,289.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,800.0,22.0,4.9,3.0,,297.0,60.0,,0.0,,7.0,20.0,
12, 10,800.0,25.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,4.0,20.0,
12, 10,800.0,28.0,3.8,1.0,,303.0,70.0,,0.0,,3.0,0.0,
12, 10,800.0,31.0,3.2,1.0,0.0,316.0,65.0,0.0,0.0,,2.0,0.0,
12, 10,800.0,34.0,2.7,1.0,,327.0,65.0,,0.0,,0.0,0.0,
12, 10,800.0,37.0,2.3,1.0,0.0,326.0,70.0,0.0,0.0,,-2.0,0.0,
12, 10,800.0,40.0,2.1,1.0,,329.0,70.0,,0.0,,-1.0,0.0,
12, 10,800.0,43.0,2.8,1.0,0.0,325.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,800.0,46.0,3.1,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 10,800.0,49.0,2.0,1.0,0.0,323.0,75.0,0.0,0.0,,1.0,0.0,
12, 10,800.0,52.0,1.3,1.0,,299.0,85.0,,0.0,,0.0,0.0,
12, 10,800.0,55.0,1.3,1.0,0.0,184.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,1100.0,4.0,2.2,3.0,0.0,193.0,90.0,0.0,0.0,8.0,9.0,20.0,9.0
12, 10,1100.0,7.0,2.0,4.0,,204.0,90.0,,0.0,-2.0,9.0,30.0,4.0
12, 10,1100.0,10.0,1.9,4.0,0.0,249.0,95.0,0.0,0.0,,9.0,30.0,
12, 10,1100.0,13.0,2.3,4.0,,280.0,90.0,,0.0,,8.0,30.0,
12, 10,1100.0,16.0,4.0,3.0,0.0,289.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,1100.0,19.0,4.9,3.0,,297.0,60.0,,0.0,,7.0,20.0,
12, 10,1100.0,22.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,4.0,20.0,
12, 10,1100.0,25.0,3.8,1.0,,303.0,70.0,,0.0,,3.0,0.0,
12, 10,1100.0,28.0,3.2,1.0,0.0,316.0,65.0,0.0,0.0,,2.0,0.0,
12, 10,1100.0,31.0,2.7,1.0,,327.0,65.0,,0.0,,0.0,0.0,
12, 10,1100.0,34.0,2.3,1.0,0.0,326.0,70.0,0.0,0.0,,-2.0,0.0,
12, 10,1100.0,37.0,2.1,1.0,,329.0,70.0,,0.0,,-1.0,0.0,
12, 10,1100.0,40.0,2.8,1.0,0.0,325.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,1100.0,43.0,3.1,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 10,1100.0,46.0,2.0,1.0,0.0,323.0,75.0,0.0,0.0,,1.0,0.0,
12, 10,1100.0,49.0,1.3,1.0,,299.0,85.0,,0.0,,0.0,0.0,
12, 10,1100.0,52.0,1.3,1.0,0.0,184.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,1400.0,4.0,2.0,4.0,,204.0,90.0,,0.0,8.0,9.0,30.0,9.0
12, 10,1400.0,7.0,1.9,4.0,0.0,249.0,95.0,0.0,0.0,-2.0,9.0,30.0,4.0
12, 10,1400.0,10.0,2.3,4.0,,280.0,90.0,,0.0,,8.0,30.0,
12, 10,1400.0,13.0,4.0,3.0,0.0,289.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,1400.0,16.0,4.9,3.0,,297.0,60.0,,0.0,,7.0,20.0,
12, 10,1400.0,19.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,4.0,20.0,
12, 10,1400.0,22.0,3.8,1.0,,303.0,70.0,,0.0,,3.0,0.0,
12, 10,1400.0,25.0,3.2,1.0,0.0,316.0,65.0,0.0,0.0,,2.0,0.0,
12, 10,1400.0,28.0,2.7,1.0,,327.0,65.0,,0.0,,0.0,0.0,
12, 10,1400.0,31.0,2.3,1.0,0.0,326.0,70.0,0.0,0.0,,-2.0,0.0,
12, 10,1400.0,34.0,2.1,1.0,,329.0,70.0,,0.0,,-1.0,0.0,
12, 10,1400.0,37.0,2.8,1.0,0.0,325.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,1400.0,40.0,3.1,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 10,1400.0,43.0,2.0,1.0,0.0,323.0,75.0,0.0,0.0,,1.0,0.0,
12, 10,1400.0,46.0,1.3,1.0,,299.0,85.0,,0.0,,0.0,0.0,
12, 10,1400.0,49.0,1.3,1.0,0.0,184.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,1700.0,4.0,1.9,4.0,0.0,249.0,95.0,0.0,0.0,8.0,9.0,30.0,9.0
12, 10,1700.0,7.0,2.3,4.0,,280.0,90.0,,0.0,-2.0,8.0,30.0,4.0
12, 10,1700.0,10.0,4.0,3.0,0.0,289.0,70.0,0.0,0.0,,9.0,20.0,
12, 10,1700.0,13.0,4.9,3.0,,297.0,60.0,,0.0,,7.0,20.0,
12, 10,1700.0,16.0,4.3,3.0,0.0,301.0,65.0,0.0,0.0,,4.0,20.0,
12, 10,1700.0,19.0,3.8,1.0,,303.0,70.0,,0.0,,3.0,0.0,
12, 10,1700.0,22.0,3.2,1.0,0.0,316.0,65.0,0.0,0.0,,2.0,0.0,
12, 10,1700.0,25.0,2.7,1.0,,327.0,65.0,,0.0,,0.0,0.0,
12, 10,1700.0,28.0,2.3,1.0,0.0,326.0,70.0,0.0,0.0,,-2.0,0.0,
12, 10,1700.0,31.0,2.1,1.0,,329.0,70.0,,0.0,,-1.0,0.0,
12, 10,1700.0,34.0,2.8,1.0,0.0,325.0,55.0,0.0,0.0,,3.0,0.0,
12, 10,1700.0,37.0,3.1,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 10,1700.0,40.0,2.0,1.0,0.0,323.0,75.0,0.0,0.0,,1.0,0.0,
12, 10,1700.0,43.0,1.3,1.0,,299.0,85.0,,0.0,,0.0,0.0,
12, 10,1700.0,46.0,1.3,1.0,0.0,184.0,85.0,0.0,0.0,,-2.0,0.0,
12, 10,2000.0,4.0,2.2,3.0,,286.0,90.0,,0.0,-2.0,8.0,20.0,9.0
12, 10,2000.0,7.0,3.7,1.0,0.0,289.0,65.0,0.0,0.0,-3.0,8.0,0.0,4.0
12, 10,2000.0,10.0,9.0,1.0,,297.0,60.0,,0.0,,7.0,0.0,6.0
12, 10,2000.0,13.0,9.0,4.0,0.0,300.0,65.0,0.0,0.0,,4.0,30.0,
12, 10,2000.0,16.0,9.0,4.0,,304.0,65.0,,0.0,,3.0,30.0,
12, 10,2000.0,19.0,3.4,3.0,0.0,320.0,65.0,0.0,0.0,,2.0,20.0,
12, 10,2000.0,22.0,2.9,3.0,,326.0,60.0,,0.0,,-1.0,20.0,
12, 10,2000.0,25.0,2.4,3.0,0.0,327.0,65.0,0.0,0.0,,-2.0,20.0,
12, 10,2000.0,28.0,2.1,3.0,,325.0,70.0,,0.0,,-1.0,20.0,
12, 10,2000.0,31.0,2.8,3.0,0.0,321.0,55.0,0.0,0.0,,2.0,20.0,
12, 10,2000.0,34.0,3.3,3.0,,315.0,55.0,,0.0,,3.0,20.0,
12, 10,2000.0,37.0,2.1,3.0,0.0,313.0,70.0,0.0,0.0,,1.0,20.0,
12, 10,2000.0,40.0,1.5,3.0,,274.0,90.0,,0.0,,-1.0,20.0,
12, 10,2000.0,43.0,1.3,4.0,0.0,203.0,85.0,0.0,0.0,,-1.0,30.0,
12, 10,2000.0,46.0,1.4,1.0,,180.0,90.0,,0.0,,-2.0,0.0,
12, 10,2000.0,49.0,1.4,3.0,0.0,180.0,85.0,0.0,0.0,,-3.0,20.0,
12, 10,2000.0,52.0,1.6,4.0,,184.0,75.0,,0.0,,-1.0,30.0,
12, 10,2000.0,55.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 10,2000.0,58.0,3.4,4.0,,199.0,75.0,,0.0,,6.0,30.0,
12, 10,2000.0,61.0,2.7,4.0,0.0,197.0,85.0,0.0,0.0,,5.0,30.0,
12, 10,2000.0,64.0,2.4,4.0,,210.0,85.0,,0.0,,5.0,30.0,
12, 10,2000.0,67.0,2.4,4.0,0.0,255.0,90.0,0.0,0.0,,6.0,30.0,
12, 10,2300.0,4.0,3.7,1.0,0.0,289.0,65.0,0.0,0.0,-2.0,8.0,0.0,9.0
12, 10,2300.0,7.0,9.0,1.0,,297.0,60.0,,0.0,-3.0,7.0,0.0,4.0
12, 10,2300.0,10.0,9.0,4.0,0.0,300.0,65.0,0.0,0.0,,4.0,30.0,6.0
12, 10,2300.0,13.0,9.0,4.0,,304.0,65.0,,0.0,,3.0,30.0,
12, 10,2300.0,16.0,3.4,3.0,0.0,320.0,65.0,0.0,0.0,,2.0,20.0,
12, 10,2300.0,19.0,2.9,3.0,,326.0,60.0,,0.0,,-1.0,20.0,
12, 10,2300.0,22.0,2.4,3.0,0.0,327.0,65.0,0.0,0.0,,-2.0,20.0,
12, 10,2300.0,25.0,2.1,3.0,,325.0,70.0,,0.0,,-1.0,20.0,
12, 10,2300.0,28.0,2.8,3.0,0.0,321.0,55.0,0.0,0.0,,2.0,20.0,
12, 10,2300.0,31.0,3.3,3.0,,315.0,55.0,,0.0,,3.0,20.0,
12, 10,2300.0,34.0,2.1,3.0,0.0,313.0,70.0,0.0,0.0,,1.0,20.0,
12, 10,2300.0,37.0,1.5,3.0,,274.0,90.0,,0.0,,-1.0,20.0,
12, 10,2300.0,40.0,1.3,4.0,0.0,203.0,85.0,0.0,0.0,,-1.0,30.0,
12, 10,2300.0,43.0,1.4,1.0,,180.0,90.0,,0.0,,-2.0,0.0,
12, 10,2300.0,46.0,1.4,3.0,0.0,180.0,85.0,0.0,0.0,,-3.0,20.0,
12, 10,2300.0,49.0,1.6,4.0,,184.0,75.0,,0.0,,-1.0,30.0,
12, 10,2300.0,52.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 10,2300.0,55.0,3.4,4.0,,199.0,75.0,,0.0,,6.0,30.0,
12, 10,2300.0,58.0,2.7,4.0,0.0,197.0,85.0,0.0,0.0,,5.0,30.0,
12, 10,2300.0,61.0,2.4,4.0,,210.0,85.0,,0.0,,5.0,30.0,
12, 10,2300.0,64.0,2.4,4.0,0.0,255.0,90.0,0.0,0.0,,6.0,30.0,
12, 11,200.0,4.0,9.0,1.0,,297.0,60.0,,0.0,-2.0,7.0,0.0,9.0
12, 11,200.0,7.0,9.0,4.0,0.0,300.0,65.0,0.0,0.0,-3.0,4.0,30.0,4.0
12, 11,200.0,10.0,9.0,4.0,,304.0,65.0,,0.0,,3.0,30.0,6.0
12, 11,200.0,13.0,3.4,3.0,0.0,320.0,65.0,0.0,0.0,,2.0,20.0,
12, 11,200.0,16.0,2.9,3.0,,326.0,60.0,,0.0,,-1.0,20.0,
12, 11,200.0,19.0,2.4,3.0,0.0,327.0,65.0,0.0,0.0,,-2.0,20.0,
12, 11,200.0,22.0,2.1,3.0,,325.0,70.0,,0.0,,-1.0,20.0,
12, 11,200.0,25.0,2.8,3.0,0.0,321.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,200.0,28.0,3.3,3.0,,315.0,55.0,,0.0,,3.0,20.0,
12, 11,200.0,31.0,2.1,3.0,0.0,313.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,200.0,34.0,1.5,3.0,,274.0,90.0,,0.0,,-1.0,20.0,
12, 11,200.0,37.0,1.3,4.0,0.0,203.0,85.0,0.0,0.0,,-1.0,30.0,
12, 11,200.0,40.0,1.4,1.0,,180.0,90.0,,0.0,,-2.0,0.0,
12, 11,200.0,43.0,1.4,3.0,0.0,180.0,85.0,0.0,0.0,,-3.0,20.0,
12, 11,200.0,46.0,1.6,4.0,,184.0,75.0,,0.0,,-1.0,30.0,
12, 11,200.0,49.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,200.0,52.0,3.4,4.0,,199.0,75.0,,0.0,,6.0,30.0,
12, 11,200.0,55.0,2.7,4.0,0.0,197.0,85.0,0.0,0.0,,5.0,30.0,
12, 11,200.0,58.0,2.4,4.0,,210.0,85.0,,0.0,,5.0,30.0,
12, 11,200.0,61.0,2.4,4.0,0.0,255.0,90.0,0.0,0.0,,6.0,30.0,
12, 11,500.0,4.0,9.0,4.0,0.0,300.0,65.0,0.0,0.0,-2.0,4.0,30.0,4.0
12, 11,500.0,7.0,9.0,4.0,,304.0,65.0,,0.0,-3.0,3.0,30.0,6.0
12, 11,500.0,10.0,3.4,3.0,0.0,320.0,65.0,0.0,0.0,,2.0,20.0,
12, 11,500.0,13.0,2.9,3.0,,326.0,60.0,,0.0,,-1.0,20.0,
12, 11,500.0,16.0,2.4,3.0,0.0,327.0,65.0,0.0,0.0,,-2.0,20.0,
12, 11,500.0,19.0,2.1,3.0,,325.0,70.0,,0.0,,-1.0,20.0,
12, 11,500.0,22.0,2.8,3.0,0.0,321.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,500.0,25.0,3.3,3.0,,315.0,55.0,,0.0,,3.0,20.0,
12, 11,500.0,28.0,2.1,3.0,0.0,313.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,500.0,31.0,1.5,3.0,,274.0,90.0,,0.0,,-1.0,20.0,
12, 11,500.0,34.0,1.3,4.0,0.0,203.0,85.0,0.0,0.0,,-1.0,30.0,
12, 11,500.0,37.0,1.4,1.0,,180.0,90.0,,0.0,,-2.0,0.0,
12, 11,500.0,40.0,1.4,3.0,0.0,180.0,85.0,0.0,0.0,,-3.0,20.0,
12, 11,500.0,43.0,1.6,4.0,,184.0,75.0,,0.0,,-1.0,30.0,
12, 11,500.0,46.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,500.0,49.0,3.4,4.0,,199.0,75.0,,0.0,,6.0,30.0,
12, 11,500.0,52.0,2.7,4.0,0.0,197.0,85.0,0.0,0.0,,5.0,30.0,
12, 11,500.0,55.0,2.4,4.0,,210.0,85.0,,0.0,,5.0,30.0,
12, 11,500.0,58.0,2.4,4.0,0.0,255.0,90.0,0.0,0.0,,6.0,30.0,
12, 11,800.0,4.0,9.0,4.0,,303.0,60.0,,0.0,-2.0,3.0,30.0,4.0
12, 11,800.0,7.0,3.4,4.0,0.0,317.0,60.0,0.0,0.0,-3.0,2.0,30.0,6.0
12, 11,800.0,10.0,2.9,3.0,,327.0,65.0,,0.0,,-1.0,20.0,
12, 11,800.0,13.0,2.4,1.0,0.0,330.0,65.0,0.0,0.0,,-2.0,0.0,
12, 11,800.0,16.0,2.1,1.0,,332.0,65.0,,0.0,,-1.0,0.0,
12, 11,800.0,19.0,2.8,3.0,0.0,326.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,800.0,22.0,3.3,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 11,800.0,25.0,2.1,3.0,0.0,321.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,800.0,28.0,1.5,3.0,,318.0,90.0,,0.0,,-1.0,20.0,
12, 11,800.0,31.0,1.3,3.0,0.0,185.0,85.0,0.0,0.0,,-1.0,20.0,
12, 11,800.0,34.0,1.4,3.0,,171.0,90.0,,0.0,,-2.0,20.0,
12, 11,800.0,37.0,1.4,3.0,0.0,176.0,90.0,0.0,0.0,,-3.0,20.0,
12, 11,800.0,40.0,1.6,3.0,,176.0,75.0,,0.0,,-1.0,20.0,
12, 11,800.0,43.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,800.0,46.0,3.4,4.0,,211.0,75.0,,0.0,,6.0,30.0,
12, 11,800.0,49.0,2.7,4.0,0.0,212.0,80.0,0.0,0.0,,5.0,30.0,
12, 11,800.0,52.0,2.4,4.0,,227.0,80.0,,0.0,,5.0,30.0,
12, 11,800.0,55.0,2.4,4.0,0.0,270.0,85.0,0.0,0.0,,6.0,30.0,
12, 11,1100.0,4.0,3.4,4.0,0.0,317.0,60.0,0.0,0.0,-2.0,2.0,30.0,4.0
12, 11,1100.0,7.0,2.9,3.0,,327.0,65.0,,0.0,-3.0,-1.0,20.0,6.0
12, 11,1100.0,10.0,2.4,1.0,0.0,330.0,65.0,0.0,0.0,,-2.0,0.0,
12, 11,1100.0,13.0,2.1,1.0,,332.0,65.0,,0.0,,-1.0,0.0,
12, 11,1100.0,16.0,2.8,3.0,0.0,326.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,1100.0,19.0,3.3,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 11,1100.0,22.0,2.1,3.0,0.0,321.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,1100.0,25.0,1.5,3.0,,318.0,90.0,,0.0,,-1.0,20.0,
12, 11,1100.0,28.0,1.3,3.0,0.0,185.0,85.0,0.0,0.0,,-1.0,20.0,
12, 11,1100.0,31.0,1.4,3.0,,171.0,90.0,,0.0,,-2.0,20.0,
12, 11,1100.0,34.0,1.4,3.0,0.0,176.0,90.0,0.0,0.0,,-3.0,20.0,
12, 11,1100.0,37.0,1.6,3.0,,176.0,75.0,,0.0,,-1.0,20.0,
12, 11,1100.0,40.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,1100.0,43.0,3.4,4.0,,211.0,75.0,,0.0,,6.0,30.0,
12, 11,1100.0,46.0,2.7,4.0,0.0,212.0,80.0,0.0,0.0,,5.0,30.0,
12, 11,1100.0,49.0,2.4,4.0,,227.0,80.0,,0.0,,5.0,30.0,
12, 11,1100.0,52.0,2.4,4.0,0.0,270.0,85.0,0.0,0.0,,6.0,30.0,
12, 11,1400.0,4.0,2.9,3.0,,327.0,65.0,,0.0,-2.0,-1.0,20.0,4.0
12, 11,1400.0,7.0,2.4,1.0,0.0,330.0,65.0,0.0,0.0,-3.0,-2.0,0.0,6.0
12, 11,1400.0,10.0,2.1,1.0,,332.0,65.0,,0.0,,-1.0,0.0,
12, 11,1400.0,13.0,2.8,3.0,0.0,326.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,1400.0,16.0,3.3,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 11,1400.0,19.0,2.1,3.0,0.0,321.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,1400.0,22.0,1.5,3.0,,318.0,90.0,,0.0,,-1.0,20.0,
12, 11,1400.0,25.0,1.3,3.0,0.0,185.0,85.0,0.0,0.0,,-1.0,20.0,
12, 11,1400.0,28.0,1.4,3.0,,171.0,90.0,,0.0,,-2.0,20.0,
12, 11,1400.0,31.0,1.4,3.0,0.0,176.0,90.0,0.0,0.0,,-3.0,20.0,
12, 11,1400.0,34.0,1.6,3.0,,176.0,75.0,,0.0,,-1.0,20.0,
12, 11,1400.0,37.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,1400.0,40.0,3.4,4.0,,211.0,75.0,,0.0,,6.0,30.0,
12, 11,1400.0,43.0,2.7,4.0,0.0,212.0,80.0,0.0,0.0,,5.0,30.0,
12, 11,1400.0,46.0,2.4,4.0,,227.0,80.0,,0.0,,5.0,30.0,
12, 11,1400.0,49.0,2.4,4.0,0.0,270.0,85.0,0.0,0.0,,6.0,30.0,
12, 11,1700.0,4.0,2.4,1.0,0.0,330.0,65.0,0.0,0.0,-2.0,-2.0,0.0,4.0
12, 11,1700.0,7.0,2.1,1.0,,332.0,65.0,,0.0,-3.0,-1.0,0.0,6.0
12, 11,1700.0,10.0,2.8,3.0,0.0,326.0,55.0,0.0,0.0,,2.0,20.0,
12, 11,1700.0,13.0,3.3,1.0,,320.0,55.0,,0.0,,3.0,0.0,
12, 11,1700.0,16.0,2.1,3.0,0.0,321.0,70.0,0.0,0.0,,1.0,20.0,
12, 11,1700.0,19.0,1.5,3.0,,318.0,90.0,,0.0,,-1.0,20.0,
12, 11,1700.0,22.0,1.3,3.0,0.0,185.0,85.0,0.0,0.0,,-1.0,20.0,
12, 11,1700.0,25.0,1.4,3.0,,171.0,90.0,,0.0,,-2.0,20.0,
12, 11,1700.0,28.0,1.4,3.0,0.0,176.0,90.0,0.0,0.0,,-3.0,20.0,
12, 11,1700.0,31.0,1.6,3.0,,176.0,75.0,,0.0,,-1.0,20.0,
12, 11,1700.0,34.0,2.6,4.0,0.0,193.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,1700.0,37.0,3.4,4.0,,211.0,75.0,,0.0,,6.0,30.0,
12, 11,1700.0,40.0,2.7,4.0,0.0,212.0,80.0,0.0,0.0,,5.0,30.0,
12, 11,1700.0,43.0,2.4,4.0,,227.0,80.0,,0.0,,5.0,30.0,
12, 11,1700.0,46.0,2.4,4.0,0.0,270.0,85.0,0.0,0.0,,6.0,30.0,
12, 11,2000.0,4.0,2.3,1.0,,331.0,65.0,,0.0,-4.0,-1.0,0.0,3.0
12, 11,2000.0,7.0,2.9,1.0,0.0,331.0,50.0,0.0,0.0,0.0,2.0,0.0,6.0
12, 11,2000.0,10.0,3.0,1.0,,323.0,55.0,,0.0,,3.0,0.0,5.0
12, 11,2000.0,13.0,1.8,1.0,0.0,331.0,70.0,0.0,0.0,,1.0,0.0,
12, 11,2000.0,16.0,0.8,1.0,,360.0,85.0,,0.0,,-1.0,0.0,
12, 11,2000.0,19.0,1.3,1.0,0.0,167.0,90.0,0.0,0.0,,-2.0,0.0,
12, 11,2000.0,22.0,1.3,1.0,,167.0,90.0,,0.0,,-3.0,0.0,
12, 11,2000.0,25.0,1.5,3.0,0.0,164.0,90.0,0.0,0.0,,-3.0,20.0,
12, 11,2000.0,28.0,1.6,3.0,,169.0,80.0,,0.0,,-1.0,20.0,
12, 11,2000.0,31.0,2.5,4.0,0.0,182.0,70.0,0.0,0.0,,4.0,30.0,
12, 11,2000.0,34.0,3.4,4.0,,194.0,75.0,,0.0,,5.0,30.0,
12, 11,2000.0,37.0,2.8,4.0,0.0,193.0,75.0,0.0,0.0,,4.0,30.0,
12, 11,2000.0,40.0,2.5,4.0,,206.0,80.0,,0.0,,5.0,30.0,
12, 11,2000.0,43.0,2.5,4.0,0.0,258.0,85.0,0.0,0.0,,6.0,30.0,
12, 11,2000.0,46.0,2.8,4.0,,319.0,80.0,,1.0,,6.0,60.0,
12, 11,2000.0,49.0,2.4,1.0,0.0,332.0,65.0,1.0,0.0,,1.0,0.0,
12, 11,2000.0,52.0,2.2,1.0,,338.0,65.0,,0.0,,2.0,0.0,
