month, format: day,hour,forecast,강수확률,3시간기온,하늘상태,6시간적설,습도,일최저기온,풍향,강수형태,일최고기온,풍속,6시간강수량
1, 11,200.0,4.0,10.0,0.3,,,41.0,-6.2,338.0,0.0,0.5,4.6,
1, 11,200.0,7.0,10.0,-2.2,,0.0,50.0,-4.5,344.0,0.0,-1.3,4.5,0.0
1, 11,200.0,10.0,10.0,-3.5,,,58.0,,345.0,0.0,2.1,4.6,
1, 11,200.0,13.0,10.0,-4.5,,0.0,63.0,,349.0,0.0,,4.7,0.0
1, 11,200.0,16.0,10.0,-5.3,,,62.0,,344.0,0.0,,4.6,
1, 11,200.0,19.0,10.0,-6.2,,0.0,62.0,,342.0,0.0,,4.6,0.0
1, 11,200.0,22.0,10.0,-3.7,,,59.0,,333.0,0.0,,4.5,
1, 11,200.0,25.0,20.0,-1.4,,0.0,52.0,,323.0,0.0,,4.2,0.0
1, 11,200.0,28.0,20.0,-1.3,,,47.0,,321.0,0.0,,4.3,
1, 11,200.0,31.0,20.0,-2.9,,0.0,55.0,,320.0,0.0,,3.4,0.0
1, 11,200.0,34.0,20.0,-3.9,,,62.0,,323.0,0.0,,3.5,
1, 11,200.0,37.0,20.0,-3.6,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 11,200.0,40.0,20.0,-4.5,,,71.0,,310.0,0.0,,3.0,
1, 11,200.0,43.0,20.0,-4.5,,0.0,71.0,,309.0,0.0,,4.2,0.0
1, 11,200.0,46.0,20.0,-3.6,,,73.0,,313.0,0.0,,1.6,
1, 11,200.0,49.0,20.0,-1.4,,0.0,61.0,,276.0,0.0,,3.5,0.0
1, 11,200.0,52.0,22.0,1.8,,,58.0,,266.0,0.0,,3.2,
1, 11,200.0,55.0,60.0,1.1,,1.0,65.0,,272.0,3.0,,2.6,1.0
1, 11,200.0,58.0,22.0,0.1,,,68.0,,313.0,0.0,,4.8,
1, 11,200.0,61.0,20.0,-0.7,,0.0,67.0,,310.0,0.0,,4.6,0.0
1, 11,500.0,4.0,10.0,-2.2,,0.0,50.0,-6.2,344.0,0.0,-1.3,4.5,0.0
1, 11,500.0,7.0,10.0,-3.5,,,58.0,-4.5,345.0,0.0,2.1,4.6,
1, 11,500.0,10.0,10.0,-4.5,,0.0,63.0,,349.0,0.0,,4.7,0.0
1, 11,500.0,13.0,10.0,-5.3,,,62.0,,344.0,0.0,,4.6,
1, 11,500.0,16.0,10.0,-6.2,,0.0,62.0,,342.0,0.0,,4.6,0.0
1, 11,500.0,19.0,10.0,-3.7,,,59.0,,333.0,0.0,,4.5,
1, 11,500.0,22.0,20.0,-1.4,,0.0,52.0,,323.0,0.0,,4.2,0.0
1, 11,500.0,25.0,20.0,-1.3,,,47.0,,321.0,0.0,,4.3,
1, 11,500.0,28.0,20.0,-2.9,,0.0,55.0,,320.0,0.0,,3.4,0.0
1, 11,500.0,31.0,20.0,-3.9,,,62.0,,323.0,0.0,,3.5,
1, 11,500.0,34.0,20.0,-3.6,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 11,500.0,37.0,20.0,-4.5,,,71.0,,310.0,0.0,,3.0,
1, 11,500.0,40.0,20.0,-4.5,,0.0,71.0,,309.0,0.0,,4.2,0.0
1, 11,500.0,43.0,20.0,-3.6,,,73.0,,313.0,0.0,,1.6,
1, 11,500.0,46.0,20.0,-1.4,,0.0,61.0,,276.0,0.0,,3.5,0.0
1, 11,500.0,49.0,22.0,1.8,,,58.0,,266.0,0.0,,3.2,
1, 11,500.0,52.0,60.0,1.1,,1.0,65.0,,272.0,3.0,,2.6,1.0
1, 11,500.0,55.0,22.0,0.1,,,68.0,,313.0,0.0,,4.8,
1, 11,500.0,58.0,20.0,-0.7,,0.0,67.0,,310.0,0.0,,4.6,0.0
1, 11,800.0,4.0,10.0,-3.5,,,58.0,-6.3,345.0,0.0,-1.3,4.6,
1, 11,800.0,7.0,10.0,-4.5,,0.0,63.0,-4.6,349.0,0.0,2.0,4.7,0.0
1, 11,800.0,10.0,10.0,-5.6,,,62.0,,344.0,0.0,,4.6,
1, 11,800.0,13.0,10.0,-5.6,,0.0,62.0,,342.0,0.0,,4.6,0.0
1, 11,800.0,16.0,10.0,-3.7,,,59.0,,333.0,0.0,,4.5,
1, 11,800.0,19.0,20.0,-2.2,,0.0,52.0,,323.0,0.0,,4.2,0.0
1, 11,800.0,22.0,20.0,-1.3,,,47.0,,321.0,0.0,,4.3,
1, 11,800.0,25.0,20.0,-2.9,,0.0,55.0,,320.0,0.0,,3.4,0.0
1, 11,800.0,28.0,20.0,-2.6,,,62.0,,323.0,0.0,,3.5,
1, 11,800.0,31.0,20.0,-3.6,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 11,800.0,34.0,20.0,-3.8,,,70.0,,310.0,0.0,,3.3,
1, 11,800.0,37.0,20.0,-3.7,,0.0,70.0,,309.0,0.0,,4.2,0.0
1, 11,800.0,40.0,20.0,-2.9,,,73.0,,311.0,0.0,,1.2,
1, 11,800.0,43.0,20.0,0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 11,800.0,46.0,22.0,1.2,,,57.0,,266.0,0.0,,2.9,
1, 11,800.0,49.0,61.0,0.1,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 11,800.0,52.0,22.0,0.1,,,68.0,,313.0,0.0,,4.3,
1, 11,800.0,55.0,20.0,-1.0,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 11,1100.0,4.0,10.0,-4.5,,0.0,63.0,-6.3,349.0,0.0,-1.3,4.7,0.0
1, 11,1100.0,7.0,10.0,-5.5,,,62.0,-4.6,344.0,0.0,2.0,4.6,
1, 11,1100.0,10.0,10.0,-5.5,,0.0,62.0,,342.0,0.0,,4.6,0.0
1, 11,1100.0,13.0,10.0,-3.7,,,59.0,,333.0,0.0,,4.5,
1, 11,1100.0,16.0,20.0,-2.2,,0.0,52.0,,323.0,0.0,,4.2,0.0
1, 11,1100.0,19.0,20.0,-1.3,,,47.0,,321.0,0.0,,4.3,
1, 11,1100.0,22.0,20.0,-2.9,,0.0,55.0,,320.0,0.0,,3.4,0.0
1, 11,1100.0,25.0,20.0,-2.6,,,62.0,,323.0,0.0,,3.5,
1, 11,1100.0,28.0,20.0,-3.6,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 11,1100.0,31.0,20.0,-3.8,,,70.0,,310.0,0.0,,3.3,
1, 11,1100.0,34.0,20.0,-3.7,,0.0,70.0,,309.0,0.0,,4.2,0.0
1, 11,1100.0,37.0,20.0,-2.9,,,73.0,,311.0,0.0,,1.2,
1, 11,1100.0,40.0,20.0,0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 11,1100.0,43.0,22.0,1.2,,,58.0,,266.0,0.0,,2.9,
1, 11,1100.0,46.0,61.0,0.1,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 11,1100.0,49.0,22.0,0.1,,,68.0,,313.0,0.0,,4.3,
1, 11,1100.0,52.0,20.0,-1.0,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 11,1400.0,4.0,10.0,-5.7,,,64.0,-6.4,344.0,0.0,-0.9,4.6,
1, 11,1400.0,7.0,10.0,-6.0,,0.0,64.0,-4.5,341.0,0.0,2.0,4.5,0.0
1, 11,1400.0,10.0,10.0,-3.4,,,59.0,,332.0,0.0,,4.5,
1, 11,1400.0,13.0,20.0,-1.9,,0.0,50.0,,324.0,0.0,,4.2,0.0
1, 11,1400.0,16.0,20.0,-0.9,,,48.0,,320.0,0.0,,4.3,
1, 11,1400.0,19.0,20.0,-2.5,,0.0,56.0,,319.0,0.0,,3.6,0.0
1, 11,1400.0,22.0,20.0,-2.6,,,61.0,,322.0,0.0,,3.7,
1, 11,1400.0,25.0,20.0,-3.6,,0.0,66.0,,323.0,0.0,,3.7,0.0
1, 11,1400.0,28.0,20.0,-3.9,,,69.0,,308.0,0.0,,3.3,
1, 11,1400.0,31.0,20.0,-3.7,,0.0,70.0,,309.0,0.0,,3.7,0.0
1, 11,1400.0,34.0,20.0,-3.0,,,73.0,,311.0,0.0,,1.3,
1, 11,1400.0,37.0,20.0,0.3,,0.0,61.0,,276.0,0.0,,3.0,0.0
1, 11,1400.0,40.0,22.0,1.3,,,58.0,,267.0,0.0,,3.4,
1, 11,1400.0,43.0,61.0,0.1,,1.0,65.0,,271.0,3.0,,2.5,1.0
1, 11,1400.0,46.0,22.0,0.0,,,66.0,,309.0,0.0,,4.2,
1, 11,1400.0,49.0,20.0,-1.4,,0.0,66.0,,310.0,0.0,,4.1,0.0
1, 11,1700.0,4.0,10.0,-5.9,,0.0,64.0,-6.4,341.0,0.0,-0.9,4.5,0.0
1, 11,1700.0,7.0,10.0,-3.4,,,59.0,-4.5,332.0,0.0,2.0,4.5,
1, 11,1700.0,10.0,20.0,-1.9,,0.0,50.0,,324.0,0.0,,4.2,0.0
1, 11,1700.0,13.0,20.0,-0.9,,,48.0,,320.0,0.0,,4.3,
1, 11,1700.0,16.0,20.0,-2.5,,0.0,56.0,,319.0,0.0,,3.6,0.0
1, 11,1700.0,19.0,20.0,-2.6,,,61.0,,322.0,0.0,,3.7,
1, 11,1700.0,22.0,20.0,-3.6,,0.0,66.0,,323.0,0.0,,3.7,0.0
1, 11,1700.0,25.0,20.0,-3.9,,,69.0,,308.0,0.0,,3.3,
1, 11,1700.0,28.0,20.0,-3.7,,0.0,70.0,,309.0,0.0,,3.7,0.0
1, 11,1700.0,31.0,20.0,-3.0,,,73.0,,311.0,0.0,,1.3,
1, 11,1700.0,34.0,20.0,0.3,,0.0,61.0,,276.0,0.0,,3.0,0.0
1, 11,1700.0,37.0,22.0,1.3,,,58.0,,267.0,0.0,,3.4,
1, 11,1700.0,40.0,61.0,0.1,,1.0,65.0,,271.0,3.0,,2.5,1.0
1, 11,1700.0,43.0,22.0,0.0,,,66.0,,309.0,0.0,,4.2,
1, 11,1700.0,46.0,20.0,-1.4,,0.0,66.0,,310.0,0.0,,4.1,0.0
1, 11,2000.0,4.0,10.0,-3.2,,,59.0,-4.4,332.0,0.0,0.0,4.5,
1, 11,2000.0,7.0,10.0,-1.9,,0.0,50.0,-5.0,324.0,0.0,2.0,4.2,0.0
1, 11,2000.0,10.0,10.0,-0.9,,,48.0,,320.0,0.0,0.6,4.3,
1, 11,2000.0,13.0,10.0,-2.6,,0.0,56.0,,319.0,0.0,,3.6,0.0
1, 11,2000.0,16.0,20.0,-2.8,,,61.0,,322.0,0.0,,3.7,
1, 11,2000.0,19.0,20.0,-3.8,,0.0,66.0,,323.0,0.0,,3.7,0.0
1, 11,2000.0,22.0,20.0,-3.8,,,69.0,,308.0,0.0,,3.3,
1, 11,2000.0,25.0,20.0,-3.8,,0.0,70.0,,309.0,0.0,,3.7,0.0
1, 11,2000.0,28.0,20.0,-3.0,,,73.0,,311.0,0.0,,1.3,
1, 11,2000.0,31.0,20.0,0.0,,0.0,61.0,,276.0,0.0,,3.0,0.0
1, 11,2000.0,34.0,23.0,1.5,,,58.0,,267.0,0.0,,3.4,
1, 11,2000.0,37.0,61.0,-0.1,,1.0,65.0,,271.0,3.0,,2.5,1.0
1, 11,2000.0,40.0,20.0,-0.3,,,66.0,,309.0,0.0,,4.1,
1, 11,2000.0,43.0,20.0,-1.8,,0.0,66.0,,310.0,0.0,,4.1,0.0
1, 11,2000.0,46.0,20.0,-2.8,,,72.0,,322.0,0.0,,3.8,
1, 11,2000.0,49.0,20.0,-4.3,,0.0,73.0,,341.0,0.0,,2.9,0.0
1, 11,2000.0,52.0,20.0,-3.7,,,67.0,,348.0,0.0,,2.9,
1, 11,2000.0,55.0,20.0,-1.2,,0.0,64.0,,3.0,0.0,,3.5,0.0
1, 11,2000.0,58.0,20.0,-0.1,,,54.0,,113.0,0.0,,3.7,
1, 11,2000.0,61.0,20.0,-0.2,,0.0,70.0,,180.0,0.0,,3.0,0.0
1, 11,2000.0,64.0,20.0,-1.5,,,73.0,,275.0,0.0,,2.7,
1, 11,2000.0,67.0,20.0,-2.2,,0.0,68.0,,272.0,0.0,,3.0,0.0
1, 11,2300.0,4.0,10.0,-1.9,,0.0,50.0,-4.4,324.0,0.0,0.0,4.2,0.0
1, 11,2300.0,7.0,10.0,-0.9,,,48.0,-5.0,320.0,0.0,2.0,4.3,
1, 11,2300.0,10.0,10.0,-2.6,,0.0,56.0,,319.0,0.0,0.6,3.6,0.0
1, 11,2300.0,13.0,20.0,-2.8,,,61.0,,322.0,0.0,,3.7,
1, 11,2300.0,16.0,20.0,-3.8,,0.0,66.0,,323.0,0.0,,3.7,0.0
1, 11,2300.0,19.0,20.0,-3.8,,,69.0,,308.0,0.0,,3.3,
1, 11,2300.0,22.0,20.0,-3.8,,0.0,70.0,,309.0,0.0,,3.7,0.0
1, 11,2300.0,25.0,20.0,-3.0,,,73.0,,311.0,0.0,,1.3,
1, 11,2300.0,28.0,20.0,0.0,,0.0,61.0,,276.0,0.0,,3.0,0.0
1, 11,2300.0,31.0,23.0,1.5,,,58.0,,267.0,0.0,,3.4,
1, 11,2300.0,34.0,61.0,-0.1,,1.0,65.0,,271.0,3.0,,2.5,1.0
1, 11,2300.0,37.0,20.0,-0.3,,,66.0,,309.0,0.0,,4.1,
1, 11,2300.0,40.0,20.0,-1.8,,0.0,66.0,,310.0,0.0,,4.1,0.0
1, 11,2300.0,43.0,20.0,-2.8,,,72.0,,322.0,0.0,,3.8,
1, 11,2300.0,46.0,20.0,-4.3,,0.0,73.0,,341.0,0.0,,2.9,0.0
1, 11,2300.0,49.0,20.0,-3.7,,,67.0,,348.0,0.0,,2.9,
1, 11,2300.0,52.0,20.0,-1.2,,0.0,64.0,,3.0,0.0,,3.5,0.0
1, 11,2300.0,55.0,20.0,-0.1,,,54.0,,113.0,0.0,,3.7,
1, 11,2300.0,58.0,20.0,-0.2,,0.0,70.0,,180.0,0.0,,3.0,0.0
1, 11,2300.0,61.0,20.0,-1.5,,,73.0,,275.0,0.0,,2.7,
1, 11,2300.0,64.0,20.0,-2.2,,0.0,68.0,,272.0,0.0,,3.0,0.0
1, 12,200.0,4.0,10.0,-1.0,,,47.0,-4.4,321.0,0.0,-0.3,4.3,
1, 12,200.0,7.0,10.0,-3.0,,0.0,54.0,-5.4,320.0,0.0,2.1,3.4,0.0
1, 12,200.0,10.0,19.0,-2.8,,,62.0,,323.0,0.0,0.7,3.5,
1, 12,200.0,13.0,20.0,-3.7,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 12,200.0,16.0,19.0,-3.7,,,70.0,,310.0,0.0,,3.3,
1, 12,200.0,19.0,19.0,-3.7,,0.0,70.0,,309.0,0.0,,4.2,0.0
1, 12,200.0,22.0,19.0,-2.9,,,73.0,,311.0,0.0,,1.2,
1, 12,200.0,25.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,200.0,28.0,21.0,1.3,,,58.0,,266.0,0.0,,2.9,
1, 12,200.0,31.0,61.0,-0.1,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,200.0,34.0,20.0,0.1,,,68.0,,313.0,0.0,,4.2,
1, 12,200.0,37.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,200.0,40.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.8,
1, 12,200.0,43.0,19.0,-4.5,,0.0,73.0,,340.0,0.0,,2.9,0.0
1, 12,200.0,46.0,19.0,-3.7,,,68.0,,345.0,0.0,,3.1,
1, 12,200.0,49.0,19.0,-1.1,,0.0,65.0,,2.0,0.0,,3.3,0.0
1, 12,200.0,52.0,20.0,-0.2,,,55.0,,108.0,0.0,,3.5,
1, 12,200.0,55.0,20.0,0.0,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,200.0,58.0,20.0,-0.9,,,77.0,,265.0,0.0,,2.2,
1, 12,200.0,61.0,20.0,-2.0,,0.0,70.0,,271.0,0.0,,3.1,0.0
1, 12,500.0,4.0,10.0,-3.0,,0.0,54.0,-4.5,320.0,0.0,2.1,3.4,0.0
1, 12,500.0,7.0,19.0,-2.8,,,62.0,-5.4,323.0,0.0,0.8,3.5,
1, 12,500.0,10.0,20.0,-3.8,,0.0,67.0,,324.0,0.0,,3.5,0.0
1, 12,500.0,13.0,19.0,-3.7,,,70.0,,310.0,0.0,,3.3,
1, 12,500.0,16.0,19.0,-3.7,,0.0,70.0,,309.0,0.0,,4.2,0.0
1, 12,500.0,19.0,19.0,-2.9,,,73.0,,311.0,0.0,,1.2,
1, 12,500.0,22.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,500.0,25.0,21.0,1.3,,,58.0,,266.0,0.0,,2.9,
1, 12,500.0,28.0,61.0,-0.1,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,500.0,31.0,20.0,0.1,,,68.0,,313.0,0.0,,4.2,
1, 12,500.0,34.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,500.0,37.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.8,
1, 12,500.0,40.0,19.0,-4.5,,0.0,73.0,,340.0,0.0,,2.9,0.0
1, 12,500.0,43.0,19.0,-3.7,,,68.0,,345.0,0.0,,3.1,
1, 12,500.0,46.0,19.0,-1.1,,0.0,65.0,,2.0,0.0,,3.3,0.0
1, 12,500.0,49.0,20.0,-0.2,,,55.0,,108.0,0.0,,3.5,
1, 12,500.0,52.0,20.0,0.0,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,500.0,55.0,20.0,-0.9,,,77.0,,265.0,0.0,,2.2,
1, 12,500.0,58.0,20.0,-2.0,,0.0,70.0,,271.0,0.0,,3.1,0.0
1, 12,800.0,4.0,19.0,-2.7,,,62.0,-4.3,323.0,0.0,2.0,3.5,
1, 12,800.0,7.0,20.0,-3.7,,0.0,67.0,-4.6,324.0,0.0,1.0,3.5,0.0
1, 12,800.0,10.0,19.0,-3.6,,,70.0,,310.0,0.0,,3.3,
1, 12,800.0,13.0,61.0,-3.5,,1.0,70.0,,309.0,3.0,,4.2,1.0
1, 12,800.0,16.0,19.0,-2.7,,,73.0,,311.0,0.0,,1.2,
1, 12,800.0,19.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,800.0,22.0,60.0,1.2,,,61.0,,266.0,3.0,,2.9,
1, 12,800.0,25.0,61.0,0.0,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,800.0,28.0,19.0,-0.8,,,68.0,,313.0,0.0,,4.2,
1, 12,800.0,31.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,800.0,34.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.3,
1, 12,800.0,37.0,30.0,-4.6,,1.0,73.0,,339.0,3.0,,2.6,1.0
1, 12,800.0,40.0,19.0,-3.5,,,68.0,,345.0,0.0,,3.5,
1, 12,800.0,43.0,19.0,-0.9,,0.0,65.0,,2.0,0.0,,3.2,0.0
1, 12,800.0,46.0,20.0,0.0,,,55.0,,107.0,0.0,,3.4,
1, 12,800.0,49.0,20.0,-0.9,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,800.0,52.0,20.0,-2.0,,,77.0,,265.0,0.0,,2.2,
1, 12,800.0,55.0,20.0,-2.6,,0.0,70.0,,271.0,0.0,,3.2,0.0
1, 12,1100.0,4.0,20.0,-3.7,,0.0,67.0,-4.3,324.0,0.0,2.0,3.5,0.0
1, 12,1100.0,7.0,19.0,-3.5,,,70.0,-4.6,310.0,0.0,1.0,3.3,
1, 12,1100.0,10.0,61.0,-3.5,,1.0,70.0,,309.0,3.0,,4.2,1.0
1, 12,1100.0,13.0,19.0,-2.6,,,73.0,,311.0,0.0,,1.2,
1, 12,1100.0,16.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,1100.0,19.0,60.0,1.2,,,61.0,,266.0,3.0,,2.9,
1, 12,1100.0,22.0,61.0,0.0,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,1100.0,25.0,19.0,-0.8,,,68.0,,313.0,0.0,,4.2,
1, 12,1100.0,28.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,1100.0,31.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.3,
1, 12,1100.0,34.0,30.0,-4.6,,1.0,73.0,,339.0,3.0,,2.6,1.0
1, 12,1100.0,37.0,19.0,-3.5,,,68.0,,345.0,0.0,,3.5,
1, 12,1100.0,40.0,19.0,-0.9,,0.0,65.0,,2.0,0.0,,3.2,0.0
1, 12,1100.0,43.0,20.0,0.0,,,55.0,,107.0,0.0,,3.4,
1, 12,1100.0,46.0,20.0,-0.9,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,1100.0,49.0,20.0,-2.0,,,77.0,,265.0,0.0,,2.2,
1, 12,1100.0,52.0,20.0,-2.6,,0.0,70.0,,271.0,0.0,,3.2,0.0
1, 12,1400.0,4.0,19.0,-3.6,,,71.0,-4.4,310.0,0.0,2.0,3.3,
1, 12,1400.0,7.0,61.0,-3.6,,1.0,71.0,-4.6,309.0,3.0,1.0,4.2,1.0
1, 12,1400.0,10.0,19.0,-2.6,,,73.0,,311.0,0.0,,1.2,
1, 12,1400.0,13.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,1400.0,16.0,60.0,1.2,,,61.0,,266.0,3.0,,2.9,
1, 12,1400.0,19.0,61.0,0.0,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,1400.0,22.0,19.0,-0.8,,,68.0,,313.0,0.0,,4.2,
1, 12,1400.0,25.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,1400.0,28.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.3,
1, 12,1400.0,31.0,30.0,-4.6,,1.0,73.0,,339.0,3.0,,2.6,1.0
1, 12,1400.0,34.0,19.0,-3.5,,,68.0,,345.0,0.0,,3.5,
1, 12,1400.0,37.0,19.0,-0.9,,0.0,65.0,,2.0,0.0,,3.2,0.0
1, 12,1400.0,40.0,20.0,0.0,,,55.0,,107.0,0.0,,3.4,
1, 12,1400.0,43.0,20.0,-0.9,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,1400.0,46.0,20.0,-2.0,,,77.0,,265.0,0.0,,2.2,
1, 12,1400.0,49.0,20.0,-2.6,,0.0,70.0,,271.0,0.0,,3.2,0.0
1, 12,1700.0,4.0,61.0,-3.6,,1.0,71.0,-4.4,309.0,3.0,2.0,4.2,1.0
1, 12,1700.0,7.0,19.0,-2.6,,,73.0,-4.6,311.0,0.0,1.0,1.2,
1, 12,1700.0,10.0,19.0,-0.1,,0.0,61.0,,276.0,0.0,,3.6,0.0
1, 12,1700.0,13.0,60.0,1.2,,,61.0,,266.0,3.0,,2.9,
1, 12,1700.0,16.0,61.0,0.0,,1.0,65.0,,272.0,3.0,,2.8,1.0
1, 12,1700.0,19.0,19.0,-0.8,,,68.0,,313.0,0.0,,4.2,
1, 12,1700.0,22.0,19.0,-1.7,,0.0,67.0,,310.0,0.0,,4.2,0.0
1, 12,1700.0,25.0,19.0,-2.6,,,72.0,,325.0,0.0,,3.3,
1, 12,1700.0,28.0,30.0,-4.6,,1.0,73.0,,339.0,3.0,,2.6,1.0
1, 12,1700.0,31.0,19.0,-3.5,,,68.0,,345.0,0.0,,3.5,
1, 12,1700.0,34.0,19.0,-0.9,,0.0,65.0,,2.0,0.0,,3.2,0.0
1, 12,1700.0,37.0,20.0,0.0,,,55.0,,107.0,0.0,,3.4,
1, 12,1700.0,40.0,20.0,-0.9,,0.0,70.0,,180.0,0.0,,3.1,0.0
1, 12,1700.0,43.0,20.0,-2.0,,,77.0,,265.0,0.0,,2.2,
1, 12,1700.0,46.0,20.0,-2.6,,0.0,70.0,,271.0,0.0,,3.2,0.0
1, 12,2000.0,4.0,61.0,-3.0,,,68.0,-4.7,336.0,3.0,2.0,2.5,
1, 12,2000.0,7.0,62.0,-0.1,,1.0,62.0,-2.6,269.0,3.0,0.5,1.1,1.0
1, 12,2000.0,10.0,61.0,1.2,,,64.0,,271.0,3.0,2.3,4.0,
1, 12,2000.0,13.0,59.0,0.2,,1.0,65.0,,284.0,3.0,,4.0,1.0
1, 12,2000.0,16.0,19.0,-1.2,,,65.0,,321.0,0.0,,5.1,
1, 12,2000.0,19.0,19.0,-2.9,,0.0,73.0,,327.0,0.0,,4.2,0.0
1, 12,2000.0,22.0,19.0,-3.7,,,78.0,,329.0,0.0,,2.5,
1, 12,2000.0,25.0,58.0,-4.7,,1.0,73.0,,4.0,3.0,,2.3,1.0
1, 12,2000.0,28.0,19.0,-4.0,,,69.0,,40.0,0.0,,2.3,
1, 12,2000.0,31.0,19.0,-2.1,,0.0,55.0,,77.0,0.0,,2.0,0.0
1, 12,2000.0,34.0,20.0,-0.4,,,49.0,,96.0,0.0,,1.0,
1, 12,2000.0,37.0,20.0,-1.0,,0.0,69.0,,168.0,0.0,,3.9,0.0
1, 12,2000.0,40.0,20.0,-1.4,,,73.0,,260.0,0.0,,2.9,
1, 12,2000.0,43.0,20.0,-1.5,,0.0,77.0,,264.0,0.0,,1.0,0.0
1, 12,2000.0,46.0,20.0,-1.8,,,80.0,,255.0,0.0,,1.1,
1, 12,2000.0,49.0,20.0,-2.6,,0.0,84.0,,332.0,0.0,,1.1,0.0
1, 12,2000.0,52.0,20.0,0.3,,,80.0,,317.0,0.0,,1.7,
1, 12,2000.0,55.0,20.0,2.3,,0.0,62.0,,330.0,0.0,,3.1,0.0
1, 12,2000.0,58.0,20.0,1.6,,,60.0,,342.0,0.0,,3.8,
1, 12,2000.0,61.0,20.0,-0.8,,0.0,64.0,,332.0,0.0,,2.0,0.0
1, 12,2000.0,64.0,20.0,-2.4,,,71.0,,339.0,0.0,,2.3,
1, 12,2000.0,67.0,20.0,-3.3,,0.0,76.0,,345.0,0.0,,1.3,0.0
1, 12,2300.0,4.0,84.0,-0.1,,1.0,62.0,-4.7,269.0,3.0,2.0,1.1,1.0
1, 12,2300.0,7.0,60.0,1.3,,,64.0,-2.6,271.0,3.0,0.5,4.0,
1, 12,2300.0,10.0,59.0,0.2,,1.0,65.0,,284.0,3.0,2.3,4.0,1.0
1, 12,2300.0,13.0,19.0,-1.2,,,65.0,,321.0,0.0,,5.1,
1, 12,2300.0,16.0,19.0,-2.9,,0.0,73.0,,327.0,0.0,,4.2,0.0
1, 12,2300.0,19.0,19.0,-3.7,,,78.0,,329.0,0.0,,2.5,
1, 12,2300.0,22.0,58.0,-4.7,,1.0,73.0,,4.0,3.0,,2.3,1.0
1, 12,2300.0,25.0,19.0,-4.0,,,69.0,,40.0,0.0,,2.3,
1, 12,2300.0,28.0,19.0,-2.1,,0.0,55.0,,77.0,0.0,,2.0,0.0
1, 12,2300.0,31.0,20.0,-0.4,,,49.0,,96.0,0.0,,1.0,
1, 12,2300.0,34.0,20.0,-1.0,,0.0,69.0,,168.0,0.0,,3.9,0.0
1, 12,2300.0,37.0,20.0,-1.4,,,73.0,,260.0,0.0,,2.9,
1, 12,2300.0,40.0,20.0,-1.5,,0.0,77.0,,264.0,0.0,,1.0,0.0
1, 12,2300.0,43.0,20.0,-1.8,,,80.0,,255.0,0.0,,1.1,
1, 12,2300.0,46.0,20.0,-2.6,,0.0,84.0,,332.0,0.0,,1.1,0.0
1, 12,2300.0,49.0,20.0,0.3,,,80.0,,317.0,0.0,,1.7,
1, 12,2300.0,52.0,20.0,2.3,,0.0,62.0,,330.0,0.0,,3.1,0.0
1, 12,2300.0,55.0,20.0,1.6,,,60.0,,342.0,0.0,,3.8,
1, 12,2300.0,58.0,20.0,-0.8,,0.0,64.0,,332.0,0.0,,2.0,0.0
